"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-08-29 17:00:00,4.525,12.787,2
2026-08-29 17:01:00,3.861,11.803,0
2026-08-29 17:02:00,3.421,11.273,0
2026-08-29 17:03:00,3.279,11.057,2
2026-08-29 17:04:00,3.16,10.907,0
2026-08-29 17:05:00,2.987,10.705,0
2026-08-29 17:06:00,2.924,10.704,2
2026-08-29 17:07:00,2.847,10.836,2
2026-08-29 17:08:00,2.802,10.949,2
2026-08-29 17:09:00,2.771,10.889,0
2026-08-29 17:10:00,2.709,10.856,2
2026-08-29 17:11:00,2.587,10.685,0
2026-08-29 17:12:00,2.504,10.503,0
2026-08-29 17:13:00,2.451,10.412,2
2026-08-29 17:14:00,2.411,10.218,0
2026-08-29 17:15:00,2.413,10.114,0
2026-08-29 17:16:00,2.448,9.977,0
2026-08-29 17:17:00,2.458,9.921,2
2026-08-29 17:18:00,2.496,9.913,0
2026-08-29 17:19:00,2.503,9.853,2
2026-08-29 17:20:00,2.484,9.878,2
2026-08-29 17:21:00,2.437,9.837,0
2026-08-29 17:22:00,2.378,9.839,0
2026-08-29 17:23:00,2.324,9.806,0
2026-08-29 17:24:00,2.334,9.797,2
2026-08-29 17:25:00,2.26,9.757,0
2026-08-29 17:26:00,2.152,9.665,0
2026-08-29 17:27:00,2.028,9.582,2
2026-08-29 17:28:00,1.978,9.463,0
2026-08-29 17:29:00,1.958,9.37,0
2026-08-29 17:30:00,1.924,9.353,2
2026-08-29 17:31:00,1.918,9.347,2
2026-08-29 17:32:00,1.921,9.518,0
2026-08-29 17:33:00,1.848,9.662,0
2026-08-29 17:34:00,1.849,9.761,2
2026-08-29 17:35:00,1.83,9.896,2
2026-08-29 17:36:00,1.812,10.004,0
2026-08-29 17:37:00,1.747,10.12,2
2026-08-29 17:38:00,1.715,10.087,2
2026-08-29 17:39:00,1.653,10.063,0
2026-08-29 17:40:00,1.579,9.961,0
2026-08-29 17:41:00,1.49,9.8,2
2026-08-29 17:42:00,1.398,9.624,0
2026-08-29 17:43:00,1.35,9.511,0
2026-08-29 17:44:00,1.35,9.42,2
2026-08-29 17:45:00,1.386,9.441,2
2026-08-29 17:46:00,1.5,9.519,2
2026-08-29 17:47:00,1.49,9.683,2
2026-08-29 17:48:00,1.514,9.868,2
2026-08-29 17:49:00,1.599,10.185,0
2026-08-29 17:50:00,1.699,10.428,0
2026-08-29 17:51:00,1.824,10.576,2
2026-08-29 17:52:00,2.248,11.086,0
2026-08-29 17:53:00,2.738,11.871,0
2026-08-29 17:54:00,3.582,13.084,2
2026-08-29 17:55:00,4.24,14.008,2
2026-08-29 17:56:00,4.859,14.807,0
2026-08-29 17:57:00,5.097,15.036,2
2026-08-29 17:58:00,5.106,14.83,2
2026-08-29 17:59:00,5.312,14.953,0
