"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-08-17 10:00:00,0.453,1.031,0
2026-08-17 10:01:00,0.406,0.942,2
2026-08-17 10:02:00,0.396,0.979,0
2026-08-17 10:03:00,0.382,0.96,2
2026-08-17 10:04:00,0.391,0.968,2
2026-08-17 10:05:00,0.401,0.951,0
2026-08-17 10:06:00,0.41,0.956,0
2026-08-17 10:07:00,0.4,0.962,2
2026-08-17 10:08:00,0.381,0.959,2
2026-08-17 10:09:00,0.354,0.916,0
2026-08-17 10:10:00,0.341,0.881,2
2026-08-17 10:11:00,0.386,0.925,2
2026-08-17 10:12:00,0.563,1.554,0
2026-08-17 10:13:00,0.611,1.746,0
2026-08-17 10:14:00,0.661,2.087,2
2026-08-17 10:15:00,0.701,2.23,0
2026-08-17 10:16:00,0.719,2.3,0
2026-08-17 10:17:00,0.779,2.417,2
2026-08-17 10:18:00,0.819,2.507,2
2026-08-17 10:19:00,0.843,2.596,2
2026-08-17 10:20:00,0.796,2.444,0
2026-08-17 10:21:00,0.695,2.04,2
2026-08-17 10:22:00,0.65,1.884,0
2026-08-17 10:23:00,0.599,1.503,0
2026-08-17 10:24:00,0.588,1.457,2
2026-08-17 10:25:00,0.573,1.381,0
2026-08-17 10:26:00,0.556,1.3,0
2026-08-17 10:27:00,0.567,1.265,0
2026-08-17 10:28:00,0.689,1.495,2
2026-08-17 10:29:00,0.672,1.433,0
2026-08-17 10:30:00,0.648,1.377,2
2026-08-17 10:31:00,0.654,1.356,2
2026-08-17 10:32:00,0.669,1.355,0
2026-08-17 10:33:00,0.656,1.331,0
2026-08-17 10:34:00,0.648,1.309,0
2026-08-17 10:35:00,0.617,1.268,2
2026-08-17 10:36:00,0.475,0.936,0
2026-08-17 10:37:00,0.416,0.803,0
2026-08-17 10:38:00,0.393,0.756,2
2026-08-17 10:39:00,0.415,0.773,0
2026-08-17 10:40:00,0.426,0.849,0
2026-08-17 10:41:00,0.421,0.88,2
2026-08-17 10:42:00,0.451,0.953,2
2026-08-17 10:43:00,0.48,1.056,0
2026-08-17 10:44:00,0.51,1.141,0
2026-08-17 10:45:00,0.529,1.23,2
2026-08-17 10:46:00,0.544,1.327,2
2026-08-17 10:47:00,0.57,1.428,0
2026-08-17 10:48:00,0.545,1.383,2
2026-08-17 10:49:00,0.534,1.365,2
2026-08-17 10:50:00,0.695,1.835,0
2026-08-17 10:51:00,0.831,2.187,0
2026-08-17 10:52:00,0.911,2.501,2
2026-08-17 10:53:00,0.936,2.649,0
2026-08-17 10:54:00,0.924,2.615,0
2026-08-17 10:55:00,0.885,2.501,2
2026-08-17 10:56:00,0.866,2.407,2
2026-08-17 10:57:00,0.864,2.347,2
2026-08-17 10:58:00,0.795,2.195,2
2026-08-17 10:59:00,0.639,1.716,2
