"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-08-28 18:00:00,0.451,3.26,2
2026-08-28 18:01:00,0.405,3.054,2
2026-08-28 18:02:00,0.367,2.937,0
2026-08-28 18:03:00,0.307,2.745,0
2026-08-28 18:04:00,0.273,2.428,2
2026-08-28 18:05:00,0.271,2.221,2
2026-08-28 18:06:00,0.26,2.142,0
2026-08-28 18:07:00,0.233,2.025,2
2026-08-28 18:08:00,0.226,2.016,2
2026-08-28 18:09:00,0.231,1.917,0
2026-08-28 18:10:00,0.225,1.878,0
2026-08-28 18:11:00,0.22,1.678,2
2026-08-28 18:12:00,0.219,1.65,0
2026-08-28 18:13:00,0.224,1.673,0
2026-08-28 18:14:00,0.217,1.64,2
2026-08-28 18:15:00,0.218,1.622,2
2026-08-28 18:16:00,0.219,1.609,2
2026-08-28 18:17:00,0.223,1.613,2
2026-08-28 18:18:00,0.216,1.645,2
2026-08-28 18:19:00,0.222,1.695,0
2026-08-28 18:20:00,0.218,1.726,0
2026-08-28 18:21:00,0.234,1.788,2
2026-08-28 18:22:00,0.227,1.854,0
2026-08-28 18:23:00,0.234,1.949,0
2026-08-28 18:24:00,0.25,2.085,0
2026-08-28 18:25:00,0.233,2.201,2
2026-08-28 18:26:00,0.243,2.328,0
2026-08-28 18:27:00,0.255,2.449,2
2026-08-28 18:28:00,0.255,2.52,2
2026-08-28 18:29:00,0.245,2.56,0
2026-08-28 18:30:00,0.23,2.597,0
2026-08-28 18:31:00,0.226,2.651,0
2026-08-28 18:32:00,0.213,2.674,2
2026-08-28 18:33:00,0.205,2.646,0
2026-08-28 18:34:00,0.222,2.729,0
2026-08-28 18:35:00,0.218,2.727,2
2026-08-28 18:36:00,0.211,2.759,0
2026-08-28 18:37:00,0.207,2.785,0
2026-08-28 18:38:00,0.224,2.843,2
2026-08-28 18:39:00,0.226,2.794,0
2026-08-28 18:40:00,0.244,2.775,0
2026-08-28 18:41:00,0.239,2.694,0
2026-08-28 18:42:00,0.241,2.649,2
2026-08-28 18:43:00,0.231,2.527,2
2026-08-28 18:44:00,0.219,2.51,0
2026-08-28 18:45:00,0.21,2.437,2
2026-08-28 18:46:00,0.212,2.381,2
2026-08-28 18:47:00,0.196,2.337,0
2026-08-28 18:48:00,0.175,2.355,0
2026-08-28 18:49:00,0.194,2.409,2
2026-08-28 18:50:00,0.233,2.58,0
2026-08-28 18:51:00,0.219,2.58,0
2026-08-28 18:52:00,0.243,2.686,2
2026-08-28 18:53:00,0.267,2.757,2
2026-08-28 18:54:00,0.276,2.775,2
2026-08-28 18:55:00,0.275,2.797,2
2026-08-28 18:56:00,0.296,2.858,2
2026-08-28 18:57:00,0.28,2.706,0
2026-08-28 18:58:00,0.242,2.578,0
2026-08-28 18:59:00,0.214,2.473,2
