"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-08-14 22:00:00,0.053,2.268,0
2026-08-14 22:01:00,0.043,2.209,2
2026-08-14 22:02:00,0.018,2.085,2
2026-08-14 22:03:00,-0.018,1.799,0
2026-08-14 22:04:00,-0.052,1.559,2
2026-08-14 22:05:00,-0.083,1.461,2
2026-08-14 22:06:00,-0.079,1.421,0
2026-08-14 22:07:00,-0.075,1.315,0
2026-08-14 22:08:00,-0.069,1.287,2
2026-08-14 22:09:00,-0.079,1.256,0
2026-08-14 22:10:00,-0.078,1.26,0
2026-08-14 22:11:00,-0.088,1.295,0
2026-08-14 22:12:00,-0.098,1.299,2
2026-08-14 22:13:00,-0.091,1.277,2
2026-08-14 22:14:00,-0.083,1.328,0
2026-08-14 22:15:00,-0.082,1.353,2
2026-08-14 22:16:00,-0.082,1.368,0
2026-08-14 22:17:00,-0.072,1.422,0
2026-08-14 22:18:00,-0.071,1.423,2
2026-08-14 22:19:00,-0.058,1.445,0
2026-08-14 22:20:00,-0.031,1.436,0
2026-08-14 22:21:00,-0.023,1.461,0
2026-08-14 22:22:00,-0.025,1.486,2
2026-08-14 22:23:00,-0.033,1.431,0
2026-08-14 22:24:00,-0.043,1.421,2
2026-08-14 22:25:00,-0.043,1.39,2
2026-08-14 22:26:00,-0.035,1.39,0
2026-08-14 22:27:00,-0.033,1.392,0
2026-08-14 22:28:00,-0.036,1.381,0
2026-08-14 22:29:00,-0.037,1.374,2
2026-08-14 22:30:00,-0.034,1.373,0
2026-08-14 22:31:00,-0.032,1.402,0
2026-08-14 22:32:00,-0.007,1.439,2
2026-08-14 22:33:00,0.006,1.455,2
2026-08-14 22:34:00,0.024,1.455,0
2026-08-14 22:35:00,0.021,1.455,2
2026-08-14 22:36:00,0.015,1.476,2
2026-08-14 22:37:00,0.021,1.507,0
2026-08-14 22:38:00,0.037,1.527,0
2026-08-14 22:39:00,0.038,1.538,2
2026-08-14 22:40:00,0.033,1.56,2
2026-08-14 22:41:00,0.038,1.598,0
2026-08-14 22:42:00,0.025,1.65,2
2026-08-14 22:43:00,0.021,1.69,2
2026-08-14 22:44:00,0.017,1.706,0
2026-08-14 22:45:00,0.031,1.739,0
2026-08-14 22:46:00,0.033,1.736,2
2026-08-14 22:47:00,0.02,1.743,0
2026-08-14 22:48:00,0.171,2.088,0
2026-08-14 22:49:00,0.256,2.289,2
2026-08-14 22:50:00,0.285,2.399,2
2026-08-14 22:51:00,0.299,2.393,2
2026-08-14 22:52:00,0.303,2.372,0
2026-08-14 22:53:00,0.309,2.344,2
2026-08-14 22:54:00,0.311,2.303,0
2026-08-14 22:55:00,0.328,2.273,0
2026-08-14 22:56:00,0.253,2.154,2
2026-08-14 22:57:00,0.126,1.822,0
2026-08-14 22:58:00,0.056,1.571,0
2026-08-14 22:59:00,0.063,1.497,0
