"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-08-22 17:00:00,0.383,2.834,0
2026-08-22 17:01:00,0.391,2.902,0
2026-08-22 17:02:00,0.373,2.919,2
2026-08-22 17:03:00,0.329,2.765,0
2026-08-22 17:04:00,0.272,2.471,0
2026-08-22 17:05:00,0.244,2.229,0
2026-08-22 17:06:00,0.224,1.997,2
2026-08-22 17:07:00,0.217,1.886,2
2026-08-22 17:08:00,0.233,1.825,0
2026-08-22 17:09:00,0.228,1.799,2
2026-08-22 17:10:00,0.246,1.75,0
2026-08-22 17:11:00,0.255,1.759,0
2026-08-22 17:12:00,0.253,1.759,0
2026-08-22 17:13:00,0.255,1.752,2
2026-08-22 17:14:00,0.265,1.776,0
2026-08-22 17:15:00,0.261,1.809,0
2026-08-22 17:16:00,0.257,1.854,2
2026-08-22 17:17:00,0.235,1.927,2
2026-08-22 17:18:00,0.244,2.055,2
2026-08-22 17:19:00,0.236,2.142,2
2026-08-22 17:20:00,0.256,2.26,2
2026-08-22 17:21:00,0.277,2.458,0
2026-08-22 17:22:00,0.313,2.724,0
2026-08-22 17:23:00,0.318,2.914,2
2026-08-22 17:24:00,0.345,3.147,0
2026-08-22 17:25:00,0.367,3.139,0
2026-08-22 17:26:00,0.34,2.989,2
2026-08-22 17:27:00,0.317,2.875,2
2026-08-22 17:28:00,0.302,2.805,0
2026-08-22 17:29:00,0.267,2.657,2
2026-08-22 17:30:00,0.247,2.453,2
2026-08-22 17:31:00,0.227,2.22,0
2026-08-22 17:32:00,0.183,1.839,0
2026-08-22 17:33:00,0.161,1.749,2
2026-08-22 17:34:00,0.154,1.711,2
2026-08-22 17:35:00,0.153,1.69,0
2026-08-22 17:36:00,0.162,1.638,2
2026-08-22 17:37:00,0.162,1.616,2
2026-08-22 17:38:00,0.149,1.603,0
2026-08-22 17:39:00,0.145,1.635,0
2026-08-22 17:40:00,0.131,1.643,2
2026-08-22 17:41:00,0.129,1.736,0
2026-08-22 17:42:00,0.128,1.834,0
2026-08-22 17:43:00,0.15,1.907,0
2026-08-22 17:44:00,0.146,1.939,2
2026-08-22 17:45:00,0.16,2.045,2
2026-08-22 17:46:00,0.169,2.094,0
2026-08-22 17:47:00,0.192,2.122,2
2026-08-22 17:48:00,0.193,2.184,0
2026-08-22 17:49:00,0.208,2.331,0
2026-08-22 17:50:00,0.211,2.4,0
2026-08-22 17:51:00,0.184,2.364,0
2026-08-22 17:52:00,0.197,2.494,0
2026-08-22 17:53:00,0.182,2.521,0
2026-08-22 17:54:00,0.186,2.439,2
2026-08-22 17:55:00,0.218,2.759,0
2026-08-22 17:56:00,0.217,2.852,2
2026-08-22 17:57:00,0.236,2.985,2
2026-08-22 17:58:00,0.242,3.09,0
2026-08-22 17:59:00,0.28,3.236,0
