"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-08-17 12:00:00,0.408,0.819,0
2026-08-17 12:01:00,0.392,0.841,2
2026-08-17 12:02:00,0.389,0.876,2
2026-08-17 12:03:00,0.377,0.871,0
2026-08-17 12:04:00,0.387,0.862,2
2026-08-17 12:05:00,0.555,1.245,0
2026-08-17 12:06:00,1.025,2.184,0
2026-08-17 12:07:00,1.046,2.271,0
2026-08-17 12:08:00,1.026,2.26,2
2026-08-17 12:09:00,1.043,2.333,0
2026-08-17 12:10:00,1.05,2.385,0
2026-08-17 12:11:00,1.051,2.418,2
2026-08-17 12:12:00,1.048,2.438,2
2026-08-17 12:13:00,0.993,2.347,2
2026-08-17 12:14:00,0.586,1.437,2
2026-08-17 12:15:00,0.368,0.938,2
2026-08-17 12:16:00,0.36,0.862,0
2026-08-17 12:17:00,0.325,0.74,0
2026-08-17 12:18:00,0.334,0.682,2
2026-08-17 12:19:00,0.344,0.672,0
2026-08-17 12:20:00,0.384,0.725,0
2026-08-17 12:21:00,0.431,0.81,2
2026-08-17 12:22:00,0.483,0.943,2
2026-08-17 12:23:00,0.51,1.025,0
2026-08-17 12:24:00,0.53,1.154,2
2026-08-17 12:25:00,0.573,1.23,2
2026-08-17 12:26:00,0.596,1.274,0
2026-08-17 12:27:00,0.617,1.306,0
2026-08-17 12:28:00,0.635,1.355,2
2026-08-17 12:29:00,0.615,1.332,2
2026-08-17 12:30:00,0.577,1.236,0
2026-08-17 12:31:00,0.571,1.198,2
2026-08-17 12:32:00,0.577,1.19,2
2026-08-17 12:33:00,0.58,1.034,0
2026-08-17 12:34:00,0.556,0.992,0
2026-08-17 12:35:00,0.525,0.963,2
2026-08-17 12:36:00,0.506,0.905,0
2026-08-17 12:37:00,0.494,0.827,0
2026-08-17 12:38:00,0.484,0.814,2
2026-08-17 12:39:00,0.539,1.033,2
2026-08-17 12:40:00,0.674,1.399,2
2026-08-17 12:41:00,0.66,1.403,0
2026-08-17 12:42:00,0.673,1.491,2
2026-08-17 12:43:00,0.695,1.605,0
2026-08-17 12:44:00,0.731,1.726,0
2026-08-17 12:45:00,0.747,1.759,0
2026-08-17 12:46:00,0.713,1.729,0
2026-08-17 12:47:00,0.674,1.564,0
2026-08-17 12:48:00,0.552,1.19,0
2026-08-17 12:49:00,0.462,0.948,2
2026-08-17 12:50:00,0.432,0.861,0
2026-08-17 12:51:00,0.406,0.797,2
2026-08-17 12:52:00,0.364,0.569,2
2026-08-17 12:53:00,0.332,0.481,0
2026-08-17 12:54:00,0.393,0.682,0
2026-08-17 12:55:00,0.466,0.845,0
2026-08-17 12:56:00,0.537,1.096,2
2026-08-17 12:57:00,0.575,1.305,0
2026-08-17 12:58:00,0.605,1.403,0
2026-08-17 12:59:00,0.629,1.496,2
