"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-08-17 06:00:00,0.114,0.222,2
2026-08-17 06:01:00,0.126,0.246,0
2026-08-17 06:02:00,0.136,0.284,0
2026-08-17 06:03:00,0.155,0.354,2
2026-08-17 06:04:00,0.143,0.432,2
2026-08-17 06:05:00,0.137,0.552,0
2026-08-17 06:06:00,0.147,0.718,2
2026-08-17 06:07:00,0.161,0.826,2
2026-08-17 06:08:00,0.168,0.975,0
2026-08-17 06:09:00,0.164,1.139,0
2026-08-17 06:10:00,0.169,1.277,2
2026-08-17 06:11:00,0.173,1.438,0
2026-08-17 06:12:00,0.174,1.583,0
2026-08-17 06:13:00,0.174,1.679,2
2026-08-17 06:14:00,0.182,1.7,2
2026-08-17 06:15:00,0.175,1.688,2
2026-08-17 06:16:00,0.156,1.701,2
2026-08-17 06:17:00,0.156,1.67,2
2026-08-17 06:18:00,0.158,1.606,0
2026-08-17 06:19:00,0.143,1.442,0
2026-08-17 06:20:00,0.158,1.393,2
2026-08-17 06:21:00,0.154,1.248,0
2026-08-17 06:22:00,0.165,1.159,0
2026-08-17 06:23:00,0.159,1.131,2
2026-08-17 06:24:00,0.173,1.097,2
2026-08-17 06:25:00,0.187,1.101,0
2026-08-17 06:26:00,0.185,1.163,2
2026-08-17 06:27:00,0.184,1.215,2
2026-08-17 06:28:00,0.182,1.226,0
2026-08-17 06:29:00,0.171,1.156,0
2026-08-17 06:30:00,0.175,1.173,0
2026-08-17 06:31:00,0.183,1.153,2
2026-08-17 06:32:00,0.172,1.097,0
2026-08-17 06:33:00,0.165,1.078,0
2026-08-17 06:34:00,0.156,1.054,2
2026-08-17 06:35:00,0.174,0.978,0
2026-08-17 06:36:00,0.18,1.103,0
2026-08-17 06:37:00,0.188,1.228,2
2026-08-17 06:38:00,0.192,1.417,0
2026-08-17 06:39:00,0.192,1.58,0
2026-08-17 06:40:00,0.185,1.722,0
2026-08-17 06:41:00,0.204,1.89,2
2026-08-17 06:42:00,0.213,2.027,2
2026-08-17 06:43:00,0.209,2.175,0
2026-08-17 06:44:00,0.196,2.258,2
2026-08-17 06:45:00,0.187,2.267,0
2026-08-17 06:46:00,0.163,2.255,0
2026-08-17 06:47:00,0.166,2.205,0
2026-08-17 06:48:00,0.156,2.19,2
2026-08-17 06:49:00,0.151,2.172,0
2026-08-17 06:50:00,0.154,2.119,0
2026-08-17 06:51:00,0.148,2.051,2
2026-08-17 06:52:00,0.141,1.965,2
2026-08-17 06:53:00,0.156,1.901,2
2026-08-17 06:54:00,0.17,1.849,2
2026-08-17 06:55:00,0.18,1.818,2
2026-08-17 06:56:00,0.192,1.796,0
2026-08-17 06:57:00,0.215,1.751,0
2026-08-17 06:58:00,0.221,1.749,2
2026-08-17 06:59:00,0.217,1.744,0
