"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-08-05 23:00:00,0.089,1.558,2
2026-08-05 23:01:00,0.086,1.553,2
2026-08-05 23:02:00,0.081,1.594,0
2026-08-05 23:03:00,0.077,1.66,2
2026-08-05 23:04:00,0.067,1.695,2
2026-08-05 23:05:00,0.073,1.726,0
2026-08-05 23:06:00,0.071,1.752,0
2026-08-05 23:07:00,0.068,1.703,2
2026-08-05 23:08:00,0.066,1.679,0
2026-08-05 23:09:00,0.069,1.666,0
2026-08-05 23:10:00,0.085,1.65,2
2026-08-05 23:11:00,0.09,1.648,2
2026-08-05 23:12:00,0.11,1.629,2
2026-08-05 23:13:00,0.123,1.581,2
2026-08-05 23:14:00,0.118,1.543,2
2026-08-05 23:15:00,0.125,1.497,0
2026-08-05 23:16:00,0.128,1.52,0
2026-08-05 23:17:00,0.131,1.503,2
2026-08-05 23:18:00,0.131,1.49,0
2026-08-05 23:19:00,0.125,1.492,0
2026-08-05 23:20:00,0.101,1.476,0
2026-08-05 23:21:00,0.092,1.47,2
2026-08-05 23:22:00,0.082,1.454,0
2026-08-05 23:23:00,0.097,1.498,2
2026-08-05 23:24:00,0.105,1.554,2
2026-08-05 23:25:00,0.111,1.727,0
2026-08-05 23:26:00,0.146,2.255,0
2026-08-05 23:27:00,0.194,2.657,0
2026-08-05 23:28:00,0.216,3.123,2
2026-08-05 23:29:00,0.24,3.708,0
2026-08-05 23:30:00,0.266,4.101,0
2026-08-05 23:31:00,0.275,4.342,2
2026-08-05 23:32:00,0.264,4.559,0
2026-08-05 23:33:00,0.242,4.546,0
2026-08-05 23:34:00,0.224,4.325,2
2026-08-05 23:35:00,0.168,3.846,0
2026-08-05 23:36:00,0.143,3.504,0
2026-08-05 23:37:00,0.107,2.86,0
2026-08-05 23:38:00,0.096,2.315,2
2026-08-05 23:39:00,0.072,1.98,2
2026-08-05 23:40:00,0.078,1.721,0
2026-08-05 23:41:00,0.078,1.641,2
2026-08-05 23:42:00,0.101,1.866,2
2026-08-05 23:43:00,0.155,2.435,0
2026-08-05 23:44:00,0.157,2.362,0
2026-08-05 23:45:00,0.169,2.504,2
2026-08-05 23:46:00,0.162,2.797,0
2026-08-05 23:47:00,0.157,3.007,0
2026-08-05 23:48:00,0.159,3.169,2
2026-08-05 23:49:00,0.156,3.203,2
2026-08-05 23:50:00,0.151,2.945,2
2026-08-05 23:51:00,0.101,2.325,2
2026-08-05 23:52:00,0.077,2.002,2
2026-08-05 23:53:00,0.087,1.984,0
2026-08-05 23:54:00,0.074,1.691,0
2026-08-05 23:55:00,0.066,1.332,2
2026-08-05 23:56:00,0.072,1.031,0
2026-08-05 23:57:00,0.059,0.828,0
2026-08-05 23:58:00,0.07,0.689,2
2026-08-05 23:59:00,0.07,0.683,2
