"date","Communication.Status","Detector.Inlet.Flow..L.min.","Detector.Counting.Flow..L.min.","Impactor.Flow..L.min.","Impactor.D50..nm.","Sheath.Flow..L.min.","Sheath.Temp..C.","Sheath.Pressure..kPa.","Sheath.Relative.Humidity....","Mean.Free.Path..m.","Gas.Viscosity..Pa.s.","Low.Voltage..V.","High.Voltage..V.","Lower.Size..nm.","Upper.Size..nm.","Wide.Range.Scan.Mode","DMA.V.Ramping.Up..TUP...s.","DMA.V.Ramping.Down..TDOWN...s.","DMA.Column.transit.time.Tf..s.","DMA.Exit.to.Optical.Detector.Td..s.","DMA.at.Low.Voltage..TLOW...s.","DMA.at.High.Voltage..THIGH...s.","Adjustment..s.","Dilution.Factor","Aerosol.Density..g.cm..","Median..nm.","Mean..nm.","Geo..Mean..nm.","Mode..nm.","Geo..Std..Dev","Total.Concentration....cm..","Aerosol.Humidity....","Aerosol.Temperature..C.","Reserved.1","X1.04","X1.11","X1.2","X1.29","X1.38","X1.49","X1.6","X1.72","X1.84","X1.98","X2.13","X2.29","X2.46","X2.64","X2.84","X3.05","X3.28","X3.52","X3.79","X4.07","X4.37","X4.7","X5.05","X5.42","X5.83","X6.26","X6.73","X7.23","X7.77","X8.35","X8.98","X9.65","X10.37","X11.14","X11.97","X12.86","X13.82","X14.86","X15.96","X17.15","X18.43","X19.81","X21.29","X22.88","X24.58","X26.42","X28.39","X30.51","X32.78","X35.23","X37.86","X40.68","X43.71","X46.98","X50.48","X54.25","X58.29","X62.64","X67.32","X72.34","X77.74","X83.54","X89.77","X96.47","X103.66","X111.4","X119.71","X128.64","X138.24","X148.55","X159.63","X171.54","X184.34","X198.1","X212.88","X228.76","X245.82","X264.16","X283.87","X305.05","X327.81","X352.27","X378.55","X406.79","X437.14","X469.76","X504.81","X542.47","X582.94","X626.43","X673.17","X723.39","X777.37","X835.36","X897.69","X964.66","Flag"
"2026-08-29 13:00:00",0,1,1,1,737.308333333333,5,20.875,96.4916666666667,51.3833333333333,0.000000070009325,0.0000182228583333333,4.97,8954.6,8.8,736.5,1,254,0,4.37,1.6,8,8,0,1,1,19.4318333333333,34.7836666666667,23.7988333333333,9.89583333333333,2.17541666666667,8210.31666666667,48.25,21.5833333333333,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550.475,514.969416666667,467.636333333333,430.556,407.385083333333,381.784583333333,362.248916666667,348.789583333333,330.85925,314.01625,299.882416666667,281.469833333333,265.33775,243.23075,221.887083333333,201.361916666667,184.10375,169.20125,159.906583333333,151.95425,147.3765,142.27325,137.28325,133.421833333333,128.743,123.704166666667,116.107916666667,105.010666666667,92.2091666666667,78.7565833333333,68.7831666666667,62.4416666666667,55.5706666666667,52.228,49.6936666666667,48.39725,47.2474166666667,46.31275,44.9823333333333,41.33,37.13625,33,27.80025,22.9946666666667,19.66325,16.4330833333333,13.366,9.98025,7.30925,4.98283333333333,3.07608333333333,2.02741666666667,1.18525,0.735916666666667,0.617833333333333,0.337083333333333,0.289333333333333,0.171916666666667,0.154416666666667,0.125666666666667,0,0,0,0,0,1
"2026-08-29 14:00:00",0,1,1,1,736.808333333333,5,20.25,96.4416666666667,54.5833333333333,0.0000000698560666666667,0.0000181929,4.97,8954.6,8.8,736.5,1,254,0,4.37,1.6,8,8,0,1,1,20.8883333333333,36.2495,24.92225,10.4081666666667,2.169,7785.40833333333,51.6666666666667,21.1833333333333,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412.9635,403.351083333333,389.355833333333,374.295583333333,356.13175,345.742583333333,335.847666666667,326.019166666667,311.66025,300.669583333333,290.246833333333,276.353,265.145,251.705,234.267416666667,221.127,206.234416666667,190.5585,180.813166666667,169.046166666667,160.2435,154.481333333333,146.026083333333,141.850416666667,135.642416666667,130.871583333333,120.03725,107.797333333333,92.29125,78.1768333333333,65.473,56.0036666666667,49.6695833333333,44.6730833333333,40.6485833333333,38.5156666666667,37.0715833333333,36.9974166666667,37.91175,38.3154166666667,38.309,36.8105833333333,33.1733333333333,29.3346666666667,23.8181666666667,18.8445833333333,14.65425,11.3171666666667,8.35033333333333,6.17666666666667,3.88391666666667,2.27991666666667,1.485,0.976,0.651833333333333,0.355416666666667,0.28825,0.2165,0.1675,0.0844166666666667,0,0,0,0,0,1
"2026-08-29 15:00:00",0,1,1,1,736.8,5,20.2666666666667,96.4,56.9083333333333,0.0000000698913083333333,0.0000181937,4.97,8954.6,8.8,736.5,1,254,0,4.37,1.6,8,8,0,1,1,23.0356666666667,37.0421666666667,26.5428333333333,18.6073333333333,2.05941666666667,8614.68166666667,53.4166666666667,21.0916666666667,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.559083333333,248.785916666667,270.9815,295.937166666667,320.226083333333,339.107916666667,355.151083333333,373.342666666667,387.88675,402.75725,409.198416666667,408.060666666667,401.162,386.563416666667,354.791666666667,326.915083333333,288.735166666667,259.853333333333,230.258583333333,207.328833333333,189.042083333333,178.48,167.655083333333,158.650416666667,152.1535,143.463666666667,132.361833333333,116.401083333333,102.469083333333,85.481,71.7006666666667,60.2735,52.1849166666667,46.33,40.151,36.7655,33.2188333333333,31.4326666666667,30.1051666666667,29.7275833333333,31.3406666666667,32.05725,31.9935,31.9443333333333,29.70975,26.48075,21.3518333333333,16.96075,12.0266666666667,8.95075,5.57166666666667,3.44141666666667,1.99483333333333,1.17608333333333,0.720166666666667,0.58525,0.370166666666667,0.187416666666667,0.0999166666666667,0.07025,0,0,0,0,0,1
"2026-08-29 16:00:00",0,1,1,1,736.85,5,20.2833333333333,96.4666666666667,57.8,0.0000000698480833333333,0.0000181945,4.97,8954.6,8.8,736.5,1,254,0,4.37,1.6,8,8,0,1,1,26.6719166666667,42.536,30.4394166666667,21.9255833333333,2.09633333333333,7536.77833333333,54.0833333333333,21.1416666666667,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.4195,164.764583333333,181.357833333333,203.180416666667,214.487,232.396416666667,250.0335,274.926,298.29625,318.852083333333,331.654333333333,333.342166666667,335.90075,327.5515,311.615333333333,298.841333333333,280.90675,257.51475,233.375666666667,214.919166666667,198.013166666667,186.9235,177.918166666667,171.20175,161.989916666667,153.031166666667,144.289583333333,131.72425,115.760416666667,100.8815,85.0775,73.2329166666667,62.3456666666667,54.1611666666667,46.2446666666667,40.5970833333333,36.417,33.5813333333333,31.5231666666667,31.4015,32.1025,33.1723333333333,33.8135833333333,33.4209166666667,31.2318333333333,27.85125,23.3385833333333,18.7633333333333,13.9683333333333,9.85408333333333,6.52366666666667,4.13533333333333,2.37533333333333,1.465,0.819083333333333,0.526666666666667,0.289333333333333,0.171333333333333,0.186333333333333,0.1175,0,0,0,0,0,1
"2026-08-29 17:00:00",0,1,1,1,737.366666666667,5,20.9583333333333,96.4916666666667,56.5583333333333,0.000000070034575,0.0000182268416666667,4.97,8954.6,8.8,736.5,1,254,0,4.37,1.6,8,8,0,1,1,29.10775,46.1679166666667,32.2908333333333,22.2768333333333,2.19658333333333,8570.61083333333,52.6666666666667,21.6833333333333,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.51225,229.341166666667,224.404166666667,221.989083333333,225.286583333333,235.11875,245.13125,255.681083333333,270.97225,288.554083333333,301.689416666667,313.587,319.711583333333,323.36025,323.700166666667,312.40475,300.306,287.079,271.19125,255.12725,243.69525,234.995166666667,224.946916666667,218.707416666667,210.066666666667,203.16375,192.288666666667,178.59725,163.289333333333,145.572833333333,127.420083333333,110.277916666667,95.1219166666667,83.26425,71.57275,64.1815,57.0425833333333,52.1661666666667,48.2925833333333,45.7086666666667,43.9475833333333,42.6079166666667,41.7764166666667,39.6981666666667,37.1861666666667,33.5679166666667,28.2039166666667,23.3214166666667,18.1835833333333,13.901,9.72975,6.40591666666667,3.83233333333333,2.54758333333333,1.61708333333333,1.02358333333333,0.59825,0.416583333333333,0.331166666666667,0.196916666666667,0,0,0,0,0,1
"2026-08-29 18:00:00",0,1,1,1,736.975,5,20.4,96.5166666666667,57.7416666666667,0.0000000698472583333333,0.0000182001,4.97,8954.6,8.8,736.5,1,254,0,4.37,1.6,8,8,0,1,1,27.5005,44.8739166666667,30.98175,17.4170833333333,2.23841666666667,8679.4025,53.8333333333333,21.3333333333333,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.075666666667,284.115083333333,280.924416666667,281.147166666667,281.071,283.75225,284.260833333333,284.148416666667,286.690666666667,289.003666666667,292.161833333333,293.387,291.599666666667,293.802083333333,295.563416666667,285.227583333333,274.6245,259.39125,246.976666666667,232.8475,222.70925,213.189083333333,207.971833333333,204.04025,201.968333333333,196.266583333333,189.984833333333,177.842333333333,165.6565,150.03725,134.5195,117.013083333333,104.615333333333,95.2435833333333,82.657,73.4415833333333,65.8025,57.6480833333333,51.67425,47.14525,44.2249166666667,43.1245833333333,40.7404166666667,38.23875,34.6485833333333,29.29025,23.9936666666667,19.4408333333333,13.8183333333333,10.5403333333333,7.47208333333333,4.96208333333333,3.38791666666667,2.20525,1.421,0.9335,0.75025,0.449333333333333,0.3775,0.18725,0,0,0,0,0,1
"2026-08-29 19:00:00",0,1,1,1,736.9,5,20.2416666666667,96.5916666666667,57.1416666666667,0.0000000697450916666667,0.0000181925,4.97,8954.6,8.8,736.5,1,254,0,4.37,1.6,8,8,0,1,1,29.6176666666667,47.00425,32.6329166666667,20.2146666666667,2.23883333333333,8358.88333333333,52.75,21.15,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.550416666667,236.438,237.054333333333,245.455666666667,253.563416666667,255.180666666667,261.772916666667,266.1495,268.90875,272.291083333333,274.841916666667,277.012833333333,273.875833333333,275.329166666667,271.509083333333,265.376916666667,257.894083333333,252.5665,244.425083333333,239.098583333333,230.981416666667,225.263833333333,221.34325,215.366916666667,210.6515,204.15925,197.268666666667,186.387083333333,169.523166666667,155.587833333333,138.365166666667,120.566,107.649,96.3485833333333,84.94225,74.2999166666667,66.6175,60.34175,52.9255833333333,48.3603333333333,45.03325,43.54925,40.2429166666667,38.3613333333333,34.2549166666667,30.4533333333333,25.11775,20.19775,15.7775,11.83375,8.33233333333333,5.8605,3.53383333333333,2.25191666666667,1.46033333333333,0.90025,0.6515,0.426916666666667,0.235833333333333,0.164083333333333,0,0,0,0,0,1
"2026-08-29 20:00:00",0,1,1,1,736.991666666667,5,20.2416666666667,96.6833333333333,56.9333333333333,0.0000000696789583333333,0.0000181925,4.97,8954.6,8.8,736.5,1,254,0,4.37,1.6,8,8,0,1,1,28.2936666666667,44.289,31.2653333333333,22.6336666666667,2.17175,10651.3275,53.0833333333333,21.075,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.174166666667,286.5445,301.921,311.78675,325.978,329.411416666667,338.176833333333,353.08975,356.682,369.118666666667,372.818,378.545,385.623166666667,386.250166666667,383.473666666667,379.686166666667,366.525333333333,349.244583333333,334.855666666667,319.19925,303.232083333333,290.26325,279.106666666667,264.282333333333,253.015833333333,240.412833333333,226.990416666667,213.452833333333,198.289,179.379,158.7735,138.193583333333,120.539666666667,105.400916666667,90.9956666666667,81.17175,70.5809166666667,62.68475,56.2646666666667,50.473,45.3991666666667,42.6496666666667,40.1575833333333,38.2029166666667,35.2220833333333,32.507,28.76825,24.16425,19.8544166666667,15.7000833333333,11.3196666666667,7.94316666666667,5.357,2.97325,2.3185,1.22541666666667,0.810833333333333,0.503833333333333,0.350333333333333,0.29575,0,0,0,0,0,1
"2026-08-29 21:00:00",0,1,1,1,737.316666666667,5,20.675,96.7,56.3333333333333,0.0000000697980083333333,0.0000182132666666667,4.97,8954.6,8.8,736.5,1,254,0,4.37,1.6,8,8,0,1,1,29.6095833333333,46.56475,32.38225,21.6546666666667,2.21691666666667,9143.49666666667,52.4166666666667,21.35,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.52375,241.84875,252.86325,271.6165,276.542166666667,286.150083333333,295.225666666667,297.962583333333,299.670416666667,300.36675,300.777333333333,303.275333333333,302.006583333333,301.397833333333,300.7615,297.025916666667,292.88775,286.6235,281.762833333333,276.39625,267.745333333333,259.34525,251.93975,243.002333333333,233.1205,220.867333333333,208.72275,197.397583333333,179.454916666667,162.411166666667,145.096666666667,126.184333333333,112.353416666667,97.25,85.8808333333333,76.1883333333333,67.1713333333333,58.1693333333333,50.4286666666667,45.8109166666667,42.1069166666667,38.355,35.8690833333333,34.4214166666667,33.3256666666667,31.40025,28.2803333333333,24.6744166666667,20.8919166666667,17.3285833333333,13.6574166666667,10.0179166666667,6.51258333333333,4.20833333333333,2.35575,1.30658333333333,0.671666666666667,0.457333333333333,0.258583333333333,0.16625,0,0,0,0,0,1
"2026-08-29 22:00:00",0,1,1,1,737.116666666667,5,20.3166666666667,96.7833333333333,55.7333333333333,0.0000000696296416666667,0.0000181961,4.97,8954.6,8.8,736.5,1,254,0,4.37,1.6,8,8,0,1,1,32.3573333333333,50.1590833333333,34.30675,28.3271666666667,2.26633333333333,4886.305,51.8333333333333,21.2666666666667,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.051166666667,129.631083333333,134.52125,133.858333333333,134.656666666667,136.66725,141.2895,141.953166666667,139.4425,145.900583333333,146.223833333333,149.652666666667,150.246333333333,154.614416666667,157.148,158.534083333333,161.282166666667,161.42375,159.502,156.42325,151.3025,146.753666666667,142.876916666667,136.307666666667,132.319333333333,124.271333333333,121.068916666667,110.911083333333,102.753916666667,91.6660833333333,80.9835833333333,70.69825,62.223,54.3329166666667,47.9959166666667,42.9756666666667,37.626,33.2581666666667,30.0725833333333,27.5969166666667,24.97925,22.31475,21.3994166666667,19.7074166666667,18.6799166666667,18.0991666666667,17.46625,16.6511666666667,14.7568333333333,12.4519166666667,10.1539166666667,7.44833333333333,5.0375,3.46333333333333,2.06008333333333,1.19125,0.698166666666667,0.39375,0.164,0.174,0,0,0,0,0,1
"2026-08-29 23:00:00",0,1,1,1,737.033333333333,5,20.1083333333333,96.8916666666667,55.175,0.0000000694889,0.0000181861,4.97,8954.6,8.8,736.5,1,254,0,4.37,1.6,8,8,0,1,1,33.74325,53.5358333333333,35.0946666666667,23.2888333333333,2.35891666666667,1899.49166666667,50.8333333333333,21,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.3135,62.6536666666667,57.8349166666667,55.65425,51.6833333333333,51.341,50.1824166666667,49.8135833333333,47.97475,49.3260833333333,48.8683333333333,49.1629166666667,49.0776666666667,50.651,52.95225,54.0049166666667,56.2064166666667,57.9645,58.4455833333333,60.4616666666667,61.4834166666667,61.3155833333333,62.83675,62.98475,61.6880833333333,58.9468333333333,53.9635833333333,46.8816666666667,39.8089166666667,33.74875,27.4778333333333,23.3759166666667,19.91825,17.7420833333333,15.07775,13.78575,12.8050833333333,12.08725,10.9930833333333,10.77075,10.548,9.70025,9.56316666666667,9.06633333333333,9.47283333333333,9.05216666666667,9.21016666666667,8.938,8.82875,7.96883333333333,7.02175,5.46966666666667,3.87791666666667,2.63716666666667,1.50408333333333,0.72375,0.414916666666667,0.123,0.0860833333333333,0.01875,0,0,0,0,0,1
"2026-08-30",0,1,1,1,737.158333333333,5,20.2083333333333,96.9583333333333,54.1583333333333,0.000000069471275,0.0000181909,4.97,8954.6,8.8,736.5,1,254,0,4.37,1.6,8,8,0,1,1,38.0408333333333,59.7021666666667,40.0289166666667,45.67625,2.2775,2015.8375,50,21.025,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.936,36.17875,33.8974166666667,33.9679166666667,33.0495,32.9069166666667,33.9235,40.00125,43.39725,46.5181666666667,50.1005,56.9428333333333,60.48375,65.3301666666667,68.1148333333333,70.3066666666667,72.91075,73.489,75.73375,76.8385833333333,78.9269166666667,81.4976666666667,81.422,80.6055,77.7246666666667,71.1165,63.412,53.1191666666667,42.5354166666667,34.8676666666667,27.4309166666667,22.9549166666667,19.206,16.3910833333333,14.06925,12.85325,11.94925,10.8635,11.5005,11.0456666666667,11.3208333333333,12.1800833333333,11.74475,11.8615,11.8504166666667,11.472,11.6755,11.6171666666667,11.29,11.5849166666667,10.1083333333333,8.80425,6.19225,4.55516666666667,2.612,1.37,0.61925,0.272833333333333,0.1405,0.0466666666666667,0,0,0,0,0,1
"2026-08-30 01:00:00",0,1,1,1,737.658333333333,5,20.8416666666667,97,52.7,0.0000000696323833333333,0.00001822125,4.97,8954.6,8.8,736.5,1,254,0,4.37,1.6,8,8,0,1,1,36.0014166666667,57.2005833333333,37.6256666666667,31.6826666666667,2.35408333333333,2197.4025,48.75,21.4666666666667,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.5809166666667,56.81725,55.57275,55.15275,55.3781666666667,52.8061666666667,51.4256666666667,50.2680833333333,51.378,51.2839166666667,52.0026666666667,53.30975,56.3125,59.4485833333333,63.2028333333333,64.54125,67.7815833333333,70.1509166666667,71.6338333333333,72.9554166666667,74.4978333333333,77.57625,77.6769166666667,77.5506666666667,77.5975,74.9023333333333,69.54325,61.1634166666667,51.7006666666667,42.4509166666667,34.833,28.0971666666667,22.962,19.4243333333333,17.0095833333333,14.512,14.0835,12.6675833333333,11.8975,11.8735,11.8016666666667,12.6358333333333,12.0611666666667,12.6316666666667,13.3571666666667,13.5100833333333,13.2084166666667,12.9479166666667,11.88,10.989,9.34191666666667,7.18633333333333,5.08566666666667,3.41841666666667,2.12525,1.17433333333333,0.6525,0.237,0.0771666666666667,0.0588333333333333,0,0,0,0,0,1
"2026-08-30 02:00:00",0,1,1,1,737.3,5,20.3,97.05,52.5666666666667,0.0000000694333,0.0000181953,4.97,8954.6,8.8,736.5,1,254,0,4.37,1.6,8,8,0,1,1,30.0918333333333,52.4350833333333,32.23,9.76683333333333,2.558,1770.29666666667,48.9166666666667,21.2333333333333,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.698833333333,95.9349166666667,84.8030833333333,78.7649166666667,69.7010833333333,64.09775,57.9784166666667,50.3160833333333,42.4694166666667,38.0345,34.8920833333333,31.30475,29.2605,29.33875,29.7758333333333,31.1153333333333,35.2138333333333,36.2574166666667,39.2186666666667,40.9258333333333,43.2203333333333,45.06125,46.7134166666667,48.0195,49.22125,49.6915833333333,48.805,46.1284166666667,40.7740833333333,34.6739166666667,28.38325,23.9405,19.8864166666667,17.2884166666667,15.904,15.1263333333333,14.4234166666667,13.9990833333333,13.79675,13.5845,13.75375,12.6790833333333,12.5998333333333,11.86025,10.8860833333333,9.609,8.92241666666667,7.65533333333333,6.67658333333333,5.87083333333333,4.62708333333333,3.46883333333333,2.36141666666667,1.61716666666667,0.93525,0.514583333333333,0.296583333333333,0.136416666666667,0.0634166666666667,0.0214166666666667,0,0,0,0,0,1
"2026-08-30 03:00:00",0,1,1,1,737.325,5,20.275,97.1,53.525,0.000000069389975,0.0000181941,4.97,8954.6,8.8,736.5,1,254,0,4.37,1.6,8,8,0,1,1,25.52925,32.5025833333333,25.9898333333333,27.4120833333333,1.80041666666667,7351.18333333333,49.9166666666667,21.1083333333333,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.2505,160.896666666667,174.388083333333,187.210083333333,205.009416666667,218.775583333333,243.437,265.369583333333,283.96725,306.649583333333,330.054583333333,351.138416666667,381.3725,403.568083333333,420.589166666667,429.660166666667,428.329833333333,406.057833333333,372.409333333333,324.834,269.33625,208.3205,151.720416666667,108.225166666667,77.228,58.32525,47.40225,39.42475,33.1885833333333,26.2141666666667,21.52275,17.9978333333333,15.042,13.2886666666667,13.10125,13.579,13.90575,14.28325,14.8756666666667,15.0365,15.7505833333333,15.6105833333333,14.8228333333333,14.2023333333333,12.1434166666667,10.5825833333333,8.93316666666667,6.99683333333333,5.80366666666667,4.52908333333333,3.35558333333333,2.17091666666667,1.39441666666667,0.88475,0.529916666666667,0.244333333333333,0.144333333333333,0.0523333333333333,0.0363333333333333,0.00933333333333333,0,0,0,0,0,1
"2026-08-30 04:00:00",0,1,1,1,737.241666666667,5,20.1833333333333,97.1,53.2583333333333,0.0000000693623833333333,0.0000181897,4.97,8954.6,8.8,736.5,1,254,0,4.37,1.6,8,8,0,1,1,23.608,29.7885,23.9853333333333,25.3805833333333,1.77983333333333,8989.01916666667,49,21.0583333333333,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.674666666667,286.723,278.544416666667,286.72875,293.386083333333,302.175916666667,315.445333333333,337.905333333333,358.888333333333,393.067583333333,422.720166666667,456.071416666667,477.83675,490.76525,497.676583333333,494.104833333333,485.591833333333,455.899583333333,412.182083333333,349.551333333333,277.83075,210.66675,150.292666666667,104.877916666667,73.4244166666667,52.8639166666667,41.8034166666667,34.3248333333333,28.6475833333333,24.2088333333333,20.0756666666667,18.01,16.1608333333333,15.5545,14.8623333333333,14.9419166666667,15.91,15.968,16.0990833333333,16.63275,16.45875,16.2451666666667,15.5260833333333,14.7599166666667,13.6024166666667,11.52,9.74875,8.40766666666667,6.228,4.86866666666667,3.35233333333333,2.215,1.34991666666667,0.806083333333333,0.4325,0.19325,0.11875,0.0659166666666667,0.018,0,0,0,0,0,0,1
"2026-08-30 05:00:00",0,1,1,1,737.775,5,20.875,97.1166666666667,50.9,0.0000000695588083333333,0.00001822285,4.97,8954.6,8.8,736.5,1,254,0,4.37,1.6,8,8,0,1,1,18.4083333333333,29.2998333333333,20.9841666666667,12.9195833333333,1.9825,5870.91083333333,47,21.6,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.468583333333,359.480916666667,339.074416666667,325.922583333333,308.370916666667,286.909833333333,270.431083333333,262.67825,254.144333333333,246.913416666667,237.675,228.98175,227.351166666667,220.751833333333,215.407916666667,206.926916666667,205.462166666667,192.900666666667,172.335416666667,142.199083333333,110.663,84.3651666666667,60.8656666666667,44.3094166666667,34.52825,28.9725,26.68275,23.9000833333333,21.7975833333333,20.6725833333333,18.5011666666667,17.5273333333333,17.2559166666667,16.4353333333333,17.4054166666667,18.4289166666667,19.6051666666667,20.5138333333333,21.41925,21.8850833333333,20.79675,19.5516666666667,17.5319166666667,15.5285833333333,13.0585833333333,10.7405,8.66608333333333,6.65041666666667,5.077,3.42216666666667,2.45766666666667,1.64475,1.16216666666667,0.657083333333333,0.40375,0.213666666666667,0.07225,0.0745833333333333,0.0498333333333333,0.0300833333333333,0,0,0,0,0,1
"2026-08-30 06:00:00",0,1,1,1,737.4,5,20.275,97.1833333333333,51.3666666666667,0.0000000693305083333333,0.0000181941,4.97,8954.6,8.8,736.5,1,254,0,4.37,1.6,8,8,0,1,1,14.8516666666667,32.64725,19.9241666666667,9.70691666666667,2.26683333333333,3662.1975,47.4166666666667,21.2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369.002166666667,331.201833333333,305.252416666667,274.276833333333,248.103333333333,218.165666666667,200.472583333333,178.403666666667,155.710416666667,139.943916666667,122.764583333333,105.1045,88.91575,76.9965833333333,66.09,57.5076666666667,48.3914166666667,41.5756666666667,35.5986666666667,30.0135,25.9008333333333,23.1596666666667,21.6385,20.8428333333333,21.5506666666667,20.7346666666667,21.9688333333333,21.43275,20.97275,19.807,18.1403333333333,18.8113333333333,18.2766666666667,18.439,19.2425,20.6846666666667,22.41275,23.3376666666667,24.7126666666667,24.2408333333333,23.8754166666667,22.3865833333333,19.801,17.1770833333333,14.5926666666667,11.7875,9.425,6.99866666666667,5.40916666666667,3.89491666666667,2.60575,1.72066666666667,1.10725,0.715,0.450333333333333,0.21375,0.1275,0.0484166666666667,0.0408333333333333,0.0203333333333333,0,0,0,0,0,1
"2026-08-30 07:00:00",0,1,1,1,737.366666666667,5,20.225,97.2,51.7166666666667,0.0000000693035666666667,0.0000181917,4.97,8954.6,8.8,736.5,1,254,0,4.37,1.6,8,8,0,1,1,16.2406666666667,38.7821666666667,22.6159166666667,9.647,2.44233333333333,3059.49666666667,47.75,21.0916666666667,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.14375,250.70625,215.420833333333,198.81625,171.984333333333,150.881166666667,142.819583333333,130.890333333333,118.14675,111.432416666667,102.949833333333,94.3420833333333,85.6429166666667,79.3594166666667,70.8491666666667,61.435,54.3909166666667,45.2349166666667,40.4836666666667,34.957,29.52575,25.6745833333333,22.65675,20.9843333333333,20.7075,20.4003333333333,21.20175,21.1041666666667,21.1281666666667,20.3123333333333,19.999,19.5658333333333,19.3829166666667,20.1365,20.80025,22.7275,24.1893333333333,25.6050833333333,26.4895833333333,25.8479166666667,25.1346666666667,23.35675,21.4381666666667,18.7311666666667,16.10675,13.5119166666667,10.6496666666667,8.01858333333333,5.99633333333333,4.40583333333333,2.95258333333333,1.90741666666667,1.215,0.703583333333333,0.40075,0.28125,0.166083333333333,0.12525,0.0500833333333333,0.0186666666666667,0,0,0,0,0,1
"2026-08-30 08:00:00",0,1,1,1,737.458333333333,5,20.3583333333333,97.2,51.3333333333333,0.0000000693436833333333,0.0000181981,4.97,8954.6,8.8,736.5,1,254,0,4.37,1.6,8,8,0,1,1,17.3855833333333,40.86275,23.9266666666667,9.76683333333333,2.48,2876.06833333333,47.4166666666667,21.2166666666667,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.405583333333,235.5255,204.59075,180.852083333333,154.662166666667,138.031166666667,121.840166666667,112.748333333333,106.2455,98.4411666666667,88.5933333333333,84.8305,78.0514166666667,70.6099166666667,62.6440833333333,57.3669166666667,50.6290833333333,46.0506666666667,41.2729166666667,37.73325,34.0603333333333,30.2280833333333,27.8125833333333,25.5508333333333,24.8260833333333,24.3499166666667,23.8621666666667,23.25075,21.7995833333333,20.5931666666667,19.7498333333333,19.25475,20.0508333333333,20.3925,21.9978333333333,24.2741666666667,26.4388333333333,26.7881666666667,27.1319166666667,27.6019166666667,26.2035,23.95925,21.3090833333333,19.1709166666667,16.1390833333333,13.6805833333333,10.4219166666667,7.55066666666667,5.55283333333333,4.0485,2.51608333333333,1.63691666666667,1.16741666666667,0.608583333333333,0.4095,0.27075,0.124333333333333,0.105583333333333,0.0408333333333333,0.014,0,0,0,0,0,1
