"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-03 07:00:00,1.192,3.392,0
2026-06-03 07:01:00,1.121,3.271,2
2026-06-03 07:02:00,1.069,3.149,2
2026-06-03 07:03:00,1.03,2.99,0
2026-06-03 07:04:00,0.942,2.744,0
2026-06-03 07:05:00,0.769,2.282,2
2026-06-03 07:06:00,0.691,1.946,2
2026-06-03 07:07:00,0.718,1.908,0
2026-06-03 07:08:00,0.732,1.863,2
2026-06-03 07:09:00,0.679,1.68,2
2026-06-03 07:10:00,0.634,1.478,0
2026-06-03 07:11:00,0.599,1.367,0
2026-06-03 07:12:00,0.584,1.376,2
2026-06-03 07:13:00,0.643,1.534,0
2026-06-03 07:14:00,0.656,1.685,0
2026-06-03 07:15:00,0.647,1.743,2
2026-06-03 07:16:00,0.568,1.61,2
2026-06-03 07:17:00,0.606,1.761,2
2026-06-03 07:18:00,0.625,1.853,2
2026-06-03 07:19:00,0.625,1.905,2
2026-06-03 07:20:00,0.637,1.972,0
2026-06-03 07:21:00,0.67,1.958,0
2026-06-03 07:22:00,0.699,1.902,2
2026-06-03 07:23:00,0.817,2.05,0
2026-06-03 07:24:00,0.758,2.004,0
2026-06-03 07:25:00,0.725,1.947,0
2026-06-03 07:26:00,0.671,1.814,2
2026-06-03 07:27:00,0.666,1.81,0
2026-06-03 07:28:00,0.674,1.772,2
2026-06-03 07:29:00,0.647,1.749,2
2026-06-03 07:30:00,0.583,1.689,0
2026-06-03 07:31:00,0.436,1.574,0
2026-06-03 07:32:00,0.447,1.585,0
2026-06-03 07:33:00,0.462,1.658,2
2026-06-03 07:34:00,0.501,1.785,0
2026-06-03 07:35:00,0.552,1.882,0
2026-06-03 07:36:00,0.63,2.034,2
2026-06-03 07:37:00,0.742,2.234,0
2026-06-03 07:38:00,0.828,2.393,0
2026-06-03 07:39:00,0.875,2.442,2
2026-06-03 07:40:00,0.852,2.328,2
2026-06-03 07:41:00,0.789,2.143,0
2026-06-03 07:42:00,0.767,2.018,0
2026-06-03 07:43:00,0.71,1.833,2
2026-06-03 07:44:00,0.609,1.657,2
2026-06-03 07:45:00,0.567,1.567,0
2026-06-03 07:46:00,0.456,1.396,2
2026-06-03 07:47:00,0.363,1.305,2
2026-06-03 07:48:00,0.328,1.34,0
2026-06-03 07:49:00,0.329,1.368,0
2026-06-03 07:50:00,0.367,1.464,2
2026-06-03 07:51:00,0.423,1.642,0
2026-06-03 07:52:00,0.547,1.872,0
2026-06-03 07:53:00,0.657,2.13,2
2026-06-03 07:54:00,0.725,2.38,2
2026-06-03 07:55:00,0.736,2.439,2
2026-06-03 07:56:00,0.754,2.459,2
2026-06-03 07:57:00,0.77,2.57,2
2026-06-03 07:58:00,0.754,2.65,0
2026-06-03 07:59:00,0.737,2.651,0
