"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-03 02:00:00,0.203,0.161,1
2026-06-03 02:01:00,0.197,0.182,1
2026-06-03 02:02:00,0.196,0.183,1
2026-06-03 02:03:00,0.202,0.196,1
2026-06-03 02:04:00,0.204,0.218,0
2026-06-03 02:05:00,0.205,0.241,0
2026-06-03 02:06:00,0.188,0.231,2
2026-06-03 02:07:00,0.14,0.169,2
2026-06-03 02:08:00,0.09,0.137,2
2026-06-03 02:09:00,0.089,0.119,2
2026-06-03 02:10:00,0.085,0.128,2
2026-06-03 02:11:00,0.069,0.134,0
2026-06-03 02:12:00,0.094,0.174,0
2026-06-03 02:13:00,0.147,0.245,2
2026-06-03 02:14:00,0.167,0.262,0
2026-06-03 02:15:00,0.218,0.342,0
2026-06-03 02:16:00,0.298,0.492,2
2026-06-03 02:17:00,0.321,0.488,2
2026-06-03 02:18:00,0.324,0.508,0
2026-06-03 02:19:00,0.324,0.522,2
2026-06-03 02:20:00,0.328,0.534,2
2026-06-03 02:21:00,0.29,0.502,0
2026-06-03 02:22:00,0.242,0.449,0
2026-06-03 02:23:00,0.232,0.443,2
2026-06-03 02:24:00,0.151,0.283,2
2026-06-03 02:25:00,0.13,0.231,0
2026-06-03 02:26:00,0.121,0.24,0
2026-06-03 02:27:00,0.129,0.246,2
2026-06-03 02:28:00,0.166,0.284,0
2026-06-03 02:29:00,0.211,0.343,0
2026-06-03 02:30:00,0.251,0.416,2
2026-06-03 02:31:00,0.33,0.558,0
2026-06-03 02:32:00,0.345,0.569,0
2026-06-03 02:33:00,0.349,0.567,0
2026-06-03 02:34:00,0.356,0.567,2
2026-06-03 02:35:00,0.364,0.548,2
2026-06-03 02:36:00,0.336,0.501,0
2026-06-03 02:37:00,0.337,0.491,2
2026-06-03 02:38:00,0.286,0.418,0
2026-06-03 02:39:00,0.243,0.329,0
2026-06-03 02:40:00,0.209,0.241,0
2026-06-03 02:41:00,0.201,0.249,0
2026-06-03 02:42:00,0.186,0.256,0
2026-06-03 02:43:00,0.193,0.276,0
2026-06-03 02:44:00,0.213,0.324,2
2026-06-03 02:45:00,0.277,0.46,0
2026-06-03 02:46:00,0.37,0.616,2
2026-06-03 02:47:00,0.39,0.667,2
2026-06-03 02:48:00,0.395,0.687,2
2026-06-03 02:49:00,0.393,0.692,0
2026-06-03 02:50:00,0.406,0.724,0
2026-06-03 02:51:00,0.392,0.73,2
2026-06-03 02:52:00,0.385,0.707,0
2026-06-03 02:53:00,0.304,0.589,0
2026-06-03 02:54:00,0.275,0.563,2
2026-06-03 02:55:00,0.186,0.372,2
2026-06-03 02:56:00,0.178,0.332,0
2026-06-03 02:57:00,0.179,0.34,2
2026-06-03 02:58:00,0.16,0.314,2
2026-06-03 02:59:00,0.163,0.306,0
