"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-02 09:00:00,0.355,0.832,0
2026-06-02 09:01:00,0.362,0.741,2
2026-06-02 09:02:00,0.351,0.681,2
2026-06-02 09:03:00,0.364,0.591,2
2026-06-02 09:04:00,0.381,0.54,0
2026-06-02 09:05:00,0.405,0.541,2
2026-06-02 09:06:00,0.452,0.579,0
2026-06-02 09:07:00,0.507,0.694,0
2026-06-02 09:08:00,0.599,0.904,2
2026-06-02 09:09:00,0.772,1.362,0
2026-06-02 09:10:00,0.981,1.836,0
2026-06-02 09:11:00,1.126,2.206,0
2026-06-02 09:12:00,1.304,2.581,2
2026-06-02 09:13:00,1.366,2.706,0
2026-06-02 09:14:00,1.472,3.084,2
2026-06-02 09:15:00,1.465,3.198,2
2026-06-02 09:16:00,1.418,3.144,0
2026-06-02 09:17:00,1.322,2.91,0
2026-06-02 09:18:00,1.097,2.554,0
2026-06-02 09:19:00,1.006,2.264,2
2026-06-02 09:20:00,0.8,1.905,0
2026-06-02 09:21:00,0.68,1.688,0
2026-06-02 09:22:00,0.608,1.556,2
2026-06-02 09:23:00,0.744,1.689,0
2026-06-02 09:24:00,0.897,2.106,0
2026-06-02 09:25:00,1.127,2.623,2
2026-06-02 09:26:00,1.167,2.744,2
2026-06-02 09:27:00,1.208,2.84,0
2026-06-02 09:28:00,1.209,2.892,0
2026-06-02 09:29:00,1.215,2.906,2
2026-06-02 09:30:00,1.208,2.918,2
2026-06-02 09:31:00,1.151,2.782,0
2026-06-02 09:32:00,0.986,2.303,2
2026-06-02 09:33:00,0.811,1.933,2
2026-06-02 09:34:00,0.646,1.548,0
2026-06-02 09:35:00,0.661,1.51,0
2026-06-02 09:36:00,0.657,1.485,2
2026-06-02 09:37:00,0.653,1.37,0
2026-06-02 09:38:00,0.653,1.297,0
2026-06-02 09:39:00,0.631,1.147,2
2026-06-02 09:40:00,0.629,1.105,2
2026-06-02 09:41:00,0.626,1.015,2
2026-06-02 09:42:00,0.612,0.963,2
2026-06-02 09:43:00,0.624,0.975,2
2026-06-02 09:44:00,0.606,0.938,0
2026-06-02 09:45:00,0.651,1.008,0
2026-06-02 09:46:00,0.708,1.158,2
2026-06-02 09:47:00,0.749,1.234,0
2026-06-02 09:48:00,0.785,1.514,0
2026-06-02 09:49:00,0.812,1.639,2
2026-06-02 09:50:00,0.805,1.623,2
2026-06-02 09:51:00,0.8,1.591,0
2026-06-02 09:52:00,0.773,1.503,2
2026-06-02 09:53:00,0.767,1.382,2
2026-06-02 09:54:00,0.713,1.227,0
2026-06-02 09:55:00,0.63,1.016,0
2026-06-02 09:56:00,0.639,0.86,0
2026-06-02 09:57:00,0.68,0.894,2
2026-06-02 09:58:00,0.762,1.123,0
2026-06-02 09:59:00,0.823,1.276,0
