"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-01 14:00:00,1.069,3.374,2
2026-06-01 14:01:00,1.044,3.5,2
2026-06-01 14:02:00,1.035,3.706,0
2026-06-01 14:03:00,1.023,3.856,0
2026-06-01 14:04:00,1.023,3.88,2
2026-06-01 14:05:00,1.024,3.879,0
2026-06-01 14:06:00,0.986,3.762,0
2026-06-01 14:07:00,0.994,3.664,2
2026-06-01 14:08:00,1,3.533,2
2026-06-01 14:09:00,1.061,3.468,0
2026-06-01 14:10:00,1.111,3.415,2
2026-06-01 14:11:00,1.125,3.359,2
2026-06-01 14:12:00,1.157,3.306,0
2026-06-01 14:13:00,1.395,3.759,0
2026-06-01 14:14:00,1.463,3.903,2
2026-06-01 14:15:00,1.445,3.964,2
2026-06-01 14:16:00,1.419,3.953,0
2026-06-01 14:17:00,1.371,3.892,0
2026-06-01 14:18:00,1.315,3.843,2
2026-06-01 14:19:00,1.286,3.802,0
2026-06-01 14:20:00,1.326,3.799,0
2026-06-01 14:21:00,1.454,3.999,2
2026-06-01 14:22:00,1.288,3.57,0
2026-06-01 14:23:00,1.424,3.626,0
2026-06-01 14:24:00,1.417,3.581,0
2026-06-01 14:25:00,1.397,3.481,2
2026-06-01 14:26:00,1.371,3.403,2
2026-06-01 14:27:00,1.37,3.319,0
2026-06-01 14:28:00,1.353,3.242,2
2026-06-01 14:29:00,1.185,3.07,0
2026-06-01 14:30:00,1.056,2.866,0
2026-06-01 14:31:00,0.904,2.723,0
2026-06-01 14:32:00,0.786,2.62,0
2026-06-01 14:33:00,0.837,2.919,0
2026-06-01 14:34:00,0.963,3.281,0
2026-06-01 14:35:00,1.023,3.615,2
2026-06-01 14:36:00,1.017,3.752,0
2026-06-01 14:37:00,1.05,3.95,2
2026-06-01 14:38:00,1.115,4.153,2
2026-06-01 14:39:00,1.209,4.436,2
2026-06-01 14:40:00,1.262,4.634,0
2026-06-01 14:41:00,1.254,4.61,0
2026-06-01 14:42:00,1.191,4.498,2
2026-06-01 14:43:00,1.059,4.187,0
2026-06-01 14:44:00,1.06,4.396,0
2026-06-01 14:45:00,1.063,4.531,2
2026-06-01 14:46:00,1.023,4.64,2
2026-06-01 14:47:00,0.973,4.73,0
2026-06-01 14:48:00,0.861,4.667,2
2026-06-01 14:49:00,0.827,4.879,2
2026-06-01 14:50:00,0.815,5.103,0
2026-06-01 14:51:00,0.833,5.356,0
2026-06-01 14:52:00,0.806,5.431,2
2026-06-01 14:53:00,0.847,5.405,2
2026-06-01 14:54:00,0.958,5.481,0
2026-06-01 14:55:00,1.005,5.3,2
2026-06-01 14:56:00,1.08,5.2,2
2026-06-01 14:57:00,1.081,4.964,0
2026-06-01 14:58:00,1.134,4.798,0
2026-06-01 14:59:00,1.167,4.629,2
