"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-18 14:00:00,1.239,1.756,2
2026-06-18 14:01:00,1.211,1.669,0
2026-06-18 14:02:00,1.174,1.566,0
2026-06-18 14:03:00,1.141,1.534,2
2026-06-18 14:04:00,1.144,1.548,0
2026-06-18 14:05:00,1.168,1.556,0
2026-06-18 14:06:00,1.134,1.507,2
2026-06-18 14:07:00,1.144,1.523,2
2026-06-18 14:08:00,1.017,1.314,0
2026-06-18 14:09:00,0.971,1.318,2
2026-06-18 14:10:00,0.957,1.394,2
2026-06-18 14:11:00,1.017,1.53,0
2026-06-18 14:12:00,1.096,1.687,0
2026-06-18 14:13:00,1.179,1.843,2
2026-06-18 14:14:00,1.255,2.025,2
2026-06-18 14:15:00,1.324,2.177,0
2026-06-18 14:16:00,1.546,2.516,0
2026-06-18 14:17:00,1.73,2.835,2
2026-06-18 14:18:00,1.878,3.153,0
2026-06-18 14:19:00,1.938,3.295,0
2026-06-18 14:20:00,1.902,3.274,2
2026-06-18 14:21:00,1.871,3.26,0
2026-06-18 14:22:00,1.836,3.281,0
2026-06-18 14:23:00,1.808,3.275,0
2026-06-18 14:24:00,1.637,3.071,2
2026-06-18 14:25:00,1.431,2.781,2
2026-06-18 14:26:00,1.177,2.291,0
2026-06-18 14:27:00,1.082,2.045,2
2026-06-18 14:28:00,1.025,1.931,0
2026-06-18 14:29:00,0.99,1.93,0
2026-06-18 14:30:00,0.978,1.884,0
2026-06-18 14:31:00,0.948,1.788,0
2026-06-18 14:32:00,0.953,1.765,0
2026-06-18 14:33:00,1.002,1.816,0
2026-06-18 14:34:00,1.085,1.886,2
2026-06-18 14:35:00,1.104,1.967,0
2026-06-18 14:36:00,1.09,1.963,2
2026-06-18 14:37:00,1.068,1.881,2
2026-06-18 14:38:00,1.02,1.81,2
2026-06-18 14:39:00,0.949,1.71,0
2026-06-18 14:40:00,0.889,1.597,0
2026-06-18 14:41:00,0.906,1.646,2
2026-06-18 14:42:00,0.817,1.586,0
2026-06-18 14:43:00,0.768,1.515,0
2026-06-18 14:44:00,0.808,1.589,2
2026-06-18 14:45:00,0.916,1.788,2
2026-06-18 14:46:00,1.046,1.986,0
2026-06-18 14:47:00,1.166,2.199,2
2026-06-18 14:48:00,1.246,2.353,2
2026-06-18 14:49:00,1.301,2.442,0
2026-06-18 14:50:00,1.398,2.628,0
2026-06-18 14:51:00,1.444,2.717,2
2026-06-18 14:52:00,1.414,2.647,2
2026-06-18 14:53:00,1.344,2.566,0
2026-06-18 14:54:00,1.323,2.537,2
2026-06-18 14:55:00,1.253,2.462,2
2026-06-18 14:56:00,1.206,2.379,0
2026-06-18 14:57:00,1.122,2.229,0
2026-06-18 14:58:00,0.971,1.971,2
2026-06-18 14:59:00,0.879,1.814,0
