"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-18 13:00:00,0.968,1.583,0
2026-06-18 13:01:00,0.955,1.546,2
2026-06-18 13:02:00,0.996,1.57,0
2026-06-18 13:03:00,1.052,1.719,0
2026-06-18 13:04:00,1.074,1.757,2
2026-06-18 13:05:00,1.031,1.669,2
2026-06-18 13:06:00,0.962,1.588,0
2026-06-18 13:07:00,0.863,1.437,0
2026-06-18 13:08:00,0.883,1.437,2
2026-06-18 13:09:00,0.892,1.44,2
2026-06-18 13:10:00,0.863,1.382,0
2026-06-18 13:11:00,0.86,1.382,2
2026-06-18 13:12:00,0.889,1.457,2
2026-06-18 13:13:00,0.881,1.484,0
2026-06-18 13:14:00,0.948,1.592,0
2026-06-18 13:15:00,0.949,1.613,2
2026-06-18 13:16:00,0.924,1.584,0
2026-06-18 13:17:00,0.921,1.6,0
2026-06-18 13:18:00,0.975,1.663,2
2026-06-18 13:19:00,1.029,1.725,2
2026-06-18 13:20:00,1.18,1.943,2
2026-06-18 13:21:00,1.35,2.179,2
2026-06-18 13:22:00,1.389,2.298,2
2026-06-18 13:23:00,1.436,2.413,0
2026-06-18 13:24:00,1.468,2.459,0
2026-06-18 13:25:00,1.493,2.464,2
2026-06-18 13:26:00,1.51,2.487,0
2026-06-18 13:27:00,1.477,2.395,0
2026-06-18 13:28:00,1.46,2.337,0
2026-06-18 13:29:00,1.343,2.097,2
2026-06-18 13:30:00,1.251,1.907,0
2026-06-18 13:31:00,1.175,1.706,2
2026-06-18 13:32:00,1.171,1.634,2
2026-06-18 13:33:00,1.181,1.601,0
2026-06-18 13:34:00,1.175,1.554,0
2026-06-18 13:35:00,1.188,1.576,0
2026-06-18 13:36:00,1.17,1.58,2
2026-06-18 13:37:00,1.148,1.53,0
2026-06-18 13:38:00,1.124,1.451,0
2026-06-18 13:39:00,1.156,1.525,2
2026-06-18 13:40:00,1.248,1.697,0
2026-06-18 13:41:00,1.274,1.764,0
2026-06-18 13:42:00,1.342,1.885,2
2026-06-18 13:43:00,1.403,1.986,0
2026-06-18 13:44:00,1.559,2.197,0
2026-06-18 13:45:00,1.681,2.416,0
2026-06-18 13:46:00,1.729,2.555,2
2026-06-18 13:47:00,1.729,2.522,2
2026-06-18 13:48:00,1.733,2.512,0
2026-06-18 13:49:00,1.737,2.519,2
2026-06-18 13:50:00,1.767,2.552,0
2026-06-18 13:51:00,1.784,2.575,0
2026-06-18 13:52:00,1.696,2.46,0
2026-06-18 13:53:00,1.587,2.261,2
2026-06-18 13:54:00,1.467,2.04,0
2026-06-18 13:55:00,1.38,1.882,0
2026-06-18 13:56:00,1.312,1.822,2
2026-06-18 13:57:00,1.264,1.698,2
2026-06-18 13:58:00,1.221,1.632,2
2026-06-18 13:59:00,1.231,1.752,2
