"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-18 21:00:00,1.295,9.358,2
2026-06-18 21:01:00,1.705,10.373,2
2026-06-18 21:02:00,1.835,11.074,0
2026-06-18 21:03:00,2.152,11.996,2
2026-06-18 21:04:00,2.534,13.327,0
2026-06-18 21:05:00,2.708,14.202,0
2026-06-18 21:06:00,2.922,15.198,2
2026-06-18 21:07:00,2.927,15.548,0
2026-06-18 21:08:00,2.892,15.77,0
2026-06-18 21:09:00,2.585,15.312,0
2026-06-18 21:10:00,2.245,14.744,2
2026-06-18 21:11:00,1.908,14.147,0
2026-06-18 21:12:00,2.202,14.513,2
2026-06-18 21:13:00,3.296,15.857,2
2026-06-18 21:14:00,12.471,26.33,0
2026-06-18 21:15:00,8.497,23.12,0
2026-06-18 21:16:00,14.335,29.015,0
2026-06-18 21:17:00,13.588,28.805,2
2026-06-18 21:18:00,12.38,27.898,0
2026-06-18 21:19:00,11.631,27.188,0
2026-06-18 21:20:00,10.838,26.379,2
2026-06-18 21:21:00,10.113,25.571,0
2026-06-18 21:22:00,10.036,25.324,0
2026-06-18 21:23:00,9.527,25.009,2
2026-06-18 21:24:00,8.749,24.128,2
2026-06-18 21:25:00,7.859,23.372,0
2026-06-18 21:26:00,7.059,22.432,0
2026-06-18 21:27:00,6.51,21.525,2
2026-06-18 21:28:00,6.324,21.174,2
2026-06-18 21:29:00,5.866,20.621,0
2026-06-18 21:30:00,5.221,19.995,2
2026-06-18 21:31:00,3.879,18.267,2
2026-06-18 21:32:00,3.21,17.313,0
2026-06-18 21:33:00,2.518,16.118,0
2026-06-18 21:34:00,2.143,15.466,2
2026-06-18 21:35:00,1.679,14.643,0
2026-06-18 21:36:00,1.456,14.038,0
2026-06-18 21:37:00,1.134,13.17,2
2026-06-18 21:38:00,1.071,12.724,2
2026-06-18 21:39:00,1.006,12.28,2
2026-06-18 21:40:00,1.022,12.054,2
2026-06-18 21:41:00,1.042,11.956,2
2026-06-18 21:42:00,1.037,11.739,0
2026-06-18 21:43:00,1.097,11.524,0
2026-06-18 21:44:00,1.145,11.601,2
2026-06-18 21:45:00,1.167,12.053,0
2026-06-18 21:46:00,1.18,12.219,0
2026-06-18 21:47:00,1.151,12.489,2
2026-06-18 21:48:00,1.086,12.502,2
2026-06-18 21:49:00,1.007,12.41,0
2026-06-18 21:50:00,0.931,12.423,2
2026-06-18 21:51:00,0.848,12.535,2
2026-06-18 21:52:00,0.763,12.608,0
2026-06-18 21:53:00,0.661,12.316,0
2026-06-18 21:54:00,0.528,11.888,2
2026-06-18 21:55:00,0.49,11.513,2
2026-06-18 21:56:00,0.462,11.24,0
2026-06-18 21:57:00,0.405,11.077,0
2026-06-18 21:58:00,0.361,10.99,2
2026-06-18 21:59:00,0.37,10.868,0
