"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-10 20:00:00,1.995,7.219,2
2026-06-10 20:01:00,1.792,6.945,0
2026-06-10 20:02:00,1.546,6.566,0
2026-06-10 20:03:00,1.307,6.053,2
2026-06-10 20:04:00,1.156,5.749,0
2026-06-10 20:05:00,1.099,5.711,0
2026-06-10 20:06:00,1.039,5.574,2
2026-06-10 20:07:00,0.967,5.391,2
2026-06-10 20:08:00,0.862,5.015,0
2026-06-10 20:09:00,0.733,4.436,2
2026-06-10 20:10:00,0.666,4.16,2
2026-06-10 20:11:00,0.575,3.794,0
2026-06-10 20:12:00,0.534,3.606,0
2026-06-10 20:13:00,0.485,3.24,0
2026-06-10 20:14:00,0.413,2.812,2
2026-06-10 20:15:00,0.327,2.296,0
2026-06-10 20:16:00,0.304,2.029,0
2026-06-10 20:17:00,0.29,1.747,2
2026-06-10 20:18:00,0.264,1.488,0
2026-06-10 20:19:00,0.24,1.246,0
2026-06-10 20:20:00,0.219,1.055,2
2026-06-10 20:21:00,0.215,0.881,0
2026-06-10 20:22:00,0.226,0.774,0
2026-06-10 20:23:00,0.236,0.786,0
2026-06-10 20:24:00,0.245,0.77,2
2026-06-10 20:25:00,0.41,1.442,2
2026-06-10 20:26:00,0.431,1.678,0
2026-06-10 20:27:00,0.44,2.02,2
2026-06-10 20:28:00,0.455,2.325,0
2026-06-10 20:29:00,0.515,2.779,0
2026-06-10 20:30:00,0.612,3.207,0
2026-06-10 20:31:00,0.696,3.724,2
2026-06-10 20:32:00,0.796,4.216,0
2026-06-10 20:33:00,0.719,4.335,0
2026-06-10 20:34:00,0.665,4.157,2
2026-06-10 20:35:00,0.664,4.161,0
2026-06-10 20:36:00,0.679,4.205,2
2026-06-10 20:37:00,0.699,4.226,2
2026-06-10 20:38:00,0.619,4.11,2
2026-06-10 20:39:00,0.509,3.773,0
2026-06-10 20:40:00,0.47,3.685,0
2026-06-10 20:41:00,0.421,3.45,2
2026-06-10 20:42:00,0.388,3.248,0
2026-06-10 20:43:00,0.354,3.156,0
2026-06-10 20:44:00,0.36,3.115,2
2026-06-10 20:45:00,0.362,2.989,2
2026-06-10 20:46:00,0.358,2.847,0
2026-06-10 20:47:00,0.325,2.691,2
2026-06-10 20:48:00,0.317,2.699,2
2026-06-10 20:49:00,0.297,2.639,0
2026-06-10 20:50:00,0.274,2.667,0
2026-06-10 20:51:00,0.294,2.721,2
2026-06-10 20:52:00,0.282,2.724,2
2026-06-10 20:53:00,0.251,2.759,0
2026-06-10 20:54:00,0.234,2.933,2
2026-06-10 20:55:00,0.234,3.105,2
2026-06-10 20:56:00,0.728,4.263,0
2026-06-10 20:57:00,1.233,5.414,0
2026-06-10 20:58:00,1.771,6.18,2
2026-06-10 20:59:00,4.169,12.777,0
