"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-25 15:00:00,0.174,2.312,2
2026-06-25 15:01:00,0.177,2.409,0
2026-06-25 15:02:00,0.185,2.537,0
2026-06-25 15:03:00,0.172,2.598,2
2026-06-25 15:04:00,0.166,2.6,2
2026-06-25 15:05:00,0.168,2.606,0
2026-06-25 15:06:00,0.179,2.608,2
2026-06-25 15:07:00,0.167,2.515,2
2026-06-25 15:08:00,0.153,2.499,0
2026-06-25 15:09:00,0.149,2.44,0
2026-06-25 15:10:00,0.153,2.319,2
2026-06-25 15:11:00,0.158,2.249,0
2026-06-25 15:12:00,0.165,2.206,0
2026-06-25 15:13:00,0.162,2.177,2
2026-06-25 15:14:00,0.151,2.154,2
2026-06-25 15:15:00,0.135,2.141,2
2026-06-25 15:16:00,0.144,2.14,2
2026-06-25 15:17:00,0.16,2.118,2
2026-06-25 15:18:00,0.167,2.151,0
2026-06-25 15:19:00,0.177,2.194,0
2026-06-25 15:20:00,0.175,2.247,2
2026-06-25 15:21:00,0.187,2.279,0
2026-06-25 15:22:00,0.201,2.297,0
2026-06-25 15:23:00,0.198,2.266,2
2026-06-25 15:24:00,0.196,2.218,2
2026-06-25 15:25:00,0.17,2.202,0
2026-06-25 15:26:00,0.16,2.218,2
2026-06-25 15:27:00,0.157,2.217,2
2026-06-25 15:28:00,0.139,2.236,0
2026-06-25 15:29:00,0.142,2.244,0
2026-06-25 15:30:00,0.133,2.272,2
2026-06-25 15:31:00,0.141,2.304,2
2026-06-25 15:32:00,0.142,2.375,0
2026-06-25 15:33:00,0.154,2.39,0
2026-06-25 15:34:00,0.162,2.412,2
2026-06-25 15:35:00,0.151,2.4,0
2026-06-25 15:36:00,0.156,2.343,0
2026-06-25 15:37:00,0.158,2.306,2
2026-06-25 15:38:00,0.155,2.269,0
2026-06-25 15:39:00,0.154,2.213,0
2026-06-25 15:40:00,0.157,2.201,0
2026-06-25 15:41:00,0.157,2.186,2
2026-06-25 15:42:00,0.148,2.22,2
2026-06-25 15:43:00,0.156,2.222,0
2026-06-25 15:44:00,0.143,2.24,2
2026-06-25 15:45:00,0.144,2.365,0
2026-06-25 15:46:00,0.142,2.46,0
2026-06-25 15:47:00,0.144,2.569,0
2026-06-25 15:48:00,0.132,2.648,0
2026-06-25 15:49:00,0.12,2.675,0
2026-06-25 15:50:00,0.136,2.661,0
2026-06-25 15:51:00,0.142,2.672,2
2026-06-25 15:52:00,0.147,2.661,0
2026-06-25 15:53:00,0.144,2.609,2
2026-06-25 15:54:00,0.143,2.557,2
2026-06-25 15:55:00,0.145,2.502,2
2026-06-25 15:56:00,0.139,2.392,0
2026-06-25 15:57:00,0.145,2.372,0
2026-06-25 15:58:00,0.148,2.387,2
2026-06-25 15:59:00,0.139,2.407,0
