"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-03 15:00:00,0.532,0.732,0
2026-06-03 15:01:00,0.665,0.905,0
2026-06-03 15:02:00,0.839,1.073,0
2026-06-03 15:03:00,0.931,1.382,2
2026-06-03 15:04:00,1.16,1.577,0
2026-06-03 15:05:00,1.195,1.698,0
2026-06-03 15:06:00,1.287,1.975,2
2026-06-03 15:07:00,1.286,1.982,0
2026-06-03 15:08:00,1.264,2.036,0
2026-06-03 15:09:00,1.209,1.959,2
2026-06-03 15:10:00,1.067,1.842,2
2026-06-03 15:11:00,0.889,1.67,0
2026-06-03 15:12:00,0.833,1.602,0
2026-06-03 15:13:00,0.619,1.415,2
2026-06-03 15:14:00,0.638,1.403,2
2026-06-03 15:15:00,0.622,1.324,0
2026-06-03 15:16:00,0.685,1.635,2
2026-06-03 15:17:00,0.724,1.779,2
2026-06-03 15:18:00,0.767,1.879,0
2026-06-03 15:19:00,0.8,1.972,0
2026-06-03 15:20:00,0.823,2.082,2
2026-06-03 15:21:00,0.798,2.051,0
2026-06-03 15:22:00,0.752,2.035,0
2026-06-03 15:23:00,0.736,2.076,2
2026-06-03 15:24:00,0.666,1.877,2
2026-06-03 15:25:00,0.607,1.601,2
2026-06-03 15:26:00,0.519,1.44,2
2026-06-03 15:27:00,0.458,1.283,2
2026-06-03 15:28:00,0.428,1.117,0
2026-06-03 15:29:00,0.367,0.954,0
2026-06-03 15:30:00,0.413,0.912,2
2026-06-03 15:31:00,0.42,0.884,0
2026-06-03 15:32:00,0.492,0.877,0
2026-06-03 15:33:00,0.553,1.003,0
2026-06-03 15:34:00,0.616,1.205,2
2026-06-03 15:35:00,0.651,1.273,0
2026-06-03 15:36:00,0.657,1.31,2
2026-06-03 15:37:00,0.708,1.436,2
2026-06-03 15:38:00,0.708,1.369,0
2026-06-03 15:39:00,0.66,1.274,0
2026-06-03 15:40:00,0.64,1.211,0
2026-06-03 15:41:00,0.58,1.055,2
2026-06-03 15:42:00,0.537,0.948,0
2026-06-03 15:43:00,0.553,0.963,0
2026-06-03 15:44:00,0.573,1.016,2
2026-06-03 15:45:00,0.576,0.955,0
2026-06-03 15:46:00,0.558,0.955,0
2026-06-03 15:47:00,0.732,1.189,2
2026-06-03 15:48:00,0.744,1.209,0
2026-06-03 15:49:00,0.818,1.312,0
2026-06-03 15:50:00,0.811,1.318,0
2026-06-03 15:51:00,0.799,1.325,2
2026-06-03 15:52:00,0.756,1.18,2
2026-06-03 15:53:00,0.775,1.254,0
2026-06-03 15:54:00,0.835,1.467,2
2026-06-03 15:55:00,0.855,1.622,0
2026-06-03 15:56:00,0.729,1.624,0
2026-06-03 15:57:00,0.682,1.579,0
2026-06-03 15:58:00,0.619,1.523,2
2026-06-03 15:59:00,0.596,1.495,0
