"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-12 15:00:00,0.738,1.355,0
2026-06-12 15:01:00,0.733,1.334,2
2026-06-12 15:02:00,0.728,1.294,2
2026-06-12 15:03:00,0.703,1.247,0
2026-06-12 15:04:00,0.671,1.187,0
2026-06-12 15:05:00,0.594,1,2
2026-06-12 15:06:00,0.585,0.936,0
2026-06-12 15:07:00,0.518,0.631,0
2026-06-12 15:08:00,0.502,0.539,2
2026-06-12 15:09:00,0.487,0.459,1
2026-06-12 15:10:00,0.48,0.467,1
2026-06-12 15:11:00,0.492,0.503,2
2026-06-12 15:12:00,0.497,0.553,2
2026-06-12 15:13:00,0.501,0.549,0
2026-06-12 15:14:00,0.501,0.545,0
2026-06-12 15:15:00,0.484,0.531,2
2026-06-12 15:16:00,0.469,0.536,0
2026-06-12 15:17:00,0.462,0.57,0
2026-06-12 15:18:00,0.457,0.58,0
2026-06-12 15:19:00,0.434,0.55,2
2026-06-12 15:20:00,0.439,0.494,0
2026-06-12 15:21:00,0.461,0.496,2
2026-06-12 15:22:00,0.483,0.569,2
2026-06-12 15:23:00,0.486,0.683,0
2026-06-12 15:24:00,0.652,1.135,0
2026-06-12 15:25:00,0.753,1.346,0
2026-06-12 15:26:00,0.806,1.521,2
2026-06-12 15:27:00,0.811,1.543,0
2026-06-12 15:28:00,0.795,1.526,0
2026-06-12 15:29:00,0.785,1.525,2
2026-06-12 15:30:00,0.741,1.418,0
2026-06-12 15:31:00,0.697,1.255,0
2026-06-12 15:32:00,0.668,1.154,2
2026-06-12 15:33:00,0.473,0.597,0
2026-06-12 15:34:00,0.394,0.341,1
2026-06-12 15:35:00,0.394,0.296,1
2026-06-12 15:36:00,0.421,0.31,1
2026-06-12 15:37:00,0.46,0.386,1
2026-06-12 15:38:00,0.502,0.462,1
2026-06-12 15:39:00,0.538,0.541,2
2026-06-12 15:40:00,0.634,0.743,2
2026-06-12 15:41:00,0.728,0.985,0
2026-06-12 15:42:00,0.747,1.056,0
2026-06-12 15:43:00,0.731,1.016,2
2026-06-12 15:44:00,0.739,0.99,0
2026-06-12 15:45:00,0.863,1.16,0
2026-06-12 15:46:00,1.171,1.787,2
2026-06-12 15:47:00,1.181,1.874,2
2026-06-12 15:48:00,1.175,1.99,2
2026-06-12 15:49:00,1.041,1.702,2
2026-06-12 15:50:00,0.982,1.517,2
2026-06-12 15:51:00,0.982,1.518,0
2026-06-12 15:52:00,1.009,1.616,0
2026-06-12 15:53:00,1.005,1.664,2
2026-06-12 15:54:00,0.621,1.068,0
2026-06-12 15:55:00,0.549,0.903,0
2026-06-12 15:56:00,0.523,0.813,2
2026-06-12 15:57:00,0.493,0.691,2
2026-06-12 15:58:00,0.486,0.703,0
2026-06-12 15:59:00,0.478,0.733,2
