"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-29 22:00:00,0.124,4.301,2
2026-06-29 22:01:00,0.129,4.216,0
2026-06-29 22:02:00,0.118,4.166,0
2026-06-29 22:03:00,0.12,4.063,2
2026-06-29 22:04:00,0.131,3.962,0
2026-06-29 22:05:00,0.134,3.87,0
2026-06-29 22:06:00,0.154,3.737,2
2026-06-29 22:07:00,0.17,3.64,2
2026-06-29 22:08:00,0.173,3.587,2
2026-06-29 22:09:00,0.182,3.523,2
2026-06-29 22:10:00,0.175,3.499,2
2026-06-29 22:11:00,0.171,3.488,0
2026-06-29 22:12:00,0.153,3.526,0
2026-06-29 22:13:00,0.149,3.565,2
2026-06-29 22:14:00,0.147,3.571,0
2026-06-29 22:15:00,0.161,3.629,0
2026-06-29 22:16:00,0.164,3.663,2
2026-06-29 22:17:00,0.172,3.671,2
2026-06-29 22:18:00,0.171,3.7,0
2026-06-29 22:19:00,0.206,3.736,2
2026-06-29 22:20:00,0.217,3.748,2
2026-06-29 22:21:00,0.213,3.721,0
2026-06-29 22:22:00,0.19,3.709,0
2026-06-29 22:23:00,0.16,3.72,2
2026-06-29 22:24:00,0.116,3.708,2
2026-06-29 22:25:00,0.1,3.686,0
2026-06-29 22:26:00,0.105,3.725,2
2026-06-29 22:27:00,0.092,3.748,2
2026-06-29 22:28:00,0.071,3.736,0
2026-06-29 22:29:00,0.071,3.766,0
2026-06-29 22:30:00,0.084,3.812,2
2026-06-29 22:31:00,0.093,3.816,0
2026-06-29 22:32:00,0.097,3.825,0
2026-06-29 22:33:00,0.124,3.865,0
2026-06-29 22:34:00,0.133,3.907,2
2026-06-29 22:35:00,0.135,3.952,2
2026-06-29 22:36:00,0.117,3.987,0
2026-06-29 22:37:00,0.104,4.026,2
2026-06-29 22:38:00,0.105,4.085,0
2026-06-29 22:39:00,0.116,4.117,0
2026-06-29 22:40:00,0.127,4.143,0
2026-06-29 22:41:00,0.128,4.137,0
2026-06-29 22:42:00,0.141,4.135,0
2026-06-29 22:43:00,0.138,4.079,0
2026-06-29 22:44:00,0.156,3.973,2
2026-06-29 22:45:00,0.17,3.947,0
2026-06-29 22:46:00,0.176,3.908,2
2026-06-29 22:47:00,0.177,3.865,2
2026-06-29 22:48:00,0.168,3.803,0
2026-06-29 22:49:00,0.154,3.802,0
2026-06-29 22:50:00,0.148,3.847,0
2026-06-29 22:51:00,0.132,3.884,2
2026-06-29 22:52:00,0.134,3.978,0
2026-06-29 22:53:00,0.125,4.042,0
2026-06-29 22:54:00,0.126,4.118,2
2026-06-29 22:55:00,0.116,4.222,2
2026-06-29 22:56:00,0.115,4.273,0
2026-06-29 22:57:00,0.123,4.353,2
2026-06-29 22:58:00,0.125,4.414,2
2026-06-29 22:59:00,0.107,4.414,0
