"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-29 15:00:00,0.472,0.967,2
2026-06-29 15:01:00,0.476,0.943,0
2026-06-29 15:02:00,0.459,0.875,0
2026-06-29 15:03:00,0.433,0.777,2
2026-06-29 15:04:00,0.444,0.72,0
2026-06-29 15:05:00,0.459,0.739,2
2026-06-29 15:06:00,0.469,0.826,2
2026-06-29 15:07:00,0.489,0.875,0
2026-06-29 15:08:00,0.476,0.808,0
2026-06-29 15:09:00,0.466,0.851,0
2026-06-29 15:10:00,0.448,0.808,2
2026-06-29 15:11:00,0.455,0.764,0
2026-06-29 15:12:00,0.422,0.704,0
2026-06-29 15:13:00,0.395,0.662,2
2026-06-29 15:14:00,0.345,0.493,0
2026-06-29 15:15:00,0.3,0.322,0
2026-06-29 15:16:00,0.25,0.229,1
2026-06-29 15:17:00,0.23,0.156,1
2026-06-29 15:18:00,0.228,0.08,1
2026-06-29 15:19:00,0.221,0.094,1
2026-06-29 15:20:00,0.219,0.12,1
2026-06-29 15:21:00,0.25,0.168,1
2026-06-29 15:22:00,0.272,0.228,1
2026-06-29 15:23:00,0.289,0.282,1
2026-06-29 15:24:00,0.313,0.379,2
2026-06-29 15:25:00,0.332,0.429,0
2026-06-29 15:26:00,0.329,0.426,0
2026-06-29 15:27:00,0.316,0.416,2
2026-06-29 15:28:00,0.32,0.415,0
2026-06-29 15:29:00,0.308,0.384,0
2026-06-29 15:30:00,0.289,0.375,2
2026-06-29 15:31:00,0.287,0.418,2
2026-06-29 15:32:00,0.282,0.425,2
2026-06-29 15:33:00,0.264,0.374,2
2026-06-29 15:34:00,0.271,0.383,2
2026-06-29 15:35:00,0.269,0.396,0
2026-06-29 15:36:00,0.27,0.407,0
2026-06-29 15:37:00,0.31,0.467,2
2026-06-29 15:38:00,0.371,0.644,0
2026-06-29 15:39:00,0.371,0.684,0
2026-06-29 15:40:00,0.38,0.697,2
2026-06-29 15:41:00,0.383,0.679,2
2026-06-29 15:42:00,0.384,0.713,0
2026-06-29 15:43:00,0.407,0.821,2
2026-06-29 15:44:00,0.423,0.881,2
2026-06-29 15:45:00,0.409,0.873,0
2026-06-29 15:46:00,0.375,0.789,0
2026-06-29 15:47:00,0.362,0.765,2
2026-06-29 15:48:00,0.359,0.762,2
2026-06-29 15:49:00,0.367,0.784,0
2026-06-29 15:50:00,0.384,0.817,0
2026-06-29 15:51:00,0.439,0.952,2
2026-06-29 15:52:00,0.495,1.136,0
2026-06-29 15:53:00,0.538,1.36,0
2026-06-29 15:54:00,0.569,1.462,2
2026-06-29 15:55:00,0.579,1.628,0
2026-06-29 15:56:00,0.585,1.626,0
2026-06-29 15:57:00,0.636,1.764,0
2026-06-29 15:58:00,0.633,1.782,2
2026-06-29 15:59:00,0.583,1.626,2
