"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-15 10:00:00,1.78,4.275,2
2026-06-15 10:01:00,1.786,4.253,0
2026-06-15 10:02:00,1.745,4.218,0
2026-06-15 10:03:00,1.708,4.146,2
2026-06-15 10:04:00,1.661,4.045,0
2026-06-15 10:05:00,1.629,3.951,0
2026-06-15 10:06:00,1.606,3.872,2
2026-06-15 10:07:00,1.568,3.807,2
2026-06-15 10:08:00,1.539,3.757,2
2026-06-15 10:09:00,1.502,3.694,2
2026-06-15 10:10:00,1.466,3.581,2
2026-06-15 10:11:00,1.432,3.435,0
2026-06-15 10:12:00,1.389,3.333,0
2026-06-15 10:13:00,1.338,3.183,2
2026-06-15 10:14:00,1.296,3.049,0
2026-06-15 10:15:00,1.254,2.95,0
2026-06-15 10:16:00,1.238,2.868,0
2026-06-15 10:17:00,1.222,2.813,2
2026-06-15 10:18:00,1.222,2.821,0
2026-06-15 10:19:00,1.223,2.85,2
2026-06-15 10:20:00,1.27,2.93,2
2026-06-15 10:21:00,1.313,3.065,0
2026-06-15 10:22:00,1.364,3.169,0
2026-06-15 10:23:00,1.42,3.275,2
2026-06-15 10:24:00,1.439,3.307,2
2026-06-15 10:25:00,1.48,3.367,0
2026-06-15 10:26:00,1.483,3.353,0
2026-06-15 10:27:00,1.49,3.263,2
2026-06-15 10:28:00,1.467,3.191,0
2026-06-15 10:29:00,1.451,3.056,0
2026-06-15 10:30:00,1.4,2.952,2
2026-06-15 10:31:00,1.328,2.798,0
2026-06-15 10:32:00,1.271,2.65,0
2026-06-15 10:33:00,1.231,2.524,0
2026-06-15 10:34:00,1.184,2.452,2
2026-06-15 10:35:00,1.167,2.472,2
2026-06-15 10:36:00,1.177,2.536,0
2026-06-15 10:37:00,1.17,2.586,2
2026-06-15 10:38:00,1.145,2.637,0
2026-06-15 10:39:00,1.16,2.669,0
2026-06-15 10:40:00,1.178,2.739,0
2026-06-15 10:41:00,1.174,2.798,2
2026-06-15 10:42:00,1.156,2.795,0
2026-06-15 10:43:00,1.138,2.77,0
2026-06-15 10:44:00,1.125,2.711,2
2026-06-15 10:45:00,1.122,2.654,2
2026-06-15 10:46:00,1.136,2.653,2
2026-06-15 10:47:00,1.151,2.646,2
2026-06-15 10:48:00,1.165,2.678,2
2026-06-15 10:49:00,1.19,2.722,0
2026-06-15 10:50:00,1.193,2.733,0
2026-06-15 10:51:00,1.18,2.733,2
2026-06-15 10:52:00,1.19,2.715,0
2026-06-15 10:53:00,1.185,2.754,0
2026-06-15 10:54:00,1.135,2.712,2
2026-06-15 10:55:00,1.094,2.6,2
2026-06-15 10:56:00,1.045,2.547,0
2026-06-15 10:57:00,0.987,2.437,2
2026-06-15 10:58:00,0.943,2.38,2
2026-06-15 10:59:00,0.915,2.339,0
