"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-21 13:00:00,0.229,1.086,0
2026-06-21 13:01:00,0.183,0.96,2
2026-06-21 13:02:00,0.18,0.903,0
2026-06-21 13:03:00,0.188,0.924,0
2026-06-21 13:04:00,0.192,0.877,0
2026-06-21 13:05:00,0.185,0.822,2
2026-06-21 13:06:00,0.174,0.757,2
2026-06-21 13:07:00,0.156,0.708,0
2026-06-21 13:08:00,0.154,0.641,2
2026-06-21 13:09:00,0.163,0.617,0
2026-06-21 13:10:00,0.16,0.585,0
2026-06-21 13:11:00,0.147,0.511,0
2026-06-21 13:12:00,0.151,0.474,0
2026-06-21 13:13:00,0.14,0.493,0
2026-06-21 13:14:00,0.135,0.531,0
2026-06-21 13:15:00,0.136,0.536,2
2026-06-21 13:16:00,0.142,0.564,0
2026-06-21 13:17:00,0.144,0.574,2
2026-06-21 13:18:00,0.137,0.586,2
2026-06-21 13:19:00,0.138,0.613,0
2026-06-21 13:20:00,0.145,0.66,0
2026-06-21 13:21:00,0.155,0.721,0
2026-06-21 13:22:00,0.194,0.774,2
2026-06-21 13:23:00,0.217,0.795,0
2026-06-21 13:24:00,0.229,0.789,0
2026-06-21 13:25:00,0.22,0.788,2
2026-06-21 13:26:00,0.222,0.813,2
2026-06-21 13:27:00,0.217,0.813,0
2026-06-21 13:28:00,0.224,0.818,2
2026-06-21 13:29:00,0.203,0.773,2
2026-06-21 13:30:00,0.182,0.681,0
2026-06-21 13:31:00,0.154,0.6,0
2026-06-21 13:32:00,0.147,0.617,2
2026-06-21 13:33:00,0.15,0.642,2
2026-06-21 13:34:00,0.158,0.631,0
2026-06-21 13:35:00,0.165,0.623,2
2026-06-21 13:36:00,0.181,0.58,2
2026-06-21 13:37:00,0.166,0.569,0
2026-06-21 13:38:00,0.192,0.62,0
2026-06-21 13:39:00,0.188,0.629,2
2026-06-21 13:40:00,0.173,0.625,0
2026-06-21 13:41:00,0.169,0.57,0
2026-06-21 13:42:00,0.164,0.567,2
2026-06-21 13:43:00,0.146,0.539,2
2026-06-21 13:44:00,0.14,0.547,2
2026-06-21 13:45:00,0.135,0.536,0
2026-06-21 13:46:00,0.141,0.509,2
2026-06-21 13:47:00,0.134,0.479,0
2026-06-21 13:48:00,0.135,0.472,0
2026-06-21 13:49:00,0.144,0.495,2
2026-06-21 13:50:00,0.145,0.536,0
2026-06-21 13:51:00,0.156,0.55,0
2026-06-21 13:52:00,0.16,0.563,0
2026-06-21 13:53:00,0.165,0.571,2
2026-06-21 13:54:00,0.16,0.593,0
2026-06-21 13:55:00,0.163,0.606,2
2026-06-21 13:56:00,0.155,0.593,2
2026-06-21 13:57:00,0.166,0.609,0
2026-06-21 13:58:00,0.165,0.574,0
2026-06-21 13:59:00,0.157,0.56,0
