"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-30 10:00:00,0.587,1.393,0
2026-06-30 10:01:00,0.608,1.387,2
2026-06-30 10:02:00,0.642,1.441,0
2026-06-30 10:03:00,0.676,1.485,0
2026-06-30 10:04:00,0.663,1.514,2
2026-06-30 10:05:00,0.683,1.532,2
2026-06-30 10:06:00,0.662,1.486,0
2026-06-30 10:07:00,0.611,1.365,0
2026-06-30 10:08:00,0.615,1.325,2
2026-06-30 10:09:00,0.619,1.329,2
2026-06-30 10:10:00,0.607,1.32,0
2026-06-30 10:11:00,0.558,1.3,2
2026-06-30 10:12:00,0.554,1.268,2
2026-06-30 10:13:00,0.548,1.192,0
2026-06-30 10:14:00,0.537,1.118,0
2026-06-30 10:15:00,0.52,1.077,2
2026-06-30 10:16:00,0.537,1.098,0
2026-06-30 10:17:00,0.738,1.367,0
2026-06-30 10:18:00,0.812,1.511,2
2026-06-30 10:19:00,0.852,1.539,2
2026-06-30 10:20:00,0.881,1.523,2
2026-06-30 10:21:00,0.88,1.54,2
2026-06-30 10:22:00,0.872,1.509,2
2026-06-30 10:23:00,0.875,1.439,0
2026-06-30 10:24:00,0.86,1.375,0
2026-06-30 10:25:00,0.705,1.162,2
2026-06-30 10:26:00,0.561,0.807,0
2026-06-30 10:27:00,0.5,0.711,0
2026-06-30 10:28:00,0.469,0.655,2
2026-06-30 10:29:00,0.468,0.596,2
2026-06-30 10:30:00,0.477,0.618,0
2026-06-30 10:31:00,0.488,0.662,2
2026-06-30 10:32:00,0.585,0.874,2
2026-06-30 10:33:00,0.66,0.987,0
2026-06-30 10:34:00,0.746,1.158,0
2026-06-30 10:35:00,0.745,1.165,0
2026-06-30 10:36:00,0.752,1.178,2
2026-06-30 10:37:00,0.728,1.148,0
2026-06-30 10:38:00,0.708,1.155,0
2026-06-30 10:39:00,0.66,1.076,2
2026-06-30 10:40:00,0.585,0.954,0
2026-06-30 10:41:00,0.443,0.749,0
2026-06-30 10:42:00,0.339,0.552,2
2026-06-30 10:43:00,0.333,0.547,0
2026-06-30 10:44:00,0.347,0.632,0
2026-06-30 10:45:00,0.388,0.895,0
2026-06-30 10:46:00,0.551,1.296,2
2026-06-30 10:47:00,0.821,1.941,2
2026-06-30 10:48:00,0.976,2.296,0
2026-06-30 10:49:00,1.085,2.639,2
2026-06-30 10:50:00,1.176,2.782,2
2026-06-30 10:51:00,1.193,2.896,0
2026-06-30 10:52:00,1.2,2.863,0
2026-06-30 10:53:00,1.177,2.744,2
2026-06-30 10:54:00,1.126,2.525,0
2026-06-30 10:55:00,0.907,2.029,0
2026-06-30 10:56:00,0.713,1.564,2
2026-06-30 10:57:00,0.625,1.34,2
2026-06-30 10:58:00,0.55,1.094,2
2026-06-30 10:59:00,0.507,1.009,2
