"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-11 18:00:00,3.233,6.974,2
2026-06-11 18:01:00,3.721,7.49,2
2026-06-11 18:02:00,4.505,8.468,0
2026-06-11 18:03:00,4.533,8.42,2
2026-06-11 18:04:00,4.892,8.926,0
2026-06-11 18:05:00,5.148,9.289,0
2026-06-11 18:06:00,4.952,8.882,0
2026-06-11 18:07:00,4.852,8.751,0
2026-06-11 18:08:00,5.463,9.293,0
2026-06-11 18:09:00,5.207,9.04,0
2026-06-11 18:10:00,4.563,8.359,2
2026-06-11 18:11:00,3.902,7.428,0
2026-06-11 18:12:00,3.574,7.069,2
2026-06-11 18:13:00,2.785,5.998,2
2026-06-11 18:14:00,2.522,5.612,0
2026-06-11 18:15:00,2.441,5.456,0
2026-06-11 18:16:00,2.009,4.851,0
2026-06-11 18:17:00,1.396,4.058,2
2026-06-11 18:18:00,1.26,3.8,0
2026-06-11 18:19:00,1.108,3.529,0
2026-06-11 18:20:00,1.105,3.488,2
2026-06-11 18:21:00,1.052,3.359,2
2026-06-11 18:22:00,0.948,3.155,0
2026-06-11 18:23:00,0.857,3.016,2
2026-06-11 18:24:00,0.776,2.845,2
2026-06-11 18:25:00,0.752,2.778,0
2026-06-11 18:26:00,1.094,3.34,0
2026-06-11 18:27:00,1.423,3.858,2
2026-06-11 18:28:00,1.61,4.233,2
2026-06-11 18:29:00,1.798,4.505,0
2026-06-11 18:30:00,1.989,4.845,2
2026-06-11 18:31:00,2.156,4.989,2
2026-06-11 18:32:00,2.746,5.771,0
2026-06-11 18:33:00,3.309,6.563,0
2026-06-11 18:34:00,3.789,7.294,2
2026-06-11 18:35:00,3.686,6.963,0
2026-06-11 18:36:00,3.453,6.465,0
2026-06-11 18:37:00,3.435,6.395,2
2026-06-11 18:38:00,3.361,6.159,2
2026-06-11 18:39:00,3.481,6.515,2
2026-06-11 18:40:00,3.187,6.303,0
2026-06-11 18:41:00,2.819,5.84,2
2026-06-11 18:42:00,2.233,5.008,0
2026-06-11 18:43:00,1.924,4.784,0
2026-06-11 18:44:00,2.179,5.386,2
2026-06-11 18:45:00,2.717,6.243,0
2026-06-11 18:46:00,2.808,6.509,0
2026-06-11 18:47:00,2.745,6.572,0
2026-06-11 18:48:00,2.841,6.714,2
2026-06-11 18:49:00,3.357,7.525,0
2026-06-11 18:50:00,4.157,8.744,2
2026-06-11 18:51:00,4.858,9.789,2
2026-06-11 18:52:00,5.355,10.194,0
2026-06-11 18:53:00,21.22,28.473,0
2026-06-11 18:54:00,28.563,38.727,0
2026-06-11 18:55:00,15.795,22.33,2
2026-06-11 18:56:00,34.378,41.52,0
2026-06-11 18:57:00,20.299,26.843,0
2026-06-11 18:58:00,2.841,5.069,2
2026-06-11 18:59:00,5.464,7.211,0
