"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-25 12:00:00,0.147,2.216,2
2026-06-25 12:01:00,0.14,2.228,2
2026-06-25 12:02:00,0.132,2.305,0
2026-06-25 12:03:00,0.142,2.342,0
2026-06-25 12:04:00,0.155,2.35,2
2026-06-25 12:05:00,0.161,2.363,2
2026-06-25 12:06:00,0.16,2.374,0
2026-06-25 12:07:00,0.161,2.363,2
2026-06-25 12:08:00,0.158,2.297,2
2026-06-25 12:09:00,0.164,2.201,0
2026-06-25 12:10:00,0.161,2.132,0
2026-06-25 12:11:00,0.169,2.113,2
2026-06-25 12:12:00,0.159,2.055,0
2026-06-25 12:13:00,0.163,2.044,0
2026-06-25 12:14:00,0.163,1.983,2
2026-06-25 12:15:00,0.148,1.94,2
2026-06-25 12:16:00,0.155,1.91,2
2026-06-25 12:17:00,0.165,1.943,2
2026-06-25 12:18:00,0.174,1.961,2
2026-06-25 12:19:00,0.189,1.933,0
2026-06-25 12:20:00,0.194,1.906,0
2026-06-25 12:21:00,0.192,1.925,2
2026-06-25 12:22:00,0.191,1.934,0
2026-06-25 12:23:00,0.193,1.981,0
2026-06-25 12:24:00,0.198,1.976,0
2026-06-25 12:25:00,0.211,1.976,2
2026-06-25 12:26:00,0.184,1.963,0
2026-06-25 12:27:00,0.177,1.978,2
2026-06-25 12:28:00,0.17,1.958,2
2026-06-25 12:29:00,0.167,1.926,0
2026-06-25 12:30:00,0.163,1.897,0
2026-06-25 12:31:00,0.156,1.834,0
2026-06-25 12:32:00,0.152,6.868,2
2026-06-25 12:33:00,0.04,2.396,0
2026-06-25 12:34:00,0.17,1.985,0
2026-06-25 12:35:00,0.105,1.807,2
2026-06-25 12:36:00,0.114,1.847,0
2026-06-25 12:37:00,0.128,1.878,0
2026-06-25 12:38:00,0.145,1.951,2
2026-06-25 12:39:00,0.168,2.033,0
2026-06-25 12:40:00,0.184,2.117,0
2026-06-25 12:41:00,0.214,2.236,0
2026-06-25 12:42:00,0.218,2.289,2
2026-06-25 12:43:00,0.233,2.346,2
2026-06-25 12:44:00,0.243,2.364,0
2026-06-25 12:45:00,0.243,2.356,2
2026-06-25 12:46:00,0.255,2.359,2
2026-06-25 12:47:00,0.247,2.321,0
2026-06-25 12:48:00,0.251,2.27,0
2026-06-25 12:49:00,0.236,2.198,2
2026-06-25 12:50:00,0.23,2.138,0
2026-06-25 12:51:00,0.227,2.12,0
2026-06-25 12:52:00,0.224,2.122,2
2026-06-25 12:53:00,0.22,2.129,2
2026-06-25 12:54:00,0.211,2.13,2
2026-06-25 12:55:00,0.218,2.169,2
2026-06-25 12:56:00,0.216,2.174,2
2026-06-25 12:57:00,0.221,2.221,0
2026-06-25 12:58:00,0.213,2.243,0
2026-06-25 12:59:00,0.216,2.24,2
