"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-23 06:00:00,0.749,3.715,0
2026-06-23 06:01:00,0.767,3.723,0
2026-06-23 06:02:00,0.803,3.74,2
2026-06-23 06:03:00,0.793,3.721,0
2026-06-23 06:04:00,0.812,3.687,0
2026-06-23 06:05:00,0.81,3.657,2
2026-06-23 06:06:00,0.815,3.648,2
2026-06-23 06:07:00,0.808,3.628,0
2026-06-23 06:08:00,0.8,3.619,2
2026-06-23 06:09:00,0.801,3.644,2
2026-06-23 06:10:00,0.774,3.644,0
2026-06-23 06:11:00,0.761,3.642,0
2026-06-23 06:12:00,0.753,3.662,0
2026-06-23 06:13:00,0.745,3.666,2
2026-06-23 06:14:00,0.744,3.744,0
2026-06-23 06:15:00,0.75,3.808,0
2026-06-23 06:16:00,0.754,3.911,2
2026-06-23 06:17:00,0.763,3.991,0
2026-06-23 06:18:00,0.747,4.039,0
2026-06-23 06:19:00,0.757,4.103,2
2026-06-23 06:20:00,0.744,4.1,0
2026-06-23 06:21:00,0.733,4.121,0
2026-06-23 06:22:00,0.747,4.11,0
2026-06-23 06:23:00,0.739,4.047,2
2026-06-23 06:24:00,0.732,3.974,2
2026-06-23 06:25:00,0.711,3.882,0
2026-06-23 06:26:00,0.711,3.815,2
2026-06-23 06:27:00,0.716,3.786,0
2026-06-23 06:28:00,0.707,3.836,0
2026-06-23 06:29:00,0.722,3.884,0
2026-06-23 06:30:00,0.733,3.967,2
2026-06-23 06:31:00,0.733,4.038,0
2026-06-23 06:32:00,0.767,4.132,0
2026-06-23 06:33:00,0.805,4.262,2
2026-06-23 06:34:00,0.833,4.384,2
2026-06-23 06:35:00,0.88,4.501,2
2026-06-23 06:36:00,0.924,4.592,2
2026-06-23 06:37:00,0.943,4.628,2
2026-06-23 06:38:00,0.954,4.669,0
2026-06-23 06:39:00,0.978,4.67,0
2026-06-23 06:40:00,0.976,4.634,2
2026-06-23 06:41:00,0.954,4.59,0
2026-06-23 06:42:00,0.952,4.557,0
2026-06-23 06:43:00,0.91,4.46,2
2026-06-23 06:44:00,0.883,4.387,2
2026-06-23 06:45:00,0.874,4.318,0
2026-06-23 06:46:00,0.882,4.251,2
2026-06-23 06:47:00,0.862,4.208,2
2026-06-23 06:48:00,0.847,4.202,0
2026-06-23 06:49:00,0.859,4.223,0
2026-06-23 06:50:00,0.867,4.248,2
2026-06-23 06:51:00,0.87,4.316,2
2026-06-23 06:52:00,0.902,4.359,0
2026-06-23 06:53:00,0.925,4.405,2
2026-06-23 06:54:00,0.915,4.474,2
2026-06-23 06:55:00,0.913,4.51,0
2026-06-23 06:56:00,0.934,4.547,0
2026-06-23 06:57:00,0.967,4.581,2
2026-06-23 06:58:00,0.983,4.571,0
2026-06-23 06:59:00,1,4.603,0
