"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-03 22:00:00,0.471,1.185,0
2026-06-03 22:01:00,0.486,1.16,2
2026-06-03 22:02:00,0.486,1.16,2
2026-06-03 22:03:00,0.489,1.127,0
2026-06-03 22:04:00,0.497,1.192,0
2026-06-03 22:05:00,0.524,1.256,2
2026-06-03 22:06:00,0.49,1.303,2
2026-06-03 22:07:00,0.429,1.186,0
2026-06-03 22:08:00,0.28,0.918,0
2026-06-03 22:09:00,0.187,0.716,2
2026-06-03 22:10:00,0.166,0.589,0
2026-06-03 22:11:00,0.158,0.585,0
2026-06-03 22:12:00,0.166,0.574,2
2026-06-03 22:13:00,0.183,0.567,0
2026-06-03 22:14:00,0.196,0.581,0
2026-06-03 22:15:00,0.32,0.668,0
2026-06-03 22:16:00,0.329,0.71,2
2026-06-03 22:17:00,0.33,0.729,2
2026-06-03 22:18:00,0.326,0.781,0
2026-06-03 22:19:00,0.333,0.83,2
2026-06-03 22:20:00,0.353,0.895,0
2026-06-03 22:21:00,0.331,0.96,0
2026-06-03 22:22:00,0.301,0.982,0
2026-06-03 22:23:00,0.235,1.027,0
2026-06-03 22:24:00,0.14,0.89,0
2026-06-03 22:25:00,0.141,1.015,0
2026-06-03 22:26:00,0.162,1.079,2
2026-06-03 22:27:00,0.164,1.113,0
2026-06-03 22:28:00,0.23,1.181,2
2026-06-03 22:29:00,0.277,1.248,2
2026-06-03 22:30:00,0.403,1.295,2
2026-06-03 22:31:00,0.497,1.374,0
2026-06-03 22:32:00,0.494,1.361,0
2026-06-03 22:33:00,0.488,1.364,2
2026-06-03 22:34:00,0.492,1.411,0
2026-06-03 22:35:00,0.487,1.421,0
2026-06-03 22:36:00,0.484,1.451,2
2026-06-03 22:37:00,0.398,1.403,2
2026-06-03 22:38:00,0.251,1.294,0
2026-06-03 22:39:00,0.176,1.135,2
2026-06-03 22:40:00,0.14,0.991,2
2026-06-03 22:41:00,0.131,0.894,0
2026-06-03 22:42:00,0.114,0.761,0
2026-06-03 22:43:00,0.132,0.636,2
2026-06-03 22:44:00,0.144,0.546,2
2026-06-03 22:45:00,0.144,0.403,0
2026-06-03 22:46:00,0.203,0.413,2
2026-06-03 22:47:00,0.241,0.372,2
2026-06-03 22:48:00,0.241,0.354,0
2026-06-03 22:49:00,0.232,0.297,0
2026-06-03 22:50:00,0.247,0.344,2
2026-06-03 22:51:00,0.302,0.558,0
2026-06-03 22:52:00,0.306,0.646,0
2026-06-03 22:53:00,0.337,0.893,0
2026-06-03 22:54:00,0.319,1.017,2
2026-06-03 22:55:00,0.263,0.915,2
2026-06-03 22:56:00,0.249,0.9,0
2026-06-03 22:57:00,0.257,0.921,2
2026-06-03 22:58:00,0.272,1.005,0
2026-06-03 22:59:00,0.296,1.038,0
