"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-16 18:00:00,0.313,1.165,0
2026-06-16 18:01:00,0.309,1.133,0
2026-06-16 18:02:00,0.287,1.083,2
2026-06-16 18:03:00,0.253,1.048,0
2026-06-16 18:04:00,0.202,0.965,0
2026-06-16 18:05:00,0.196,0.985,2
2026-06-16 18:06:00,0.204,1.12,0
2026-06-16 18:07:00,0.255,1.37,0
2026-06-16 18:08:00,0.3,1.665,2
2026-06-16 18:09:00,0.339,1.832,0
2026-06-16 18:10:00,0.445,2.154,0
2026-06-16 18:11:00,0.498,2.395,0
2026-06-16 18:12:00,0.54,2.734,2
2026-06-16 18:13:00,0.574,3.015,2
2026-06-16 18:14:00,0.603,3.224,0
2026-06-16 18:15:00,0.586,3.155,2
2026-06-16 18:16:00,0.549,3.016,2
2026-06-16 18:17:00,0.511,2.881,0
2026-06-16 18:18:00,0.445,2.72,0
2026-06-16 18:19:00,0.374,2.496,2
2026-06-16 18:20:00,0.293,2.147,0
2026-06-16 18:21:00,0.259,1.905,0
2026-06-16 18:22:00,0.2,1.611,2
2026-06-16 18:23:00,0.19,1.628,2
2026-06-16 18:24:00,0.173,1.67,2
2026-06-16 18:25:00,0.228,1.804,2
2026-06-16 18:26:00,0.267,1.986,2
2026-06-16 18:27:00,0.276,2.005,0
2026-06-16 18:28:00,0.294,2.057,0
2026-06-16 18:29:00,0.291,2.021,2
2026-06-16 18:30:00,0.294,2.041,0
2026-06-16 18:31:00,0.301,2.042,0
2026-06-16 18:32:00,0.319,2.078,2
2026-06-16 18:33:00,0.313,2.047,2
2026-06-16 18:34:00,0.259,1.956,0
2026-06-16 18:35:00,0.238,1.939,2
2026-06-16 18:36:00,0.227,2.061,2
2026-06-16 18:37:00,0.232,2.234,0
2026-06-16 18:38:00,0.225,2.46,0
2026-06-16 18:39:00,0.241,2.632,2
2026-06-16 18:40:00,0.254,2.916,2
2026-06-16 18:41:00,0.342,3.23,0
2026-06-16 18:42:00,0.383,3.322,0
2026-06-16 18:43:00,0.463,3.476,2
2026-06-16 18:44:00,0.51,3.579,0
2026-06-16 18:45:00,0.506,3.461,0
2026-06-16 18:46:00,0.496,3.298,2
2026-06-16 18:47:00,0.478,3.115,0
2026-06-16 18:48:00,0.457,2.745,0
2026-06-16 18:49:00,0.371,2.366,0
2026-06-16 18:50:00,0.345,2.264,2
2026-06-16 18:51:00,0.264,2.064,2
2026-06-16 18:52:00,0.163,1.844,0
2026-06-16 18:53:00,0.139,1.943,2
2026-06-16 18:54:00,0.135,2.066,0
2026-06-16 18:55:00,0.141,2.097,0
2026-06-16 18:56:00,0.138,2.269,0
2026-06-16 18:57:00,0.138,2.599,0
2026-06-16 18:58:00,0.202,2.892,0
2026-06-16 18:59:00,0.222,3.037,0
