"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-04 23:00:00,0.128,0.998,0
2026-06-04 23:01:00,0.121,1.013,2
2026-06-04 23:02:00,0.115,1.017,0
2026-06-04 23:03:00,0.102,0.986,2
2026-06-04 23:04:00,0.124,1.01,2
2026-06-04 23:05:00,0.157,1.08,0
2026-06-04 23:06:00,0.234,1.188,0
2026-06-04 23:07:00,0.276,1.283,2
2026-06-04 23:08:00,0.286,1.288,2
2026-06-04 23:09:00,0.289,1.258,0
2026-06-04 23:10:00,0.29,1.237,0
2026-06-04 23:11:00,0.301,1.252,2
2026-06-04 23:12:00,0.297,1.243,0
2026-06-04 23:13:00,0.256,1.146,0
2026-06-04 23:14:00,0.224,1.073,2
2026-06-04 23:15:00,0.143,0.887,0
2026-06-04 23:16:00,0.108,0.816,0
2026-06-04 23:17:00,0.097,0.768,0
2026-06-04 23:18:00,0.082,0.712,2
2026-06-04 23:19:00,0.083,0.667,2
2026-06-04 23:20:00,0.08,0.655,0
2026-06-04 23:21:00,0.083,0.626,2
2026-06-04 23:22:00,0.102,0.663,0
2026-06-04 23:23:00,0.106,0.679,0
2026-06-04 23:24:00,0.118,0.724,0
2026-06-04 23:25:00,0.124,0.733,0
2026-06-04 23:26:00,0.127,0.814,0
2026-06-04 23:27:00,0.137,0.87,0
2026-06-04 23:28:00,0.137,0.917,2
2026-06-04 23:29:00,0.139,0.941,0
2026-06-04 23:30:00,0.132,0.989,2
2026-06-04 23:31:00,0.125,1.009,2
2026-06-04 23:32:00,0.125,1.061,0
2026-06-04 23:33:00,0.122,1.12,0
2026-06-04 23:34:00,0.127,1.162,0
2026-06-04 23:35:00,0.123,1.186,2
2026-06-04 23:36:00,0.121,1.209,0
2026-06-04 23:37:00,0.132,1.246,0
2026-06-04 23:38:00,0.132,1.292,2
2026-06-04 23:39:00,0.167,1.323,2
2026-06-04 23:40:00,0.172,1.385,0
2026-06-04 23:41:00,0.171,1.37,2
2026-06-04 23:42:00,0.173,1.352,2
2026-06-04 23:43:00,0.163,1.298,0
2026-06-04 23:44:00,0.168,1.284,0
2026-06-04 23:45:00,0.157,1.204,2
2026-06-04 23:46:00,0.152,1.124,2
2026-06-04 23:47:00,0.135,0.985,0
2026-06-04 23:48:00,0.126,0.891,2
2026-06-04 23:49:00,0.12,0.727,2
2026-06-04 23:50:00,0.12,0.68,0
2026-06-04 23:51:00,0.124,0.688,0
2026-06-04 23:52:00,0.134,0.608,2
2026-06-04 23:53:00,0.13,0.543,0
2026-06-04 23:54:00,0.139,0.544,0
2026-06-04 23:55:00,0.138,0.584,2
2026-06-04 23:56:00,0.159,0.657,2
2026-06-04 23:57:00,0.16,0.768,2
2026-06-04 23:58:00,0.173,0.836,0
2026-06-04 23:59:00,0.177,0.881,2
