"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-05 23:00:00,0.086,0.682,2
2026-06-05 23:01:00,0.075,0.683,2
2026-06-05 23:02:00,0.106,0.8,0
2026-06-05 23:03:00,0.105,0.805,0
2026-06-05 23:04:00,0.117,0.856,0
2026-06-05 23:05:00,0.225,1.063,2
2026-06-05 23:06:00,0.343,1.419,0
2026-06-05 23:07:00,0.464,1.692,0
2026-06-05 23:08:00,0.481,1.743,2
2026-06-05 23:09:00,0.504,1.81,2
2026-06-05 23:10:00,0.486,1.855,0
2026-06-05 23:11:00,0.472,1.836,2
2026-06-05 23:12:00,0.469,1.914,2
2026-06-05 23:13:00,0.411,1.828,0
2026-06-05 23:14:00,0.31,1.637,0
2026-06-05 23:15:00,0.192,1.381,2
2026-06-05 23:16:00,0.14,1.221,2
2026-06-05 23:17:00,0.119,1.189,0
2026-06-05 23:18:00,0.116,1.126,2
2026-06-05 23:19:00,0.117,1.077,2
2026-06-05 23:20:00,0.112,1.025,0
2026-06-05 23:21:00,0.127,1.019,0
2026-06-05 23:22:00,0.133,1.016,2
2026-06-05 23:23:00,0.13,0.98,0
2026-06-05 23:24:00,0.122,0.987,0
2026-06-05 23:25:00,0.134,0.983,2
2026-06-05 23:26:00,0.141,0.959,2
2026-06-05 23:27:00,0.139,0.954,2
2026-06-05 23:28:00,0.151,0.98,0
2026-06-05 23:29:00,0.178,1.048,2
2026-06-05 23:30:00,0.175,1.054,0
2026-06-05 23:31:00,0.182,1.063,0
2026-06-05 23:32:00,0.189,1.104,2
2026-06-05 23:33:00,0.196,1.123,0
2026-06-05 23:34:00,0.2,1.169,0
2026-06-05 23:35:00,0.201,1.2,0
2026-06-05 23:36:00,0.205,1.167,2
2026-06-05 23:37:00,0.177,1.101,0
2026-06-05 23:38:00,0.161,1.042,2
2026-06-05 23:39:00,0.198,1.115,2
2026-06-05 23:40:00,0.218,1.079,0
2026-06-05 23:41:00,0.203,1.034,0
2026-06-05 23:42:00,0.211,0.978,0
2026-06-05 23:43:00,0.214,0.934,2
2026-06-05 23:44:00,0.212,0.886,0
2026-06-05 23:45:00,0.21,0.825,0
2026-06-05 23:46:00,0.206,0.772,2
2026-06-05 23:47:00,0.188,0.691,0
2026-06-05 23:48:00,0.138,0.504,0
2026-06-05 23:49:00,0.125,0.404,2
2026-06-05 23:50:00,0.142,0.366,2
2026-06-05 23:51:00,0.138,0.364,0
2026-06-05 23:52:00,0.125,0.375,0
2026-06-05 23:53:00,0.116,0.373,2
2026-06-05 23:54:00,0.122,0.372,2
2026-06-05 23:55:00,0.123,0.37,0
2026-06-05 23:56:00,0.117,0.39,2
2026-06-05 23:57:00,0.12,0.388,2
2026-06-05 23:58:00,0.099,0.375,0
2026-06-05 23:59:00,0.091,0.378,0
