"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-07 13:00:00,0.446,1.024,0
2026-06-07 13:01:00,0.449,1.002,0
2026-06-07 13:02:00,0.493,0.915,2
2026-06-07 13:03:00,0.502,0.902,2
2026-06-07 13:04:00,0.534,0.955,0
2026-06-07 13:05:00,0.543,0.921,2
2026-06-07 13:06:00,0.514,0.902,0
2026-06-07 13:07:00,0.484,0.8,0
2026-06-07 13:08:00,0.46,0.765,0
2026-06-07 13:09:00,0.419,0.625,0
2026-06-07 13:10:00,0.353,0.507,0
2026-06-07 13:11:00,0.298,0.366,0
2026-06-07 13:12:00,0.274,0.312,2
2026-06-07 13:13:00,0.228,0.234,0
2026-06-07 13:14:00,0.216,0.233,2
2026-06-07 13:15:00,0.208,0.232,2
2026-06-07 13:16:00,0.222,0.254,2
2026-06-07 13:17:00,0.255,0.295,0
2026-06-07 13:18:00,0.36,0.482,0
2026-06-07 13:19:00,0.398,0.528,2
2026-06-07 13:20:00,0.447,0.605,0
2026-06-07 13:21:00,0.461,0.624,0
2026-06-07 13:22:00,0.469,0.643,2
2026-06-07 13:23:00,0.481,0.674,2
2026-06-07 13:24:00,0.472,0.692,0
2026-06-07 13:25:00,0.45,0.64,2
2026-06-07 13:26:00,0.412,0.571,2
2026-06-07 13:27:00,0.289,0.38,0
2026-06-07 13:28:00,0.266,0.392,0
2026-06-07 13:29:00,0.337,0.591,2
2026-06-07 13:30:00,0.354,0.648,2
2026-06-07 13:31:00,0.377,0.668,0
2026-06-07 13:32:00,0.391,0.708,2
2026-06-07 13:33:00,0.42,0.792,2
2026-06-07 13:34:00,0.511,1.008,0
2026-06-07 13:35:00,0.685,1.368,0
2026-06-07 13:36:00,0.728,1.48,2
2026-06-07 13:37:00,0.739,1.539,0
2026-06-07 13:38:00,0.69,1.372,0
2026-06-07 13:39:00,0.66,1.312,2
2026-06-07 13:40:00,0.638,1.219,2
2026-06-07 13:41:00,0.616,1.112,2
2026-06-07 13:42:00,0.573,0.959,0
2026-06-07 13:43:00,0.394,0.628,2
2026-06-07 13:44:00,0.288,0.355,0
2026-06-07 13:45:00,0.23,0.217,1
2026-06-07 13:46:00,0.202,0.071,1
2026-06-07 13:47:00,0.187,-0.009,1
2026-06-07 13:48:00,0.193,-0.033,1
2026-06-07 13:49:00,0.192,-0.027,1
2026-06-07 13:50:00,0.373,0.219,1
2026-06-07 13:51:00,0.405,0.323,1
2026-06-07 13:52:00,0.567,0.58,2
2026-06-07 13:53:00,0.591,0.648,2
2026-06-07 13:54:00,0.594,0.671,0
2026-06-07 13:55:00,0.612,0.787,0
2026-06-07 13:56:00,0.652,0.961,0
2026-06-07 13:57:00,0.688,1.097,2
2026-06-07 13:58:00,0.639,1.124,0
2026-06-07 13:59:00,0.576,1.098,0
