"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-16 21:00:00,0.08,0.904,0
2026-06-16 21:01:00,0.078,0.886,2
2026-06-16 21:02:00,0.105,0.949,0
2026-06-16 21:03:00,0.156,1.028,0
2026-06-16 21:04:00,0.208,1.153,2
2026-06-16 21:05:00,0.232,1.223,0
2026-06-16 21:06:00,0.242,1.244,0
2026-06-16 21:07:00,0.254,1.246,2
2026-06-16 21:08:00,0.261,1.203,0
2026-06-16 21:09:00,0.265,1.163,0
2026-06-16 21:10:00,0.258,1.177,0
2026-06-16 21:11:00,0.219,1.054,2
2026-06-16 21:12:00,0.165,0.946,2
2026-06-16 21:13:00,0.124,0.795,0
2026-06-16 21:14:00,0.114,0.714,2
2026-06-16 21:15:00,0.11,0.697,0
2026-06-16 21:16:00,0.127,0.703,0
2026-06-16 21:17:00,0.125,0.72,0
2026-06-16 21:18:00,0.153,0.757,0
2026-06-16 21:19:00,0.193,0.726,0
2026-06-16 21:20:00,0.223,0.741,0
2026-06-16 21:21:00,0.245,0.76,2
2026-06-16 21:22:00,0.255,0.8,0
2026-06-16 21:23:00,0.273,0.795,2
2026-06-16 21:24:00,0.276,0.777,2
2026-06-16 21:25:00,0.263,0.756,2
2026-06-16 21:26:00,0.251,0.725,0
2026-06-16 21:27:00,0.228,0.689,0
2026-06-16 21:28:00,0.204,0.66,2
2026-06-16 21:29:00,0.19,0.617,0
2026-06-16 21:30:00,0.156,0.551,0
2026-06-16 21:31:00,0.146,0.559,2
2026-06-16 21:32:00,0.14,0.547,2
2026-06-16 21:33:00,0.132,0.562,0
2026-06-16 21:34:00,0.158,0.599,2
2026-06-16 21:35:00,0.167,0.614,2
2026-06-16 21:36:00,0.222,0.769,0
2026-06-16 21:37:00,0.279,0.891,0
2026-06-16 21:38:00,0.303,0.907,2
2026-06-16 21:39:00,0.306,0.905,2
2026-06-16 21:40:00,0.3,0.881,0
2026-06-16 21:41:00,0.303,0.883,2
2026-06-16 21:42:00,0.29,0.859,2
2026-06-16 21:43:00,0.276,0.838,0
2026-06-16 21:44:00,0.247,0.78,0
2026-06-16 21:45:00,0.181,0.612,2
2026-06-16 21:46:00,0.138,0.544,0
2026-06-16 21:47:00,0.138,0.569,0
2026-06-16 21:48:00,0.14,0.593,2
2026-06-16 21:49:00,0.143,0.641,2
2026-06-16 21:50:00,0.183,0.714,2
2026-06-16 21:51:00,0.231,0.827,0
2026-06-16 21:52:00,0.306,1.01,2
2026-06-16 21:53:00,0.324,1.09,0
2026-06-16 21:54:00,0.358,1.303,0
2026-06-16 21:55:00,0.367,1.442,2
2026-06-16 21:56:00,0.379,1.641,0
2026-06-16 21:57:00,0.392,1.819,0
2026-06-16 21:58:00,0.403,1.891,0
2026-06-16 21:59:00,0.375,2.032,2
