"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-07-30 16:00:00,0.63,1.396,2
2026-07-30 16:01:00,0.63,1.465,0
2026-07-30 16:02:00,0.629,1.44,0
2026-07-30 16:03:00,0.62,1.37,0
2026-07-30 16:04:00,0.62,1.37,2
2026-07-30 16:05:00,0.605,1.331,2
2026-07-30 16:06:00,0.55,1.204,0
2026-07-30 16:07:00,0.517,1.023,2
2026-07-30 16:08:00,0.536,0.991,0
2026-07-30 16:09:00,0.515,0.848,0
2026-07-30 16:10:00,0.528,0.869,0
2026-07-30 16:11:00,0.546,0.941,0
2026-07-30 16:12:00,0.626,1.276,0
2026-07-30 16:13:00,0.65,1.389,0
2026-07-30 16:14:00,0.702,1.599,2
2026-07-30 16:15:00,0.711,1.717,0
2026-07-30 16:16:00,0.678,1.73,2
2026-07-30 16:17:00,0.667,1.69,2
2026-07-30 16:18:00,0.629,1.601,0
2026-07-30 16:19:00,0.587,1.509,0
2026-07-30 16:20:00,0.575,1.447,0
2026-07-30 16:21:00,0.51,1.194,2
2026-07-30 16:22:00,0.467,1.1,0
2026-07-30 16:23:00,0.435,0.942,0
2026-07-30 16:24:00,0.462,1.069,2
2026-07-30 16:25:00,0.508,1.306,0
2026-07-30 16:26:00,0.57,1.732,0
2026-07-30 16:27:00,0.587,1.923,2
2026-07-30 16:28:00,0.617,2.206,2
2026-07-30 16:29:00,0.608,2.169,0
2026-07-30 16:30:00,0.598,2.149,0
2026-07-30 16:31:00,0.606,2.163,2
2026-07-30 16:32:00,0.61,2.123,2
2026-07-30 16:33:00,0.612,2.269,0
2026-07-30 16:34:00,0.557,1.925,2
2026-07-30 16:35:00,0.52,1.672,2
2026-07-30 16:36:00,0.48,1.371,0
2026-07-30 16:37:00,0.473,1.213,0
2026-07-30 16:38:00,0.473,1.218,2
2026-07-30 16:39:00,0.474,1.243,0
2026-07-30 16:40:00,0.48,1.25,0
2026-07-30 16:41:00,0.473,1.089,2
2026-07-30 16:42:00,0.642,1.215,2
2026-07-30 16:43:00,0.674,1.32,2
2026-07-30 16:44:00,0.715,1.466,2
2026-07-30 16:45:00,0.726,1.551,2
2026-07-30 16:46:00,0.71,1.543,0
2026-07-30 16:47:00,0.711,1.561,0
2026-07-30 16:48:00,0.707,1.509,2
2026-07-30 16:49:00,0.722,1.639,0
2026-07-30 16:50:00,0.831,2.061,0
2026-07-30 16:51:00,0.723,2.134,0
2026-07-30 16:52:00,0.8,2.667,2
2026-07-30 16:53:00,0.786,2.776,0
2026-07-30 16:54:00,0.782,2.917,2
2026-07-30 16:55:00,0.773,3.098,2
2026-07-30 16:56:00,0.758,3.202,0
2026-07-30 16:57:00,0.751,3.202,0
2026-07-30 16:58:00,0.659,3,0
2026-07-30 16:59:00,0.47,2.493,2
