"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-07-26 21:00:00,0.176,0.78,0
2026-07-26 21:01:00,0.162,0.665,0
2026-07-26 21:02:00,0.157,0.638,2
2026-07-26 21:03:00,0.153,0.585,2
2026-07-26 21:04:00,0.172,0.542,2
2026-07-26 21:05:00,0.159,0.509,0
2026-07-26 21:06:00,0.156,0.472,2
2026-07-26 21:07:00,0.149,0.448,0
2026-07-26 21:08:00,0.155,0.452,0
2026-07-26 21:09:00,0.154,0.446,2
2026-07-26 21:10:00,0.164,0.416,0
2026-07-26 21:11:00,0.159,0.388,0
2026-07-26 21:12:00,0.153,0.371,0
2026-07-26 21:13:00,0.143,0.365,2
2026-07-26 21:14:00,0.152,0.371,0
2026-07-26 21:15:00,0.143,0.354,2
2026-07-26 21:16:00,0.152,0.34,2
2026-07-26 21:17:00,0.141,0.288,0
2026-07-26 21:18:00,0.124,0.265,0
2026-07-26 21:19:00,0.121,0.291,0
2026-07-26 21:20:00,0.115,0.326,2
2026-07-26 21:21:00,0.159,0.525,0
2026-07-26 21:22:00,0.221,0.864,0
2026-07-26 21:23:00,0.28,1.159,2
2026-07-26 21:24:00,0.354,1.583,0
2026-07-26 21:25:00,0.381,1.91,0
2026-07-26 21:26:00,0.399,2.016,2
2026-07-26 21:27:00,0.399,2.121,2
2026-07-26 21:28:00,0.411,2.172,0
2026-07-26 21:29:00,0.423,2.137,0
2026-07-26 21:30:00,0.356,1.863,2
2026-07-26 21:31:00,0.296,1.619,2
2026-07-26 21:32:00,0.219,1.314,0
2026-07-26 21:33:00,0.178,1.114,2
2026-07-26 21:34:00,0.146,0.959,2
2026-07-26 21:35:00,0.146,0.907,0
2026-07-26 21:36:00,0.134,0.844,0
2026-07-26 21:37:00,0.104,0.825,2
2026-07-26 21:38:00,0.103,0.821,0
2026-07-26 21:39:00,0.101,0.817,0
2026-07-26 21:40:00,0.091,0.803,2
2026-07-26 21:41:00,0.101,0.758,2
2026-07-26 21:42:00,0.113,0.701,2
2026-07-26 21:43:00,0.111,0.678,2
2026-07-26 21:44:00,0.106,0.656,2
2026-07-26 21:45:00,0.118,0.665,0
2026-07-26 21:46:00,0.118,0.662,0
2026-07-26 21:47:00,0.126,0.661,2
2026-07-26 21:48:00,0.133,0.638,0
2026-07-26 21:49:00,0.129,0.632,0
2026-07-26 21:50:00,0.114,0.609,2
2026-07-26 21:51:00,0.129,0.599,2
2026-07-26 21:52:00,0.142,0.576,0
2026-07-26 21:53:00,0.155,0.546,2
2026-07-26 21:54:00,0.149,0.51,2
2026-07-26 21:55:00,0.157,0.429,0
2026-07-26 21:56:00,0.154,0.409,0
2026-07-26 21:57:00,0.14,0.321,0
2026-07-26 21:58:00,0.148,0.274,2
2026-07-26 21:59:00,0.155,0.234,0
