"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-07-29 04:00:00,0.289,3.558,0
2026-07-29 04:01:00,0.279,3.542,2
2026-07-29 04:02:00,0.296,3.527,0
2026-07-29 04:03:00,0.329,3.486,0
2026-07-29 04:04:00,0.343,3.484,2
2026-07-29 04:05:00,0.317,3.476,2
2026-07-29 04:06:00,0.314,3.471,0
2026-07-29 04:07:00,0.312,3.506,2
2026-07-29 04:08:00,0.348,3.643,2
2026-07-29 04:09:00,0.369,3.75,0
2026-07-29 04:10:00,0.388,3.819,0
2026-07-29 04:11:00,0.385,3.911,2
2026-07-29 04:12:00,0.399,3.985,2
2026-07-29 04:13:00,0.425,4.047,0
2026-07-29 04:14:00,0.474,4.112,2
2026-07-29 04:15:00,0.564,4.274,2
2026-07-29 04:16:00,0.593,4.354,0
2026-07-29 04:17:00,0.617,4.351,0
2026-07-29 04:18:00,0.681,4.466,2
2026-07-29 04:19:00,0.727,4.551,0
2026-07-29 04:20:00,0.785,4.636,0
2026-07-29 04:21:00,0.826,4.658,0
2026-07-29 04:22:00,0.841,4.647,2
2026-07-29 04:23:00,0.832,4.632,2
2026-07-29 04:24:00,0.804,4.569,0
2026-07-29 04:25:00,0.75,4.456,2
2026-07-29 04:26:00,0.698,4.346,0
2026-07-29 04:27:00,0.631,4.224,0
2026-07-29 04:28:00,0.599,4.079,0
2026-07-29 04:29:00,0.559,3.987,0
2026-07-29 04:30:00,0.529,3.971,0
2026-07-29 04:31:00,0.507,3.965,0
2026-07-29 04:32:00,0.461,3.919,2
2026-07-29 04:33:00,0.455,3.894,0
2026-07-29 04:34:00,0.479,3.864,2
2026-07-29 04:35:00,0.455,3.821,2
2026-07-29 04:36:00,0.419,3.811,0
2026-07-29 04:37:00,0.351,3.786,0
2026-07-29 04:38:00,0.339,3.711,0
2026-07-29 04:39:00,0.321,3.64,2
2026-07-29 04:40:00,0.385,3.745,0
2026-07-29 04:41:00,0.509,3.955,0
2026-07-29 04:42:00,0.706,4.356,2
2026-07-29 04:43:00,0.759,4.479,0
2026-07-29 04:44:00,1.071,5.009,0
2026-07-29 04:45:00,1.4,5.699,2
2026-07-29 04:46:00,1.693,6.426,2
2026-07-29 04:47:00,1.971,7.064,0
2026-07-29 04:48:00,2.146,7.527,0
2026-07-29 04:49:00,2.124,7.675,2
2026-07-29 04:50:00,2.053,7.789,2
2026-07-29 04:51:00,1.987,7.765,0
2026-07-29 04:52:00,1.914,7.815,2
2026-07-29 04:53:00,1.681,7.387,2
2026-07-29 04:54:00,1.554,7.089,0
2026-07-29 04:55:00,1.364,6.762,0
2026-07-29 04:56:00,1.226,6.59,2
2026-07-29 04:57:00,1.188,6.488,0
2026-07-29 04:58:00,1.2,6.349,0
2026-07-29 04:59:00,1.225,6.319,2
