"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-07-20 17:00:00,0.565,3.461,2
2026-07-20 17:01:00,0.568,3.639,0
2026-07-20 17:02:00,0.557,3.789,2
2026-07-20 17:03:00,0.551,3.854,2
2026-07-20 17:04:00,0.528,3.768,2
2026-07-20 17:05:00,0.383,3.152,0
2026-07-20 17:06:00,0.213,2.283,0
2026-07-20 17:07:00,0.195,2.124,2
2026-07-20 17:08:00,0.173,2.014,0
2026-07-20 17:09:00,0.158,1.877,0
2026-07-20 17:10:00,0.15,1.679,2
2026-07-20 17:11:00,0.124,1.493,2
2026-07-20 17:12:00,0.115,1.408,0
2026-07-20 17:13:00,0.103,1.385,2
2026-07-20 17:14:00,0.116,1.44,2
2026-07-20 17:15:00,0.134,1.522,0
2026-07-20 17:16:00,0.142,1.568,0
2026-07-20 17:17:00,0.158,1.642,2
2026-07-20 17:18:00,0.146,1.643,2
2026-07-20 17:19:00,0.162,1.61,0
2026-07-20 17:20:00,0.162,1.588,2
2026-07-20 17:21:00,0.155,1.591,2
2026-07-20 17:22:00,0.148,1.576,0
2026-07-20 17:23:00,0.136,1.491,0
2026-07-20 17:24:00,0.117,1.437,2
2026-07-20 17:25:00,0.123,1.409,0
2026-07-20 17:26:00,0.152,1.59,0
2026-07-20 17:27:00,0.178,1.86,2
2026-07-20 17:28:00,0.209,2.217,2
2026-07-20 17:29:00,0.228,2.403,2
2026-07-20 17:30:00,0.227,2.502,0
2026-07-20 17:31:00,0.239,2.537,2
2026-07-20 17:32:00,0.245,2.544,0
2026-07-20 17:33:00,0.245,2.56,0
2026-07-20 17:34:00,0.198,2.405,2
2026-07-20 17:35:00,0.16,2.211,0
2026-07-20 17:36:00,0.119,2.038,0
2026-07-20 17:37:00,0.09,1.861,0
2026-07-20 17:38:00,0.071,1.734,2
2026-07-20 17:39:00,0.087,1.851,0
2026-07-20 17:40:00,0.113,2.1,2
2026-07-20 17:41:00,0.118,2.315,2
2026-07-20 17:42:00,0.132,2.491,0
2026-07-20 17:43:00,0.165,2.61,0
2026-07-20 17:44:00,0.166,2.56,0
2026-07-20 17:45:00,0.161,2.486,2
2026-07-20 17:46:00,0.177,2.465,0
2026-07-20 17:47:00,0.185,2.426,0
2026-07-20 17:48:00,0.143,2.162,2
2026-07-20 17:49:00,0.123,1.953,2
2026-07-20 17:50:00,0.105,1.847,0
2026-07-20 17:51:00,0.095,1.757,2
2026-07-20 17:52:00,0.091,1.725,2
2026-07-20 17:53:00,0.1,1.737,0
2026-07-20 17:54:00,0.11,1.812,0
2026-07-20 17:55:00,0.096,1.902,2
2026-07-20 17:56:00,0.101,1.987,2
2026-07-20 17:57:00,0.102,2.058,0
2026-07-20 17:58:00,0.096,2.012,2
2026-07-20 17:59:00,0.104,1.974,2
