"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-07-24 16:00:00,0.198,0.525,0
2026-07-24 16:01:00,0.2,0.497,2
2026-07-24 16:02:00,0.201,0.482,2
2026-07-24 16:03:00,0.21,0.486,0
2026-07-24 16:04:00,0.204,0.494,0
2026-07-24 16:05:00,0.21,0.466,0
2026-07-24 16:06:00,0.209,0.481,2
2026-07-24 16:07:00,0.202,0.537,0
2026-07-24 16:08:00,0.201,0.563,0
2026-07-24 16:09:00,0.208,0.583,2
2026-07-24 16:10:00,0.199,0.626,0
2026-07-24 16:11:00,0.191,0.668,0
2026-07-24 16:12:00,0.18,0.699,2
2026-07-24 16:13:00,0.198,0.768,0
2026-07-24 16:14:00,0.249,1.027,0
2026-07-24 16:15:00,0.323,1.316,0
2026-07-24 16:16:00,0.318,1.354,2
2026-07-24 16:17:00,0.316,1.406,2
2026-07-24 16:18:00,0.31,1.45,0
2026-07-24 16:19:00,0.318,1.5,2
2026-07-24 16:20:00,0.336,1.506,0
2026-07-24 16:21:00,0.347,1.517,0
2026-07-24 16:22:00,0.329,1.362,0
2026-07-24 16:23:00,0.28,1.154,2
2026-07-24 16:24:00,0.304,1.256,0
2026-07-24 16:25:00,0.344,1.436,0
2026-07-24 16:26:00,0.369,1.534,2
2026-07-24 16:27:00,0.379,1.558,2
2026-07-24 16:28:00,0.388,1.593,2
2026-07-24 16:29:00,0.423,1.682,2
2026-07-24 16:30:00,0.477,1.809,2
2026-07-24 16:31:00,0.519,1.891,0
2026-07-24 16:32:00,0.526,1.873,0
2026-07-24 16:33:00,0.497,1.614,2
2026-07-24 16:34:00,0.469,1.466,0
2026-07-24 16:35:00,0.458,1.366,0
2026-07-24 16:36:00,0.451,1.332,2
2026-07-24 16:37:00,0.434,1.268,2
2026-07-24 16:38:00,0.416,1.208,0
2026-07-24 16:39:00,0.358,1.111,2
2026-07-24 16:40:00,0.31,1.049,2
2026-07-24 16:41:00,0.288,0.982,0
2026-07-24 16:42:00,0.29,0.981,0
2026-07-24 16:43:00,0.301,1.038,2
2026-07-24 16:44:00,0.312,1.033,2
2026-07-24 16:45:00,0.321,1.054,0
2026-07-24 16:46:00,0.327,1.06,0
2026-07-24 16:47:00,0.388,1.21,2
2026-07-24 16:48:00,0.409,1.227,0
2026-07-24 16:49:00,0.405,1.248,0
2026-07-24 16:50:00,0.432,1.376,2
2026-07-24 16:51:00,0.437,1.393,0
2026-07-24 16:52:00,0.446,1.459,0
2026-07-24 16:53:00,0.459,1.604,0
2026-07-24 16:54:00,0.452,1.682,2
2026-07-24 16:55:00,0.442,1.648,2
2026-07-24 16:56:00,0.37,1.54,0
2026-07-24 16:57:00,0.365,1.559,2
2026-07-24 16:58:00,0.312,1.4,0
2026-07-24 16:59:00,0.314,1.405,0
