"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-07-22 23:00:00,0.08,5.908,0
2026-07-22 23:01:00,0.081,5.901,2
2026-07-22 23:02:00,0.087,5.894,2
2026-07-22 23:03:00,0.079,5.851,0
2026-07-22 23:04:00,0.085,5.812,0
2026-07-22 23:05:00,0.084,5.77,2
2026-07-22 23:06:00,0.084,5.759,0
2026-07-22 23:07:00,0.083,5.745,0
2026-07-22 23:08:00,0.084,5.746,2
2026-07-22 23:09:00,0.078,5.762,2
2026-07-22 23:10:00,0.076,5.75,2
2026-07-22 23:11:00,0.062,5.749,2
2026-07-22 23:12:00,0.053,5.769,2
2026-07-22 23:13:00,0.045,5.782,0
2026-07-22 23:14:00,0.051,5.778,0
2026-07-22 23:15:00,0.041,5.725,2
2026-07-22 23:16:00,0.035,5.711,0
2026-07-22 23:17:00,0.045,5.716,0
2026-07-22 23:18:00,0.039,5.68,0
2026-07-22 23:19:00,0.036,5.685,2
2026-07-22 23:20:00,0.045,5.619,0
2026-07-22 23:21:00,0.037,5.606,2
2026-07-22 23:22:00,0.037,5.569,2
2026-07-22 23:23:00,0.038,5.585,0
2026-07-22 23:24:00,0.055,5.583,0
2026-07-22 23:25:00,0.059,5.551,0
2026-07-22 23:26:00,0.072,5.522,2
2026-07-22 23:27:00,0.082,5.485,0
2026-07-22 23:28:00,0.083,5.474,0
2026-07-22 23:29:00,0.08,5.477,2
2026-07-22 23:30:00,0.077,5.484,0
2026-07-22 23:31:00,0.08,5.53,0
2026-07-22 23:32:00,0.073,5.515,2
2026-07-22 23:33:00,0.069,5.558,0
2026-07-22 23:34:00,0.078,5.588,0
2026-07-22 23:35:00,0.07,5.624,0
2026-07-22 23:36:00,0.094,5.646,2
2026-07-22 23:37:00,0.089,5.628,2
2026-07-22 23:38:00,0.095,5.62,0
2026-07-22 23:39:00,0.108,5.574,2
2026-07-22 23:40:00,0.114,5.565,2
2026-07-22 23:41:00,0.099,5.53,0
2026-07-22 23:42:00,0.095,5.503,0
2026-07-22 23:43:00,0.079,5.464,2
2026-07-22 23:44:00,0.075,5.432,0
2026-07-22 23:45:00,0.055,5.403,0
2026-07-22 23:46:00,0.054,5.455,2
2026-07-22 23:47:00,0.037,5.458,2
2026-07-22 23:48:00,0.035,5.459,2
2026-07-22 23:49:00,0.045,5.463,2
2026-07-22 23:50:00,0.055,5.461,2
2026-07-22 23:51:00,0.058,5.455,0
2026-07-22 23:52:00,0.065,5.449,0
2026-07-22 23:53:00,0.067,5.479,2
2026-07-22 23:54:00,0.07,5.463,0
2026-07-22 23:55:00,0.064,5.445,0
2026-07-22 23:56:00,0.072,5.413,2
2026-07-22 23:57:00,0.065,5.452,2
2026-07-22 23:58:00,0.078,5.446,0
2026-07-22 23:59:00,0.069,5.487,2
