"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-07-13 08:00:00,0.681,3.578,2
2026-07-13 08:01:00,0.64,3.442,0
2026-07-13 08:02:00,0.617,3.347,0
2026-07-13 08:03:00,0.631,3.408,0
2026-07-13 08:04:00,0.703,3.649,2
2026-07-13 08:05:00,0.746,3.852,0
2026-07-13 08:06:00,0.732,3.805,0
2026-07-13 08:07:00,0.732,3.737,2
2026-07-13 08:08:00,0.731,3.668,0
2026-07-13 08:09:00,0.681,3.553,0
2026-07-13 08:10:00,0.645,3.391,2
2026-07-13 08:11:00,0.599,3.225,0
2026-07-13 08:12:00,0.589,3.142,0
2026-07-13 08:13:00,0.508,2.879,0
2026-07-13 08:14:00,0.501,2.809,2
2026-07-13 08:15:00,0.522,2.812,2
2026-07-13 08:16:00,0.519,2.716,0
2026-07-13 08:17:00,0.51,2.666,2
2026-07-13 08:18:00,0.542,2.738,0
2026-07-13 08:19:00,0.571,2.814,0
2026-07-13 08:20:00,0.545,2.812,0
2026-07-13 08:21:00,0.539,2.666,2
2026-07-13 08:22:00,0.553,2.642,0
2026-07-13 08:23:00,0.524,2.607,0
2026-07-13 08:24:00,0.53,2.677,2
2026-07-13 08:25:00,0.548,2.8,2
2026-07-13 08:26:00,0.579,2.877,2
2026-07-13 08:27:00,0.608,2.931,2
2026-07-13 08:28:00,0.683,3.094,2
2026-07-13 08:29:00,0.717,3.168,0
2026-07-13 08:30:00,0.748,3.258,0
2026-07-13 08:31:00,0.825,3.375,2
2026-07-13 08:32:00,0.9,3.415,0
2026-07-13 08:33:00,0.89,3.246,0
2026-07-13 08:34:00,0.92,3.217,2
2026-07-13 08:35:00,0.908,3.2,2
2026-07-13 08:36:00,0.993,3.323,0
2026-07-13 08:37:00,1.096,3.529,2
2026-07-13 08:38:00,1.186,3.803,2
2026-07-13 08:39:00,1.161,3.785,0
2026-07-13 08:40:00,1.091,3.734,0
2026-07-13 08:41:00,1.274,3.983,2
2026-07-13 08:42:00,1.377,4.238,2
2026-07-13 08:43:00,1.365,4.183,0
2026-07-13 08:44:00,1.518,4.544,2
2026-07-13 08:45:00,1.323,4.251,2
2026-07-13 08:46:00,1.294,4.015,0
2026-07-13 08:47:00,1.31,4.01,0
2026-07-13 08:48:00,1.333,3.986,2
2026-07-13 08:49:00,1.406,4.132,0
2026-07-13 08:50:00,1.291,3.98,0
2026-07-13 08:51:00,1.263,3.897,0
2026-07-13 08:52:00,1.286,3.898,2
2026-07-13 08:53:00,1.416,3.908,2
2026-07-13 08:54:00,1.561,4.183,0
2026-07-13 08:55:00,1.452,4.085,2
2026-07-13 08:56:00,1.538,4.162,0
2026-07-13 08:57:00,1.525,4.16,0
2026-07-13 08:58:00,1.422,3.972,2
2026-07-13 08:59:00,1.451,4.086,0
