"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-07-13 09:00:00,1.484,4.175,0
2026-07-13 09:01:00,1.31,3.883,0
2026-07-13 09:02:00,1.249,3.764,2
2026-07-13 09:03:00,1.195,3.652,0
2026-07-13 09:04:00,1.251,3.723,2
2026-07-13 09:05:00,1.252,3.75,2
2026-07-13 09:06:00,1.472,4.122,0
2026-07-13 09:07:00,1.542,4.261,0
2026-07-13 09:08:00,1.457,4.127,0
2026-07-13 09:09:00,1.55,4.363,2
2026-07-13 09:10:00,1.609,4.663,0
2026-07-13 09:11:00,1.571,4.597,0
2026-07-13 09:12:00,1.574,4.639,2
2026-07-13 09:13:00,1.686,4.75,2
2026-07-13 09:14:00,1.648,4.634,0
2026-07-13 09:15:00,1.415,4.213,2
2026-07-13 09:16:00,1.489,4.326,2
2026-07-13 09:17:00,1.633,4.491,0
2026-07-13 09:18:00,1.467,4.077,0
2026-07-13 09:19:00,1.554,4.085,2
2026-07-13 09:20:00,1.475,3.922,2
2026-07-13 09:21:00,1.431,3.81,0
2026-07-13 09:22:00,1.262,3.577,2
2026-07-13 09:23:00,1.275,3.513,2
2026-07-13 09:24:00,1.196,3.34,0
2026-07-13 09:25:00,1.057,3.178,0
2026-07-13 09:26:00,0.981,2.988,2
2026-07-13 09:27:00,0.902,2.873,0
2026-07-13 09:28:00,0.827,2.767,0
2026-07-13 09:29:00,0.825,2.814,2
2026-07-13 09:30:00,0.785,2.724,2
2026-07-13 09:31:00,0.728,2.627,2
2026-07-13 09:32:00,0.692,2.573,0
2026-07-13 09:33:00,0.625,2.445,2
2026-07-13 09:34:00,0.605,2.363,0
2026-07-13 09:35:00,0.591,2.231,0
2026-07-13 09:36:00,0.587,2.107,2
2026-07-13 09:37:00,0.551,2.01,0
2026-07-13 09:38:00,0.546,2.004,0
2026-07-13 09:39:00,0.535,2.056,0
2026-07-13 09:40:00,0.556,2.113,2
2026-07-13 09:41:00,0.545,2.162,0
2026-07-13 09:42:00,0.551,2.15,2
2026-07-13 09:43:00,0.546,2.18,2
2026-07-13 09:44:00,0.545,2.242,0
2026-07-13 09:45:00,0.557,2.275,0
2026-07-13 09:46:00,0.585,2.314,0
2026-07-13 09:47:00,0.605,2.327,2
2026-07-13 09:48:00,0.627,2.331,0
2026-07-13 09:49:00,0.638,2.35,0
2026-07-13 09:50:00,0.651,2.381,2
2026-07-13 09:51:00,0.679,2.392,0
2026-07-13 09:52:00,0.686,2.406,0
2026-07-13 09:53:00,0.702,2.412,2
2026-07-13 09:54:00,0.687,2.397,2
2026-07-13 09:55:00,0.672,2.395,0
2026-07-13 09:56:00,0.693,2.447,0
2026-07-13 09:57:00,0.778,2.654,2
2026-07-13 09:58:00,0.822,2.744,2
2026-07-13 09:59:00,0.866,2.821,0
