"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-07-28 13:00:00,0.402,0.289,2
2026-07-28 13:01:00,0.43,0.345,2
2026-07-28 13:02:00,0.44,0.397,1
2026-07-28 13:03:00,0.712,0.973,2
2026-07-28 13:04:00,0.866,1.366,0
2026-07-28 13:05:00,0.97,1.753,0
2026-07-28 13:06:00,1.118,2.203,0
2026-07-28 13:07:00,1.144,2.326,0
2026-07-28 13:08:00,1.294,2.658,0
2026-07-28 13:09:00,1.337,2.78,0
2026-07-28 13:10:00,1.341,2.822,2
2026-07-28 13:11:00,1.211,2.563,0
2026-07-28 13:12:00,0.986,2.053,2
2026-07-28 13:13:00,0.858,1.734,2
2026-07-28 13:14:00,0.741,1.405,0
2026-07-28 13:15:00,0.582,0.907,0
2026-07-28 13:16:00,0.44,0.636,0
2026-07-28 13:17:00,0.371,0.389,2
2026-07-28 13:18:00,0.356,0.369,0
2026-07-28 13:19:00,0.359,0.45,0
2026-07-28 13:20:00,0.389,0.557,2
2026-07-28 13:21:00,0.427,0.723,2
2026-07-28 13:22:00,0.462,0.827,0
2026-07-28 13:23:00,0.496,0.954,2
2026-07-28 13:24:00,0.488,0.993,2
2026-07-28 13:25:00,0.491,1.037,0
2026-07-28 13:26:00,0.479,1.041,0
2026-07-28 13:27:00,0.481,1.073,2
2026-07-28 13:28:00,0.469,1,2
2026-07-28 13:29:00,0.424,0.864,0
2026-07-28 13:30:00,0.385,0.751,2
2026-07-28 13:31:00,0.335,0.585,2
2026-07-28 13:32:00,0.319,0.518,0
2026-07-28 13:33:00,0.304,0.453,0
2026-07-28 13:34:00,0.293,0.414,2
2026-07-28 13:35:00,0.268,0.314,0
2026-07-28 13:36:00,0.247,0.212,1
2026-07-28 13:37:00,0.233,0.182,2
2026-07-28 13:38:00,0.239,0.185,2
2026-07-28 13:39:00,0.261,0.202,2
2026-07-28 13:40:00,0.286,0.236,2
2026-07-28 13:41:00,0.317,0.342,2
2026-07-28 13:42:00,0.343,0.42,0
2026-07-28 13:43:00,0.358,0.523,0
2026-07-28 13:44:00,0.391,0.637,2
2026-07-28 13:45:00,0.414,0.698,0
2026-07-28 13:46:00,0.419,0.772,0
2026-07-28 13:47:00,0.411,0.779,0
2026-07-28 13:48:00,0.419,0.851,2
2026-07-28 13:49:00,0.425,0.937,0
2026-07-28 13:50:00,0.427,0.97,2
2026-07-28 13:51:00,0.421,1.02,2
2026-07-28 13:52:00,0.426,1.035,0
2026-07-28 13:53:00,0.413,1.067,0
2026-07-28 13:54:00,0.423,1.18,0
2026-07-28 13:55:00,0.44,1.247,2
2026-07-28 13:56:00,0.472,1.492,0
2026-07-28 13:57:00,0.452,1.474,0
2026-07-28 13:58:00,0.436,1.462,2
2026-07-28 13:59:00,0.418,1.425,0
