"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-07-01 05:00:00,0.548,2.056,2
2026-07-01 05:01:00,0.598,2.131,0
2026-07-01 05:02:00,0.62,2.209,0
2026-07-01 05:03:00,0.606,2.261,2
2026-07-01 05:04:00,0.648,2.295,0
2026-07-01 05:05:00,0.647,2.301,0
2026-07-01 05:06:00,0.622,2.279,2
2026-07-01 05:07:00,0.618,2.289,2
2026-07-01 05:08:00,0.635,2.299,2
2026-07-01 05:09:00,0.638,2.317,2
2026-07-01 05:10:00,0.616,2.312,2
2026-07-01 05:11:00,0.632,2.367,0
2026-07-01 05:12:00,0.608,2.38,0
2026-07-01 05:13:00,0.618,2.418,2
2026-07-01 05:14:00,0.629,2.433,0
2026-07-01 05:15:00,0.634,2.508,0
2026-07-01 05:16:00,0.634,2.634,2
2026-07-01 05:17:00,0.626,2.749,2
2026-07-01 05:18:00,0.635,2.856,0
2026-07-01 05:19:00,0.63,2.946,2
2026-07-01 05:20:00,0.648,3.02,2
2026-07-01 05:21:00,0.66,3.109,0
2026-07-01 05:22:00,0.665,3.209,0
2026-07-01 05:23:00,0.688,3.293,2
2026-07-01 05:24:00,0.696,3.282,2
2026-07-01 05:25:00,0.703,3.268,0
2026-07-01 05:26:00,0.681,3.183,2
2026-07-01 05:27:00,0.681,3.091,2
2026-07-01 05:28:00,0.672,3.069,0
2026-07-01 05:29:00,0.663,3.045,0
2026-07-01 05:30:00,0.698,3.084,2
2026-07-01 05:31:00,0.725,3.093,0
2026-07-01 05:32:00,0.738,3.133,0
2026-07-01 05:33:00,0.729,3.189,0
2026-07-01 05:34:00,0.767,3.227,2
2026-07-01 05:35:00,0.804,3.292,2
2026-07-01 05:36:00,0.837,3.401,0
2026-07-01 05:37:00,0.886,3.465,2
2026-07-01 05:38:00,0.93,3.51,0
2026-07-01 05:39:00,0.944,3.532,0
2026-07-01 05:40:00,0.948,3.561,0
2026-07-01 05:41:00,0.976,3.599,0
2026-07-01 05:42:00,0.998,3.611,0
2026-07-01 05:43:00,0.978,3.646,0
2026-07-01 05:44:00,0.968,3.613,2
2026-07-01 05:45:00,0.962,3.549,0
2026-07-01 05:46:00,0.944,3.487,2
2026-07-01 05:47:00,0.95,3.465,2
2026-07-01 05:48:00,1.01,3.577,0
2026-07-01 05:49:00,1.348,4.295,0
2026-07-01 05:50:00,1.784,5.06,0
2026-07-01 05:51:00,5.872,13.139,2
2026-07-01 05:52:00,8.119,16.764,0
2026-07-01 05:53:00,7.091,15.367,0
2026-07-01 05:54:00,5.047,12.16,2
2026-07-01 05:55:00,4.687,11.51,2
2026-07-01 05:56:00,4.332,10.88,0
2026-07-01 05:57:00,3.951,10.096,2
2026-07-01 05:58:00,3.602,9.478,2
2026-07-01 05:59:00,3.203,8.68,0
