"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-07-01 16:00:00,0.615,2.046,0
2026-07-01 16:01:00,0.547,1.927,0
2026-07-01 16:02:00,0.517,1.785,0
2026-07-01 16:03:00,0.481,1.688,2
2026-07-01 16:04:00,0.437,1.314,2
2026-07-01 16:05:00,0.432,1.217,0
2026-07-01 16:06:00,0.424,1.214,2
2026-07-01 16:07:00,0.439,1.268,2
2026-07-01 16:08:00,0.56,1.767,0
2026-07-01 16:09:00,0.63,2.08,0
2026-07-01 16:10:00,0.652,2.227,2
2026-07-01 16:11:00,0.678,2.339,0
2026-07-01 16:12:00,0.672,2.316,0
2026-07-01 16:13:00,0.682,2.392,2
2026-07-01 16:14:00,0.672,2.427,2
2026-07-01 16:15:00,0.671,2.431,2
2026-07-01 16:16:00,0.653,2.405,2
2026-07-01 16:17:00,0.515,1.814,2
2026-07-01 16:18:00,0.494,1.627,0
2026-07-01 16:19:00,0.472,1.479,0
2026-07-01 16:20:00,0.481,1.48,2
2026-07-01 16:21:00,0.543,1.595,0
2026-07-01 16:22:00,0.547,1.6,0
2026-07-01 16:23:00,0.587,1.567,0
2026-07-01 16:24:00,0.656,1.639,2
2026-07-01 16:25:00,0.76,1.741,0
2026-07-01 16:26:00,0.767,1.694,2
2026-07-01 16:27:00,0.745,1.676,2
2026-07-01 16:28:00,0.724,1.622,0
2026-07-01 16:29:00,0.694,1.58,0
2026-07-01 16:30:00,0.664,1.542,0
2026-07-01 16:31:00,0.625,1.542,2
2026-07-01 16:32:00,0.621,1.502,0
2026-07-01 16:33:00,0.518,1.369,0
2026-07-01 16:34:00,0.423,1.301,2
2026-07-01 16:35:00,0.415,1.25,0
2026-07-01 16:36:00,0.413,1.208,0
2026-07-01 16:37:00,0.421,1.159,2
2026-07-01 16:38:00,0.41,1.085,0
2026-07-01 16:39:00,0.415,1.046,0
2026-07-01 16:40:00,0.48,1.131,0
2026-07-01 16:41:00,0.495,1.237,2
2026-07-01 16:42:00,0.54,1.279,2
2026-07-01 16:43:00,0.53,1.294,0
2026-07-01 16:44:00,0.721,1.777,2
2026-07-01 16:45:00,0.804,1.953,0
2026-07-01 16:46:00,0.84,2.092,0
2026-07-01 16:47:00,0.88,2.173,0
2026-07-01 16:48:00,0.839,2.121,2
2026-07-01 16:49:00,0.756,1.985,0
2026-07-01 16:50:00,0.708,1.86,0
2026-07-01 16:51:00,0.662,1.726,2
2026-07-01 16:52:00,0.573,1.508,2
2026-07-01 16:53:00,0.402,1.096,2
2026-07-01 16:54:00,0.343,0.999,2
2026-07-01 16:55:00,0.285,0.911,2
2026-07-01 16:56:00,0.255,0.847,0
2026-07-01 16:57:00,0.269,0.848,0
2026-07-01 16:58:00,0.249,0.816,2
2026-07-01 16:59:00,0.237,0.775,0
