"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-07-02 07:00:00,0.471,0.393,2
2026-07-02 07:01:00,0.467,0.404,1
2026-07-02 07:02:00,0.453,0.375,1
2026-07-02 07:03:00,0.435,0.332,1
2026-07-02 07:04:00,0.418,0.305,2
2026-07-02 07:05:00,0.4,0.292,1
2026-07-02 07:06:00,0.44,0.454,0
2026-07-02 07:07:00,0.46,0.535,2
2026-07-02 07:08:00,0.442,0.578,0
2026-07-02 07:09:00,0.466,0.632,0
2026-07-02 07:10:00,0.445,0.668,2
2026-07-02 07:11:00,0.466,0.709,0
2026-07-02 07:12:00,0.47,0.76,0
2026-07-02 07:13:00,0.452,0.769,0
2026-07-02 07:14:00,0.423,0.691,2
2026-07-02 07:15:00,0.38,0.557,2
2026-07-02 07:16:00,0.409,0.595,0
2026-07-02 07:17:00,0.504,0.883,2
2026-07-02 07:18:00,0.566,1.02,2
2026-07-02 07:19:00,0.63,1.228,0
2026-07-02 07:20:00,0.783,1.485,0
2026-07-02 07:21:00,0.971,1.819,2
2026-07-02 07:22:00,1.275,2.341,0
2026-07-02 07:23:00,1.351,2.546,0
2026-07-02 07:24:00,1.368,2.658,2
2026-07-02 07:25:00,1.336,2.588,2
2026-07-02 07:26:00,1.278,2.415,2
2026-07-02 07:27:00,1.196,2.176,2
2026-07-02 07:28:00,1.165,2.133,2
2026-07-02 07:29:00,0.994,1.873,0
2026-07-02 07:30:00,0.745,1.451,0
2026-07-02 07:31:00,0.603,1.188,2
2026-07-02 07:32:00,0.556,1.071,0
2026-07-02 07:33:00,0.522,1,0
2026-07-02 07:34:00,0.514,0.965,2
2026-07-02 07:35:00,0.502,0.941,2
2026-07-02 07:36:00,0.503,0.939,0
2026-07-02 07:37:00,0.498,0.959,2
2026-07-02 07:38:00,0.53,0.992,2
2026-07-02 07:39:00,0.608,1.132,0
2026-07-02 07:40:00,0.757,1.438,0
2026-07-02 07:41:00,0.834,1.635,2
2026-07-02 07:42:00,0.846,1.7,2
2026-07-02 07:43:00,0.868,1.725,0
2026-07-02 07:44:00,0.864,1.733,0
2026-07-02 07:45:00,0.871,1.743,2
2026-07-02 07:46:00,0.86,1.703,0
2026-07-02 07:47:00,0.818,1.596,0
2026-07-02 07:48:00,0.715,1.398,2
2026-07-02 07:49:00,0.714,1.254,0
2026-07-02 07:50:00,0.975,1.652,0
2026-07-02 07:51:00,11.942,19.847,0
2026-07-02 07:52:00,3.572,6.103,2
2026-07-02 07:53:00,1.83,3.507,2
2026-07-02 07:54:00,1.246,2.65,0
2026-07-02 07:55:00,1.232,2.655,2
2026-07-02 07:56:00,1.221,2.694,0
2026-07-02 07:57:00,1.171,2.701,0
2026-07-02 07:58:00,1.095,2.541,0
2026-07-02 07:59:00,1.022,2.361,0
