"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-07-28 18:00:00,0.4,1.371,0
2026-07-28 18:01:00,0.384,1.367,0
2026-07-28 18:02:00,0.363,1.385,2
2026-07-28 18:03:00,0.376,1.42,2
2026-07-28 18:04:00,0.354,1.388,0
2026-07-28 18:05:00,0.288,1.275,2
2026-07-28 18:06:00,0.274,1.227,2
2026-07-28 18:07:00,0.278,1.315,0
2026-07-28 18:08:00,0.279,1.411,0
2026-07-28 18:09:00,0.284,1.468,2
2026-07-28 18:10:00,0.289,1.526,2
2026-07-28 18:11:00,0.291,1.581,0
2026-07-28 18:12:00,0.291,1.543,2
2026-07-28 18:13:00,0.295,1.55,2
2026-07-28 18:14:00,0.292,1.557,0
2026-07-28 18:15:00,0.291,1.56,0
2026-07-28 18:16:00,0.289,1.534,2
2026-07-28 18:17:00,0.288,1.518,0
2026-07-28 18:18:00,0.271,1.451,0
2026-07-28 18:19:00,0.262,1.375,0
2026-07-28 18:20:00,0.25,1.314,2
2026-07-28 18:21:00,0.24,1.258,2
2026-07-28 18:22:00,0.246,1.231,0
2026-07-28 18:23:00,0.226,1.171,2
2026-07-28 18:24:00,0.203,1.102,0
2026-07-28 18:25:00,0.202,1.05,0
2026-07-28 18:26:00,0.197,0.977,0
2026-07-28 18:27:00,0.203,0.953,0
2026-07-28 18:28:00,0.236,1.007,0
2026-07-28 18:29:00,0.302,1.21,0
2026-07-28 18:30:00,0.443,1.558,2
2026-07-28 18:31:00,0.578,1.939,0
2026-07-28 18:32:00,0.64,2.196,2
2026-07-28 18:33:00,0.667,2.241,2
2026-07-28 18:34:00,0.68,2.275,0
2026-07-28 18:35:00,0.69,2.32,0
2026-07-28 18:36:00,0.688,2.339,0
2026-07-28 18:37:00,0.645,2.254,2
2026-07-28 18:38:00,0.543,2.056,0
2026-07-28 18:39:00,0.425,1.809,0
2026-07-28 18:40:00,0.309,1.473,2
2026-07-28 18:41:00,0.284,1.411,2
2026-07-28 18:42:00,0.283,1.42,0
2026-07-28 18:43:00,0.259,1.427,2
2026-07-28 18:44:00,0.255,1.438,2
2026-07-28 18:45:00,0.243,1.426,0
2026-07-28 18:46:00,0.236,1.37,0
2026-07-28 18:47:00,0.223,1.296,2
2026-07-28 18:48:00,0.21,1.234,2
2026-07-28 18:49:00,0.192,1.166,0
2026-07-28 18:50:00,0.186,1.098,2
2026-07-28 18:51:00,0.182,1.061,2
2026-07-28 18:52:00,0.171,1.038,0
2026-07-28 18:53:00,0.175,1.039,0
2026-07-28 18:54:00,0.188,1.024,2
2026-07-28 18:55:00,0.188,0.986,0
2026-07-28 18:56:00,0.19,1.033,0
2026-07-28 18:57:00,0.209,1.015,2
2026-07-28 18:58:00,0.211,1.027,2
2026-07-28 18:59:00,0.212,1.047,2
