"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-07-10 21:00:00,0.013,3.931,0
2026-07-10 21:01:00,0.018,3.902,0
2026-07-10 21:02:00,0.028,3.879,2
2026-07-10 21:03:00,0.025,3.883,2
2026-07-10 21:04:00,0.029,3.955,0
2026-07-10 21:05:00,0.022,4.04,2
2026-07-10 21:06:00,0.026,4.15,0
2026-07-10 21:07:00,0.027,4.344,0
2026-07-10 21:08:00,0.045,4.506,0
2026-07-10 21:09:00,0.056,4.679,2
2026-07-10 21:10:00,0.055,4.865,0
2026-07-10 21:11:00,0.07,4.961,0
2026-07-10 21:12:00,0.072,5.08,2
2026-07-10 21:13:00,0.068,5.183,2
2026-07-10 21:14:00,0.069,5.294,2
2026-07-10 21:15:00,0.065,5.317,2
2026-07-10 21:16:00,0.061,5.259,2
2026-07-10 21:17:00,0.051,5.198,0
2026-07-10 21:18:00,0.037,5.128,0
2026-07-10 21:19:00,0.015,5.119,2
2026-07-10 21:20:00,0.012,5.14,0
2026-07-10 21:21:00,0.016,5.072,0
2026-07-10 21:22:00,0.022,5.074,2
2026-07-10 21:23:00,0.028,5.115,2
2026-07-10 21:24:00,0.036,5.233,0
2026-07-10 21:25:00,0.035,5.356,2
2026-07-10 21:26:00,0.052,5.489,2
2026-07-10 21:27:00,0.063,5.66,0
2026-07-10 21:28:00,0.062,5.801,0
2026-07-10 21:29:00,0.059,5.997,2
2026-07-10 21:30:00,0.07,6.154,2
2026-07-10 21:31:00,0.068,6.229,0
2026-07-10 21:32:00,0.078,6.236,2
2026-07-10 21:33:00,0.066,6.186,2
2026-07-10 21:34:00,0.053,6.102,0
2026-07-10 21:35:00,0.063,5.96,0
2026-07-10 21:36:00,0.067,5.835,2
2026-07-10 21:37:00,0.058,5.58,0
2026-07-10 21:38:00,0.055,5.32,0
2026-07-10 21:39:00,0.046,5.08,0
2026-07-10 21:40:00,0.046,4.884,2
2026-07-10 21:41:00,0.037,4.673,2
2026-07-10 21:42:00,0.042,4.504,0
2026-07-10 21:43:00,0.04,4.331,2
2026-07-10 21:44:00,0.034,4.18,0
2026-07-10 21:45:00,0.035,4.093,0
2026-07-10 21:46:00,0.038,4.029,0
2026-07-10 21:47:00,0.024,3.924,0
2026-07-10 21:48:00,0.028,3.805,0
2026-07-10 21:49:00,0.035,3.645,0
2026-07-10 21:50:00,0.044,3.498,2
2026-07-10 21:51:00,0.044,3.403,0
2026-07-10 21:52:00,0.046,3.326,2
2026-07-10 21:53:00,0.041,3.233,2
2026-07-10 21:54:00,0.049,3.147,2
2026-07-10 21:55:00,0.059,3.139,0
2026-07-10 21:56:00,0.066,3.105,0
2026-07-10 21:57:00,0.069,3.063,2
2026-07-10 21:58:00,0.062,3.075,0
2026-07-10 21:59:00,0.066,3.096,0
