"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-07-06 08:00:00,1.269,2.158,2
2026-07-06 08:01:00,1.177,1.946,0
2026-07-06 08:02:00,1.08,1.767,0
2026-07-06 08:03:00,1.031,1.647,2
2026-07-06 08:04:00,0.994,1.621,0
2026-07-06 08:05:00,1.047,1.718,0
2026-07-06 08:06:00,1.093,1.876,0
2026-07-06 08:07:00,1.167,2.05,2
2026-07-06 08:08:00,1.335,2.296,2
2026-07-06 08:09:00,1.348,2.322,0
2026-07-06 08:10:00,1.331,2.294,2
2026-07-06 08:11:00,1.318,2.26,2
2026-07-06 08:12:00,1.299,2.195,0
2026-07-06 08:13:00,1.233,2.097,0
2026-07-06 08:14:00,1.139,1.924,2
2026-07-06 08:15:00,1.027,1.674,0
2026-07-06 08:16:00,0.843,1.328,0
2026-07-06 08:17:00,0.733,1.204,2
2026-07-06 08:18:00,0.688,1.109,2
2026-07-06 08:19:00,0.651,1.036,2
2026-07-06 08:20:00,0.645,1.051,2
2026-07-06 08:21:00,0.678,1.078,2
2026-07-06 08:22:00,0.898,1.455,0
2026-07-06 08:23:00,1.618,2.546,0
2026-07-06 08:24:00,1.825,2.988,2
2026-07-06 08:25:00,2.015,3.3,0
2026-07-06 08:26:00,2.152,3.489,0
2026-07-06 08:27:00,2.233,3.715,2
2026-07-06 08:28:00,2.258,3.796,2
2026-07-06 08:29:00,2.255,3.866,0
2026-07-06 08:30:00,2.179,3.8,2
2026-07-06 08:31:00,1.864,3.342,2
2026-07-06 08:32:00,1.252,2.316,0
2026-07-06 08:33:00,0.928,1.727,0
2026-07-06 08:34:00,0.85,1.707,2
2026-07-06 08:35:00,0.807,1.605,2
2026-07-06 08:36:00,0.859,1.76,0
2026-07-06 08:37:00,0.845,1.68,0
2026-07-06 08:38:00,0.866,1.647,2
2026-07-06 08:39:00,0.908,1.691,0
2026-07-06 08:40:00,0.972,1.836,0
2026-07-06 08:41:00,0.976,1.84,2
2026-07-06 08:42:00,0.964,1.846,0
2026-07-06 08:43:00,0.932,1.734,0
2026-07-06 08:44:00,0.822,1.443,0
2026-07-06 08:45:00,0.78,1.3,2
2026-07-06 08:46:00,0.76,1.252,2
2026-07-06 08:47:00,0.731,1.16,0
2026-07-06 08:48:00,0.69,1.111,2
2026-07-06 08:49:00,0.622,0.952,0
2026-07-06 08:50:00,0.616,0.887,0
2026-07-06 08:51:00,0.599,0.867,0
2026-07-06 08:52:00,0.6,0.858,0
2026-07-06 08:53:00,0.632,0.882,0
2026-07-06 08:54:00,0.68,0.974,0
2026-07-06 08:55:00,0.71,1.089,2
2026-07-06 08:56:00,0.779,1.226,0
2026-07-06 08:57:00,0.872,1.422,2
2026-07-06 08:58:00,0.906,1.48,2
2026-07-06 08:59:00,0.911,1.519,0
