"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-07-13 13:00:00,0.368,0.816,2
2026-07-13 13:01:00,0.374,0.829,0
2026-07-13 13:02:00,0.376,0.833,0
2026-07-13 13:03:00,0.378,0.829,2
2026-07-13 13:04:00,0.382,0.825,0
2026-07-13 13:05:00,0.384,0.794,0
2026-07-13 13:06:00,0.394,0.794,2
2026-07-13 13:07:00,0.382,0.786,2
2026-07-13 13:08:00,0.39,0.766,2
2026-07-13 13:09:00,0.387,0.738,2
2026-07-13 13:10:00,0.371,0.702,2
2026-07-13 13:11:00,0.372,0.723,0
2026-07-13 13:12:00,0.394,0.755,0
2026-07-13 13:13:00,0.39,0.773,2
2026-07-13 13:14:00,0.398,0.766,0
2026-07-13 13:15:00,0.391,0.756,0
2026-07-13 13:16:00,0.389,0.742,2
2026-07-13 13:17:00,0.39,0.71,2
2026-07-13 13:18:00,0.399,0.706,0
2026-07-13 13:19:00,0.408,0.683,2
2026-07-13 13:20:00,0.409,0.634,2
2026-07-13 13:21:00,0.41,0.584,0
2026-07-13 13:22:00,0.42,0.566,0
2026-07-13 13:23:00,0.411,0.563,2
2026-07-13 13:24:00,0.415,0.563,2
2026-07-13 13:25:00,0.431,0.567,0
2026-07-13 13:26:00,0.42,0.542,0
2026-07-13 13:27:00,0.415,0.54,2
2026-07-13 13:28:00,0.409,0.53,0
2026-07-13 13:29:00,0.42,0.52,0
2026-07-13 13:30:00,0.395,0.52,2
2026-07-13 13:31:00,0.368,0.505,0
2026-07-13 13:32:00,0.367,0.506,0
2026-07-13 13:33:00,0.346,0.443,0
2026-07-13 13:34:00,0.35,0.428,2
2026-07-13 13:35:00,0.35,0.448,2
2026-07-13 13:36:00,0.357,0.491,0
2026-07-13 13:37:00,0.377,0.55,2
2026-07-13 13:38:00,0.366,0.589,0
2026-07-13 13:39:00,0.401,0.63,0
2026-07-13 13:40:00,0.419,0.698,0
2026-07-13 13:41:00,0.425,0.781,0
2026-07-13 13:42:00,0.426,0.876,0
2026-07-13 13:43:00,0.424,0.894,0
2026-07-13 13:44:00,0.391,0.818,2
2026-07-13 13:45:00,0.37,0.766,0
2026-07-13 13:46:00,0.345,0.72,2
2026-07-13 13:47:00,0.322,0.684,2
2026-07-13 13:48:00,0.314,0.648,0
2026-07-13 13:49:00,0.296,0.57,0
2026-07-13 13:50:00,0.285,0.483,0
2026-07-13 13:51:00,0.26,0.4,2
2026-07-13 13:52:00,0.26,0.371,0
2026-07-13 13:53:00,0.319,0.451,0
2026-07-13 13:54:00,0.342,0.519,2
2026-07-13 13:55:00,0.333,0.504,2
2026-07-13 13:56:00,0.338,0.549,0
2026-07-13 13:57:00,0.324,0.571,2
2026-07-13 13:58:00,0.324,0.601,2
2026-07-13 13:59:00,0.341,0.649,0
