"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-07-13 20:00:00,0.075,0.934,2
2026-07-13 20:01:00,0.088,0.933,0
2026-07-13 20:02:00,0.085,0.92,2
2026-07-13 20:03:00,0.086,0.894,2
2026-07-13 20:04:00,0.082,0.842,0
2026-07-13 20:05:00,0.092,0.79,0
2026-07-13 20:06:00,0.106,0.769,2
2026-07-13 20:07:00,0.109,0.731,0
2026-07-13 20:08:00,0.104,0.713,0
2026-07-13 20:09:00,0.102,0.715,2
2026-07-13 20:10:00,0.107,0.716,2
2026-07-13 20:11:00,0.125,0.688,2
2026-07-13 20:12:00,0.122,0.673,2
2026-07-13 20:13:00,0.133,0.637,2
2026-07-13 20:14:00,0.121,0.62,0
2026-07-13 20:15:00,0.108,0.616,0
2026-07-13 20:16:00,0.099,0.611,2
2026-07-13 20:17:00,0.108,0.593,0
2026-07-13 20:18:00,0.106,0.541,0
2026-07-13 20:19:00,0.111,0.53,0
2026-07-13 20:20:00,0.094,0.52,2
2026-07-13 20:21:00,0.095,0.567,0
2026-07-13 20:22:00,0.092,0.61,2
2026-07-13 20:23:00,0.104,0.639,2
2026-07-13 20:24:00,0.11,0.694,0
2026-07-13 20:25:00,0.102,0.745,0
2026-07-13 20:26:00,0.109,0.811,0
2026-07-13 20:27:00,0.103,0.912,2
2026-07-13 20:28:00,0.101,0.986,0
2026-07-13 20:29:00,0.109,1.039,0
2026-07-13 20:30:00,0.116,1.075,2
2026-07-13 20:31:00,0.107,1.104,0
2026-07-13 20:32:00,0.107,1.112,0
2026-07-13 20:33:00,0.1,1.106,2
2026-07-13 20:34:00,0.095,1.09,0
2026-07-13 20:35:00,0.102,1.077,0
2026-07-13 20:36:00,0.12,1.1,0
2026-07-13 20:37:00,0.121,1.111,2
2026-07-13 20:38:00,0.107,1.145,2
2026-07-13 20:39:00,0.106,1.182,0
2026-07-13 20:40:00,0.108,1.246,2
2026-07-13 20:41:00,0.098,1.295,2
2026-07-13 20:42:00,0.101,1.357,0
2026-07-13 20:43:00,0.096,1.394,0
2026-07-13 20:44:00,0.09,1.424,2
2026-07-13 20:45:00,0.081,1.436,0
2026-07-13 20:46:00,0.082,1.444,0
2026-07-13 20:47:00,0.1,1.463,2
2026-07-13 20:48:00,0.084,1.467,2
2026-07-13 20:49:00,0.092,1.463,2
2026-07-13 20:50:00,0.106,1.435,2
2026-07-13 20:51:00,0.105,1.39,2
2026-07-13 20:52:00,0.103,1.394,0
2026-07-13 20:53:00,0.105,1.413,0
2026-07-13 20:54:00,0.094,1.404,2
2026-07-13 20:55:00,0.074,1.374,0
2026-07-13 20:56:00,0.065,1.348,0
2026-07-13 20:57:00,0.084,1.313,2
2026-07-13 20:58:00,0.067,1.293,2
2026-07-13 20:59:00,0.071,1.302,0
