"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-07-15 02:00:00,0.072,1.109,0
2026-07-15 02:01:00,0.071,1.083,2
2026-07-15 02:02:00,0.058,1.072,0
2026-07-15 02:03:00,0.053,1.061,0
2026-07-15 02:04:00,0.048,1.04,0
2026-07-15 02:05:00,0.038,1.043,2
2026-07-15 02:06:00,0.022,1.011,2
2026-07-15 02:07:00,0.03,1.032,0
2026-07-15 02:08:00,0.025,1.058,2
2026-07-15 02:09:00,0.033,1.093,0
2026-07-15 02:10:00,0.021,1.112,0
2026-07-15 02:11:00,0.024,1.134,0
2026-07-15 02:12:00,0.02,1.151,0
2026-07-15 02:13:00,0.018,1.158,0
2026-07-15 02:14:00,0.012,1.201,0
2026-07-15 02:15:00,0.015,1.221,2
2026-07-15 02:16:00,0.017,1.213,0
2026-07-15 02:17:00,0.025,1.207,2
2026-07-15 02:18:00,0.025,1.185,2
2026-07-15 02:19:00,0.029,1.187,0
2026-07-15 02:20:00,0.022,1.163,0
2026-07-15 02:21:00,0.023,1.159,0
2026-07-15 02:22:00,0.029,1.147,2
2026-07-15 02:23:00,0.035,1.129,0
2026-07-15 02:24:00,0.017,1.159,0
2026-07-15 02:25:00,0.008,1.168,2
2026-07-15 02:26:00,0.002,1.177,0
2026-07-15 02:27:00,-0.003,1.217,0
2026-07-15 02:28:00,0.018,1.27,2
2026-07-15 02:29:00,0.023,1.312,2
2026-07-15 02:30:00,0.024,1.338,0
2026-07-15 02:31:00,0.032,1.364,0
2026-07-15 02:32:00,0.029,1.362,2
2026-07-15 02:33:00,0.036,1.36,2
2026-07-15 02:34:00,0.061,1.379,0
2026-07-15 02:35:00,0.058,1.368,2
2026-07-15 02:36:00,0.062,1.328,2
2026-07-15 02:37:00,0.057,1.273,0
2026-07-15 02:38:00,0.046,1.195,0
2026-07-15 02:39:00,0.046,1.144,2
2026-07-15 02:40:00,0.055,1.108,0
2026-07-15 02:41:00,0.057,1.084,0
2026-07-15 02:42:00,0.051,1.097,2
2026-07-15 02:43:00,0.029,1.133,2
2026-07-15 02:44:00,0.049,1.185,2
2026-07-15 02:45:00,0.038,1.238,0
2026-07-15 02:46:00,0.023,1.275,2
2026-07-15 02:47:00,0.041,1.329,0
2026-07-15 02:48:00,0.037,1.404,0
2026-07-15 02:49:00,0.035,1.49,2
2026-07-15 02:50:00,0.045,1.514,0
2026-07-15 02:51:00,0.048,1.528,0
2026-07-15 02:52:00,0.056,1.543,0
2026-07-15 02:53:00,0.04,1.553,2
2026-07-15 02:54:00,0.065,1.504,0
2026-07-15 02:55:00,0.073,1.489,2
2026-07-15 02:56:00,0.076,1.488,2
2026-07-15 02:57:00,0.08,1.454,0
2026-07-15 02:58:00,0.063,1.386,0
2026-07-15 02:59:00,0.056,1.333,0
