"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-07-25 21:00:00,0.229,1.258,0
2026-07-25 21:01:00,0.238,1.379,0
2026-07-25 21:02:00,0.256,1.519,2
2026-07-25 21:03:00,0.27,1.673,0
2026-07-25 21:04:00,0.273,1.78,0
2026-07-25 21:05:00,0.236,1.727,2
2026-07-25 21:06:00,0.208,1.663,2
2026-07-25 21:07:00,0.19,1.58,2
2026-07-25 21:08:00,0.16,1.475,0
2026-07-25 21:09:00,0.16,1.357,2
2026-07-25 21:10:00,0.141,1.329,0
2026-07-25 21:11:00,0.125,1.225,0
2026-07-25 21:12:00,0.105,1.101,2
2026-07-25 21:13:00,0.113,0.997,0
2026-07-25 21:14:00,0.11,0.98,0
2026-07-25 21:15:00,0.123,0.93,0
2026-07-25 21:16:00,0.125,0.897,2
2026-07-25 21:17:00,0.133,0.872,0
2026-07-25 21:18:00,0.126,0.88,2
2026-07-25 21:19:00,0.148,0.857,2
2026-07-25 21:20:00,0.166,0.889,0
2026-07-25 21:21:00,0.159,0.904,0
2026-07-25 21:22:00,0.155,0.923,0
2026-07-25 21:23:00,0.159,0.916,2
2026-07-25 21:24:00,0.155,0.896,0
2026-07-25 21:25:00,0.147,0.865,0
2026-07-25 21:26:00,0.136,0.787,2
2026-07-25 21:27:00,0.136,0.739,0
2026-07-25 21:28:00,0.128,0.66,0
2026-07-25 21:29:00,0.113,0.571,2
2026-07-25 21:30:00,0.119,0.57,2
2026-07-25 21:31:00,0.108,0.598,0
2026-07-25 21:32:00,0.122,0.629,0
2026-07-25 21:33:00,0.137,0.679,2
2026-07-25 21:34:00,0.164,0.714,2
2026-07-25 21:35:00,0.18,0.806,0
2026-07-25 21:36:00,0.215,0.924,2
2026-07-25 21:37:00,0.219,0.99,2
2026-07-25 21:38:00,0.208,0.992,0
2026-07-25 21:39:00,0.23,0.945,0
2026-07-25 21:40:00,0.231,0.871,2
2026-07-25 21:41:00,0.228,0.819,0
2026-07-25 21:42:00,0.216,0.749,0
2026-07-25 21:43:00,0.194,0.655,2
2026-07-25 21:44:00,0.173,0.543,2
2026-07-25 21:45:00,0.149,0.498,2
2026-07-25 21:46:00,0.14,0.463,2
2026-07-25 21:47:00,0.137,0.431,2
2026-07-25 21:48:00,0.131,0.414,0
2026-07-25 21:49:00,0.14,0.417,0
2026-07-25 21:50:00,0.139,0.423,2
2026-07-25 21:51:00,0.172,0.528,0
2026-07-25 21:52:00,0.185,0.573,0
2026-07-25 21:53:00,0.192,0.538,0
2026-07-25 21:54:00,0.21,0.511,2
2026-07-25 21:55:00,0.228,0.508,0
2026-07-25 21:56:00,0.229,0.535,2
2026-07-25 21:57:00,0.214,0.54,2
2026-07-25 21:58:00,0.21,0.544,0
2026-07-25 21:59:00,0.2,0.533,0
