"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-09-21 02:00:00,0.495,8.02,0
2026-09-21 02:01:00,0.473,7.993,2
2026-09-21 02:02:00,0.473,7.998,0
2026-09-21 02:03:00,0.487,8.039,0
2026-09-21 02:04:00,0.49,8.055,2
2026-09-21 02:05:00,0.493,8.105,0
2026-09-21 02:06:00,0.484,8.093,0
2026-09-21 02:07:00,0.458,7.951,2
2026-09-21 02:08:00,0.442,7.819,0
2026-09-21 02:09:00,0.43,7.862,0
2026-09-21 02:10:00,0.431,7.842,0
2026-09-21 02:11:00,0.447,7.757,2
2026-09-21 02:12:00,0.443,7.739,2
2026-09-21 02:13:00,0.413,7.795,0
2026-09-21 02:14:00,0.412,7.799,2
2026-09-21 02:15:00,0.435,7.978,0
2026-09-21 02:16:00,0.47,8.158,0
2026-09-21 02:17:00,0.591,8.365,0
2026-09-21 02:18:00,0.725,8.605,0
2026-09-21 02:19:00,0.827,8.829,0
2026-09-21 02:20:00,0.941,9.221,0
2026-09-21 02:21:00,1.034,9.435,2
2026-09-21 02:22:00,1.072,9.647,0
2026-09-21 02:23:00,1.072,9.683,2
2026-09-21 02:24:00,1.062,9.621,2
2026-09-21 02:25:00,1.059,9.485,2
2026-09-21 02:26:00,0.981,9.326,0
2026-09-21 02:27:00,0.942,9.259,0
2026-09-21 02:28:00,0.947,9.232,2
2026-09-21 02:29:00,0.902,8.922,0
2026-09-21 02:30:00,0.943,8.729,0
2026-09-21 02:31:00,1,8.651,2
2026-09-21 02:32:00,1.087,8.76,2
2026-09-21 02:33:00,1.164,8.971,0
2026-09-21 02:34:00,1.247,9.125,2
2026-09-21 02:35:00,1.294,9.304,2
2026-09-21 02:36:00,1.281,9.418,0
2026-09-21 02:37:00,1.281,9.512,0
2026-09-21 02:38:00,1.328,9.744,2
2026-09-21 02:39:00,1.399,9.908,2
2026-09-21 02:40:00,1.484,10.015,0
2026-09-21 02:41:00,1.619,10.168,2
2026-09-21 02:42:00,1.712,10.388,2
2026-09-21 02:43:00,1.897,10.583,0
2026-09-21 02:44:00,2.141,10.838,0
2026-09-21 02:45:00,2.365,11.036,2
2026-09-21 02:46:00,2.485,10.958,0
2026-09-21 02:47:00,2.517,10.973,0
2026-09-21 02:48:00,2.534,11.139,0
2026-09-21 02:49:00,2.545,11.185,2
2026-09-21 02:50:00,2.448,11.031,2
2026-09-21 02:51:00,2.337,10.827,0
2026-09-21 02:52:00,2.178,10.679,2
2026-09-21 02:53:00,2.023,10.56,0
2026-09-21 02:54:00,1.932,10.604,0
2026-09-21 02:55:00,1.927,10.768,0
2026-09-21 02:56:00,1.983,10.937,0
2026-09-21 02:57:00,1.99,11.002,0
2026-09-21 02:58:00,2.041,11.045,0
2026-09-21 02:59:00,2.086,11.018,2
