"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-09-01 10:00:00,1.103,2.348,0
2026-09-01 10:01:00,1.022,2.218,0
2026-09-01 10:02:00,0.982,2.141,2
2026-09-01 10:03:00,0.974,2.076,0
2026-09-01 10:04:00,1.027,2.18,0
2026-09-01 10:05:00,1.049,2.28,0
2026-09-01 10:06:00,1.084,2.377,2
2026-09-01 10:07:00,1.128,2.528,2
2026-09-01 10:08:00,1.151,2.652,0
2026-09-01 10:09:00,1.206,2.8,2
2026-09-01 10:10:00,1.253,2.915,0
2026-09-01 10:11:00,1.223,2.839,0
2026-09-01 10:12:00,1.183,2.752,0
2026-09-01 10:13:00,1.141,2.666,0
2026-09-01 10:14:00,1.101,2.505,0
2026-09-01 10:15:00,1.069,2.409,0
2026-09-01 10:16:00,1.026,2.248,2
2026-09-01 10:17:00,0.945,2.057,0
2026-09-01 10:18:00,0.881,1.86,2
2026-09-01 10:19:00,0.807,1.648,2
2026-09-01 10:20:00,0.8,1.678,2
2026-09-01 10:21:00,0.842,1.754,0
2026-09-01 10:22:00,0.841,1.728,0
2026-09-01 10:23:00,0.85,1.814,2
2026-09-01 10:24:00,0.83,1.791,0
2026-09-01 10:25:00,0.785,1.623,0
2026-09-01 10:26:00,0.758,1.503,2
2026-09-01 10:27:00,0.733,1.422,2
2026-09-01 10:28:00,0.719,1.349,0
2026-09-01 10:29:00,0.658,1.199,2
2026-09-01 10:30:00,0.614,1.017,2
2026-09-01 10:31:00,0.614,1.003,0
2026-09-01 10:32:00,0.586,0.947,0
2026-09-01 10:33:00,0.573,0.859,2
2026-09-01 10:34:00,0.574,0.854,2
2026-09-01 10:35:00,0.573,0.855,0
2026-09-01 10:36:00,0.553,0.83,2
2026-09-01 10:37:00,0.538,0.779,2
2026-09-01 10:38:00,0.523,0.745,0
2026-09-01 10:39:00,0.524,0.762,0
2026-09-01 10:40:00,0.529,0.741,2
2026-09-01 10:41:00,0.535,0.798,0
2026-09-01 10:42:00,0.547,0.899,0
2026-09-01 10:43:00,0.632,1.058,0
2026-09-01 10:44:00,0.739,1.338,2
2026-09-01 10:45:00,0.791,1.476,2
2026-09-01 10:46:00,0.817,1.593,0
2026-09-01 10:47:00,0.807,1.585,2
2026-09-01 10:48:00,0.764,1.499,0
2026-09-01 10:49:00,0.733,1.384,0
2026-09-01 10:50:00,0.684,1.233,0
2026-09-01 10:51:00,0.649,1.141,0
2026-09-01 10:52:00,0.551,0.941,0
2026-09-01 10:53:00,0.525,0.906,0
2026-09-01 10:54:00,0.501,0.85,2
2026-09-01 10:55:00,0.511,0.855,0
2026-09-01 10:56:00,0.563,0.994,2
2026-09-01 10:57:00,0.614,1.115,2
2026-09-01 10:58:00,0.623,1.195,0
2026-09-01 10:59:00,0.666,1.25,0
