"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-09-01 20:00:00,0.148,3.786,0
2026-09-01 20:01:00,0.152,3.858,2
2026-09-01 20:02:00,0.151,3.863,0
2026-09-01 20:03:00,0.164,3.901,0
2026-09-01 20:04:00,0.171,3.842,2
2026-09-01 20:05:00,0.174,3.714,0
2026-09-01 20:06:00,0.155,3.539,0
2026-09-01 20:07:00,0.157,3.363,2
2026-09-01 20:08:00,0.166,3.409,2
2026-09-01 20:09:00,0.231,3.477,2
2026-09-01 20:10:00,0.27,3.72,0
2026-09-01 20:11:00,0.404,4.283,2
2026-09-01 20:12:00,0.456,4.519,0
2026-09-01 20:13:00,0.599,5.05,0
2026-09-01 20:14:00,0.639,5.354,2
2026-09-01 20:15:00,0.673,5.573,0
2026-09-01 20:16:00,0.708,5.815,0
2026-09-01 20:17:00,0.708,6.203,0
2026-09-01 20:18:00,0.673,6.459,2
2026-09-01 20:19:00,0.613,6.534,0
2026-09-01 20:20:00,0.51,6.254,2
2026-09-01 20:21:00,0.441,6.334,2
2026-09-01 20:22:00,0.349,6.186,0
2026-09-01 20:23:00,0.336,6.251,0
2026-09-01 20:24:00,0.375,6.499,0
2026-09-01 20:25:00,0.377,6.483,2
2026-09-01 20:26:00,0.394,6.437,0
2026-09-01 20:27:00,0.417,6.662,0
2026-09-01 20:28:00,0.415,6.599,2
2026-09-01 20:29:00,0.436,6.627,0
2026-09-01 20:30:00,0.428,6.276,0
2026-09-01 20:31:00,0.421,6.148,2
2026-09-01 20:32:00,0.4,5.829,2
2026-09-01 20:33:00,0.318,5.521,0
2026-09-01 20:34:00,0.422,6.04,0
2026-09-01 20:35:00,0.477,6.026,2
2026-09-01 20:36:00,0.576,6.168,2
2026-09-01 20:37:00,8.602,26.197,0
2026-09-01 20:38:00,3.502,17.327,2
2026-09-01 20:39:00,1.123,8.711,2
2026-09-01 20:40:00,3.005,14.193,0
2026-09-01 20:41:00,2.749,13.316,0
2026-09-01 20:42:00,2.811,13.388,2
2026-09-01 20:43:00,2.613,12.709,0
2026-09-01 20:44:00,2.343,11.927,0
2026-09-01 20:45:00,2.035,11.057,2
2026-09-01 20:46:00,1.727,10.188,2
2026-09-01 20:47:00,1.439,9.523,2
2026-09-01 20:48:00,1.07,8.395,2
2026-09-01 20:49:00,0.994,8.055,2
2026-09-01 20:50:00,0.918,7.754,0
2026-09-01 20:51:00,0.555,6.954,0
2026-09-01 20:52:00,0.502,7.129,2
2026-09-01 20:53:00,0.482,7.347,0
2026-09-01 20:54:00,0.493,7.8,0
2026-09-01 20:55:00,0.412,7.65,0
2026-09-01 20:56:00,0.395,7.342,2
2026-09-01 20:57:00,0.369,7.368,0
2026-09-01 20:58:00,0.37,7.636,2
2026-09-01 20:59:00,0.32,7.66,2
