"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-09-22 09:00:00,6.94,13.96,0
2026-09-22 09:01:00,6.567,13.427,2
2026-09-22 09:02:00,6.195,12.919,0
2026-09-22 09:03:00,5.832,12.469,0
2026-09-22 09:04:00,5.517,11.999,2
2026-09-22 09:05:00,5.31,11.666,2
2026-09-22 09:06:00,5.107,11.437,0
2026-09-22 09:07:00,4.961,11.252,2
2026-09-22 09:08:00,4.994,11.23,2
2026-09-22 09:09:00,5.013,11.227,0
2026-09-22 09:10:00,5.155,11.392,0
2026-09-22 09:11:00,5.378,11.634,2
2026-09-22 09:12:00,5.643,12.007,2
2026-09-22 09:13:00,5.87,12.295,0
2026-09-22 09:14:00,6.034,12.441,2
2026-09-22 09:15:00,6.257,12.648,2
2026-09-22 09:16:00,6.409,12.843,0
2026-09-22 09:17:00,6.546,13.064,0
2026-09-22 09:18:00,6.643,13.196,2
2026-09-22 09:19:00,6.62,13.202,0
2026-09-22 09:20:00,6.524,13.086,0
2026-09-22 09:21:00,6.38,12.944,2
2026-09-22 09:22:00,6.294,12.841,2
2026-09-22 09:23:00,6.076,12.515,2
2026-09-22 09:24:00,5.697,12.044,0
2026-09-22 09:25:00,5.307,11.326,2
2026-09-22 09:26:00,4.884,10.556,0
2026-09-22 09:27:00,4.403,9.619,0
2026-09-22 09:28:00,3.818,8.367,2
2026-09-22 09:29:00,3.417,7.553,0
2026-09-22 09:30:00,2.891,6.591,0
2026-09-22 09:31:00,2.509,5.729,0
2026-09-22 09:32:00,2.175,4.985,2
2026-09-22 09:33:00,1.921,4.368,0
2026-09-22 09:34:00,1.703,3.892,2
2026-09-22 09:35:00,1.57,3.604,2
2026-09-22 09:36:00,1.536,3.519,0
2026-09-22 09:37:00,1.52,3.478,0
2026-09-22 09:38:00,1.515,3.421,0
2026-09-22 09:39:00,1.457,3.296,2
2026-09-22 09:40:00,1.382,3.176,0
2026-09-22 09:41:00,1.345,3.098,0
2026-09-22 09:42:00,1.341,3.103,2
2026-09-22 09:43:00,1.38,3.134,0
2026-09-22 09:44:00,1.369,3.079,0
2026-09-22 09:45:00,1.31,2.902,2
2026-09-22 09:46:00,1.259,2.76,0
2026-09-22 09:47:00,1.335,2.869,0
2026-09-22 09:48:00,1.359,3.006,0
2026-09-22 09:49:00,1.371,3.07,2
2026-09-22 09:50:00,1.389,3.076,2
2026-09-22 09:51:00,1.357,3.06,0
2026-09-22 09:52:00,1.303,2.995,2
2026-09-22 09:53:00,1.297,2.999,2
2026-09-22 09:54:00,1.313,3.061,0
2026-09-22 09:55:00,1.252,2.948,0
2026-09-22 09:56:00,1.183,2.724,2
2026-09-22 09:57:00,1.132,2.499,0
2026-09-22 09:58:00,1.099,2.349,0
2026-09-22 09:59:00,1.063,2.286,2
