"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-09-10 08:00:00,3.097,8.431,2
2026-09-10 08:01:00,2.974,8.131,2
2026-09-10 08:02:00,2.871,7.804,0
2026-09-10 08:03:00,2.68,7.376,0
2026-09-10 08:04:00,2.451,6.876,2
2026-09-10 08:05:00,2.145,6.172,0
2026-09-10 08:06:00,1.951,5.618,0
2026-09-10 08:07:00,1.897,5.453,2
2026-09-10 08:08:00,1.86,5.43,2
2026-09-10 08:09:00,1.821,5.313,2
2026-09-10 08:10:00,1.787,5.173,2
2026-09-10 08:11:00,1.707,4.979,2
2026-09-10 08:12:00,1.658,4.848,0
2026-09-10 08:13:00,1.645,4.752,0
2026-09-10 08:14:00,1.677,4.751,2
2026-09-10 08:15:00,1.729,4.839,0
2026-09-10 08:16:00,1.836,5.015,0
2026-09-10 08:17:00,1.91,5.161,2
2026-09-10 08:18:00,2.016,5.358,2
2026-09-10 08:19:00,2.026,5.381,0
2026-09-10 08:20:00,2.067,5.449,2
2026-09-10 08:21:00,2.078,5.463,2
2026-09-10 08:22:00,2.064,5.42,0
2026-09-10 08:23:00,2.004,5.312,0
2026-09-10 08:24:00,1.951,5.142,2
2026-09-10 08:25:00,1.837,4.857,2
2026-09-10 08:26:00,1.659,4.46,0
2026-09-10 08:27:00,1.602,4.243,0
2026-09-10 08:28:00,1.535,4.091,2
2026-09-10 08:29:00,1.466,3.891,0
2026-09-10 08:30:00,1.356,3.677,0
2026-09-10 08:31:00,1.295,3.502,2
2026-09-10 08:32:00,1.206,3.271,0
2026-09-10 08:33:00,1.121,3.114,0
2026-09-10 08:34:00,1.09,3.049,0
2026-09-10 08:35:00,1.07,3.016,2
2026-09-10 08:36:00,1.081,3.053,2
2026-09-10 08:37:00,1.07,3.047,0
2026-09-10 08:38:00,1.128,3.142,2
2026-09-10 08:39:00,1.149,3.169,0
2026-09-10 08:40:00,1.149,3.167,0
2026-09-10 08:41:00,1.14,3.132,0
2026-09-10 08:42:00,1.116,3.106,0
2026-09-10 08:43:00,1.078,3.023,0
2026-09-10 08:44:00,0.964,2.82,0
2026-09-10 08:45:00,0.901,2.623,2
2026-09-10 08:46:00,0.849,2.509,0
2026-09-10 08:47:00,0.769,2.311,2
2026-09-10 08:48:00,0.758,2.308,2
2026-09-10 08:49:00,0.768,2.396,2
2026-09-10 08:50:00,0.778,2.438,0
2026-09-10 08:51:00,0.798,2.444,0
2026-09-10 08:52:00,0.813,2.492,2
2026-09-10 08:53:00,0.818,2.525,0
2026-09-10 08:54:00,0.796,2.511,0
2026-09-10 08:55:00,0.789,2.52,2
2026-09-10 08:56:00,0.783,2.514,2
2026-09-10 08:57:00,0.867,2.622,0
2026-09-10 08:58:00,0.921,2.762,2
2026-09-10 08:59:00,0.97,2.902,2
