"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-09-19 08:00:00,0.186,0.59,2
2026-09-19 08:01:00,0.191,0.619,0
2026-09-19 08:02:00,0.215,0.624,0
2026-09-19 08:03:00,0.216,0.633,0
2026-09-19 08:04:00,0.229,0.709,2
2026-09-19 08:05:00,0.224,0.711,2
2026-09-19 08:06:00,0.253,0.806,0
2026-09-19 08:07:00,0.271,0.924,2
2026-09-19 08:08:00,0.279,0.974,0
2026-09-19 08:09:00,0.273,0.996,0
2026-09-19 08:10:00,0.254,0.973,0
2026-09-19 08:11:00,0.252,0.947,0
2026-09-19 08:12:00,0.251,0.843,0
2026-09-19 08:13:00,0.252,0.796,0
2026-09-19 08:14:00,0.236,0.751,2
2026-09-19 08:15:00,0.204,0.606,0
2026-09-19 08:16:00,0.2,0.515,2
2026-09-19 08:17:00,0.182,0.429,2
2026-09-19 08:18:00,0.2,0.408,2
2026-09-19 08:19:00,0.194,0.39,0
2026-09-19 08:20:00,0.185,0.389,0
2026-09-19 08:21:00,0.175,0.403,2
2026-09-19 08:22:00,0.168,0.444,0
2026-09-19 08:23:00,0.183,0.458,0
2026-09-19 08:24:00,0.18,0.427,2
2026-09-19 08:25:00,0.175,0.422,2
2026-09-19 08:26:00,0.177,0.418,0
2026-09-19 08:27:00,0.176,0.389,2
2026-09-19 08:28:00,0.175,0.394,2
2026-09-19 08:29:00,0.207,0.445,0
2026-09-19 08:30:00,0.251,0.509,0
2026-09-19 08:31:00,0.253,0.504,2
2026-09-19 08:32:00,0.232,0.472,2
2026-09-19 08:33:00,0.328,0.615,0
2026-09-19 08:34:00,0.39,0.742,2
2026-09-19 08:35:00,0.394,0.79,2
2026-09-19 08:36:00,0.402,0.823,0
2026-09-19 08:37:00,0.386,0.813,0
2026-09-19 08:38:00,0.366,0.781,2
2026-09-19 08:39:00,0.33,0.689,0
2026-09-19 08:40:00,0.335,0.679,0
2026-09-19 08:41:00,0.329,0.677,2
2026-09-19 08:42:00,0.212,0.519,2
2026-09-19 08:43:00,0.193,0.45,2
2026-09-19 08:44:00,0.185,0.455,0
2026-09-19 08:45:00,0.193,0.453,2
2026-09-19 08:46:00,0.189,0.411,0
2026-09-19 08:47:00,0.181,0.403,0
2026-09-19 08:48:00,0.176,0.422,0
2026-09-19 08:49:00,0.162,0.431,0
2026-09-19 08:50:00,0.166,0.407,0
2026-09-19 08:51:00,0.17,0.42,0
2026-09-19 08:52:00,0.17,0.43,2
2026-09-19 08:53:00,0.172,0.432,0
2026-09-19 08:54:00,0.182,0.471,2
2026-09-19 08:55:00,0.193,0.489,2
2026-09-19 08:56:00,0.202,0.534,0
2026-09-19 08:57:00,0.232,0.547,0
2026-09-19 08:58:00,0.238,0.567,0
2026-09-19 08:59:00,0.243,0.57,2
