"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-09-14 11:00:00,2.189,3.07,0
2026-09-14 11:01:00,2.05,2.987,2
2026-09-14 11:02:00,1.877,2.878,2
2026-09-14 11:03:00,1.692,2.679,0
2026-09-14 11:04:00,1.494,2.498,2
2026-09-14 11:05:00,1.334,2.317,2
2026-09-14 11:06:00,1.239,2.178,0
2026-09-14 11:07:00,1.2,2.096,0
2026-09-14 11:08:00,1.131,2.005,2
2026-09-14 11:09:00,1.182,2.141,0
2026-09-14 11:10:00,1.227,2.218,0
2026-09-14 11:11:00,1.312,2.306,2
2026-09-14 11:12:00,1.589,2.675,2
2026-09-14 11:13:00,1.701,2.813,2
2026-09-14 11:14:00,1.777,2.92,0
2026-09-14 11:15:00,1.87,3.027,2
2026-09-14 11:16:00,1.836,3.014,0
2026-09-14 11:17:00,1.775,2.851,0
2026-09-14 11:18:00,1.802,2.768,2
2026-09-14 11:19:00,1.788,2.718,0
2026-09-14 11:20:00,1.681,2.577,0
2026-09-14 11:21:00,1.575,2.364,0
2026-09-14 11:22:00,1.728,2.514,2
2026-09-14 11:23:00,1.873,2.718,0
2026-09-14 11:24:00,1.981,2.912,2
2026-09-14 11:25:00,2.01,2.96,2
2026-09-14 11:26:00,1.953,2.889,0
2026-09-14 11:27:00,2.022,2.954,0
2026-09-14 11:28:00,2.06,3.045,0
2026-09-14 11:29:00,1.997,2.96,2
2026-09-14 11:30:00,1.932,2.916,0
2026-09-14 11:31:00,1.831,2.786,0
2026-09-14 11:32:00,1.603,2.456,2
2026-09-14 11:33:00,1.571,2.329,0
2026-09-14 11:34:00,1.548,2.301,0
2026-09-14 11:35:00,1.566,2.334,2
2026-09-14 11:36:00,1.398,2.017,2
2026-09-14 11:37:00,1.309,1.873,0
2026-09-14 11:38:00,1.222,1.68,0
2026-09-14 11:39:00,1.078,1.416,2
2026-09-14 11:40:00,1.029,1.303,2
2026-09-14 11:41:00,1.001,1.291,0
2026-09-14 11:42:00,1.047,1.348,2
2026-09-14 11:43:00,1.244,1.657,2
2026-09-14 11:44:00,1.315,1.834,0
2026-09-14 11:45:00,1.457,2.114,0
2026-09-14 11:46:00,1.569,2.291,2
2026-09-14 11:47:00,1.625,2.43,0
2026-09-14 11:48:00,1.636,2.483,0
2026-09-14 11:49:00,1.603,2.442,2
2026-09-14 11:50:00,1.646,2.499,2
2026-09-14 11:51:00,1.752,2.628,2
2026-09-14 11:52:00,1.583,2.456,2
2026-09-14 11:53:00,1.507,2.32,2
2026-09-14 11:54:00,1.452,2.236,0
2026-09-14 11:55:00,1.447,2.25,0
2026-09-14 11:56:00,1.515,2.341,2
2026-09-14 11:57:00,1.6,2.497,0
2026-09-14 11:58:00,1.685,2.63,0
2026-09-14 11:59:00,1.668,2.63,0
