"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-09-03 19:00:00,0.496,3.833,2
2026-09-03 19:01:00,0.374,3.209,2
2026-09-03 19:02:00,0.292,2.652,0
2026-09-03 19:03:00,0.266,2.417,0
2026-09-03 19:04:00,0.282,2.224,2
2026-09-03 19:05:00,0.218,1.685,0
2026-09-03 19:06:00,0.215,1.663,0
2026-09-03 19:07:00,0.215,1.739,2
2026-09-03 19:08:00,0.273,2.086,2
2026-09-03 19:09:00,0.293,2.119,2
2026-09-03 19:10:00,0.305,2.231,0
2026-09-03 19:11:00,0.33,2.473,2
2026-09-03 19:12:00,0.31,2.599,0
2026-09-03 19:13:00,0.297,2.584,0
2026-09-03 19:14:00,0.293,2.513,2
2026-09-03 19:15:00,0.287,2.414,0
2026-09-03 19:16:00,0.288,2.227,0
2026-09-03 19:17:00,0.219,1.822,0
2026-09-03 19:18:00,0.215,1.779,2
2026-09-03 19:19:00,0.194,1.542,0
2026-09-03 19:20:00,0.195,1.371,2
2026-09-03 19:21:00,0.18,1.345,2
2026-09-03 19:22:00,0.202,1.486,0
2026-09-03 19:23:00,0.218,1.575,0
2026-09-03 19:24:00,0.327,2.372,0
2026-09-03 19:25:00,0.395,2.76,2
2026-09-03 19:26:00,0.512,3.568,0
2026-09-03 19:27:00,0.533,3.765,0
2026-09-03 19:28:00,0.538,4.055,2
2026-09-03 19:29:00,0.537,4.185,0
2026-09-03 19:30:00,0.539,4.16,0
2026-09-03 19:31:00,0.524,4.089,2
2026-09-03 19:32:00,0.475,3.891,2
2026-09-03 19:33:00,0.344,3.145,0
2026-09-03 19:34:00,0.189,2.353,0
2026-09-03 19:35:00,0.155,2.028,2
2026-09-03 19:36:00,0.141,1.793,2
2026-09-03 19:37:00,0.136,1.658,0
2026-09-03 19:38:00,0.138,1.548,2
2026-09-03 19:39:00,0.143,1.522,2
2026-09-03 19:40:00,0.148,1.474,0
2026-09-03 19:41:00,0.164,1.478,0
2026-09-03 19:42:00,0.176,1.487,2
2026-09-03 19:43:00,0.233,1.611,0
2026-09-03 19:44:00,0.263,1.7,0
2026-09-03 19:45:00,0.315,1.938,2
2026-09-03 19:46:00,0.325,2.167,2
2026-09-03 19:47:00,0.357,2.337,2
2026-09-03 19:48:00,0.378,2.571,2
2026-09-03 19:49:00,0.367,2.652,2
2026-09-03 19:50:00,0.364,2.74,0
2026-09-03 19:51:00,0.337,2.629,0
2026-09-03 19:52:00,0.3,2.489,2
2026-09-03 19:53:00,0.262,2.375,0
2026-09-03 19:54:00,0.238,2.109,0
2026-09-03 19:55:00,0.245,1.932,2
2026-09-03 19:56:00,0.198,1.731,2
2026-09-03 19:57:00,0.185,1.517,0
2026-09-03 19:58:00,0.179,1.422,2
2026-09-03 19:59:00,0.162,1.198,2
