"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-09-23 23:00:00,0.074,5.891,0
2026-09-23 23:01:00,0.056,5.759,2
2026-09-23 23:02:00,0.041,5.699,2
2026-09-23 23:03:00,0.062,5.625,0
2026-09-23 23:04:00,0.061,5.546,0
2026-09-23 23:05:00,0.066,5.549,2
2026-09-23 23:06:00,0.066,5.497,0
2026-09-23 23:07:00,0.062,5.518,0
2026-09-23 23:08:00,0.067,5.558,2
2026-09-23 23:09:00,0.072,5.645,2
2026-09-23 23:10:00,0.074,5.705,2
2026-09-23 23:11:00,0.092,5.762,2
2026-09-23 23:12:00,0.098,5.79,2
2026-09-23 23:13:00,0.097,5.882,0
2026-09-23 23:14:00,0.097,6.016,0
2026-09-23 23:15:00,0.088,6.075,2
2026-09-23 23:16:00,0.104,6.136,0
2026-09-23 23:17:00,0.105,6.125,0
2026-09-23 23:18:00,0.111,6.138,2
2026-09-23 23:19:00,0.114,6.144,2
2026-09-23 23:20:00,0.107,6.201,0
2026-09-23 23:21:00,0.107,6.18,2
2026-09-23 23:22:00,0.102,6.116,2
2026-09-23 23:23:00,0.099,6.076,0
2026-09-23 23:24:00,0.109,6.028,0
2026-09-23 23:25:00,0.098,5.948,0
2026-09-23 23:26:00,0.104,5.946,2
2026-09-23 23:27:00,0.092,5.924,0
2026-09-23 23:28:00,0.092,5.917,0
2026-09-23 23:29:00,0.094,5.835,2
2026-09-23 23:30:00,0.09,5.783,0
2026-09-23 23:31:00,0.081,5.782,0
2026-09-23 23:32:00,0.084,5.738,2
2026-09-23 23:33:00,0.084,5.743,0
2026-09-23 23:34:00,0.093,5.717,0
2026-09-23 23:35:00,0.094,5.651,0
2026-09-23 23:36:00,0.106,5.572,2
2026-09-23 23:37:00,0.088,5.524,2
2026-09-23 23:38:00,0.09,5.515,0
2026-09-23 23:39:00,0.103,5.5,2
2026-09-23 23:40:00,0.099,5.458,0
2026-09-23 23:41:00,0.09,5.364,0
2026-09-23 23:42:00,0.091,5.315,0
2026-09-23 23:43:00,0.084,5.3,0
2026-09-23 23:44:00,0.075,5.286,0
2026-09-23 23:45:00,0.087,5.302,0
2026-09-23 23:46:00,0.079,5.335,2
2026-09-23 23:47:00,0.082,5.335,0
2026-09-23 23:48:00,0.089,5.333,2
2026-09-23 23:49:00,0.101,5.422,2
2026-09-23 23:50:00,0.095,5.456,2
2026-09-23 23:51:00,0.096,5.485,0
2026-09-23 23:52:00,0.112,5.483,0
2026-09-23 23:53:00,0.124,5.505,2
2026-09-23 23:54:00,0.135,5.483,0
2026-09-23 23:55:00,0.167,5.494,0
2026-09-23 23:56:00,0.161,5.474,2
2026-09-23 23:57:00,0.152,5.466,2
2026-09-23 23:58:00,0.163,5.452,0
2026-09-23 23:59:00,0.175,5.478,2
