"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-09-17 11:00:00,0.489,0.587,0
2026-09-17 11:01:00,0.465,0.519,2
2026-09-17 11:02:00,0.404,0.387,2
2026-09-17 11:03:00,0.377,0.307,1
2026-09-17 11:04:00,0.361,0.266,1
2026-09-17 11:05:00,0.36,0.238,2
2026-09-17 11:06:00,0.413,0.331,1
2026-09-17 11:07:00,0.551,0.563,0
2026-09-17 11:08:00,0.588,0.675,2
2026-09-17 11:09:00,0.586,0.687,2
2026-09-17 11:10:00,0.589,0.651,2
2026-09-17 11:11:00,0.593,0.63,2
2026-09-17 11:12:00,0.593,0.615,2
2026-09-17 11:13:00,0.597,0.594,1
2026-09-17 11:14:00,0.577,0.531,1
2026-09-17 11:15:00,0.454,0.286,2
2026-09-17 11:16:00,0.352,-0.012,1
2026-09-17 11:17:00,0.387,0.008,1
2026-09-17 11:18:00,0.432,0.118,2
2026-09-17 11:19:00,0.48,0.27,2
2026-09-17 11:20:00,0.508,0.354,1
2026-09-17 11:21:00,0.508,0.376,2
2026-09-17 11:22:00,0.578,0.556,2
2026-09-17 11:23:00,0.655,0.913,0
2026-09-17 11:24:00,0.668,0.948,0
2026-09-17 11:25:00,0.63,0.953,0
2026-09-17 11:26:00,0.567,0.847,2
2026-09-17 11:27:00,0.499,0.68,0
2026-09-17 11:28:00,0.467,0.577,0
2026-09-17 11:29:00,0.462,0.553,2
2026-09-17 11:30:00,0.512,0.626,0
2026-09-17 11:31:00,0.488,0.506,0
2026-09-17 11:32:00,0.493,0.429,2
2026-09-17 11:33:00,0.49,0.387,1
2026-09-17 11:34:00,0.493,0.409,1
2026-09-17 11:35:00,0.494,0.398,1
2026-09-17 11:36:00,0.505,0.389,2
2026-09-17 11:37:00,0.502,0.392,2
2026-09-17 11:38:00,0.511,0.394,1
2026-09-17 11:39:00,0.434,0.289,2
2026-09-17 11:40:00,0.517,0.55,0
2026-09-17 11:41:00,0.501,0.553,0
2026-09-17 11:42:00,0.504,0.556,0
2026-09-17 11:43:00,0.519,0.557,2
2026-09-17 11:44:00,0.592,0.742,0
2026-09-17 11:45:00,0.645,0.976,0
2026-09-17 11:46:00,0.82,1.401,2
2026-09-17 11:47:00,0.854,1.592,0
2026-09-17 11:48:00,0.752,1.298,2
2026-09-17 11:49:00,0.749,1.339,2
2026-09-17 11:50:00,0.827,1.533,2
2026-09-17 11:51:00,0.853,1.595,0
2026-09-17 11:52:00,0.846,1.664,0
2026-09-17 11:53:00,0.853,1.795,2
2026-09-17 11:54:00,0.793,1.58,0
2026-09-17 11:55:00,0.648,1.217,0
2026-09-17 11:56:00,0.607,1.105,2
2026-09-17 11:57:00,0.521,0.843,2
2026-09-17 11:58:00,0.468,0.694,0
2026-09-17 11:59:00,0.415,0.529,2
