"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-09-12 08:00:00,0.511,1.092,2
2026-09-12 08:01:00,0.484,0.966,0
2026-09-12 08:02:00,0.477,0.882,0
2026-09-12 08:03:00,0.479,0.855,2
2026-09-12 08:04:00,0.494,0.877,0
2026-09-12 08:05:00,0.504,0.886,0
2026-09-12 08:06:00,0.511,0.897,0
2026-09-12 08:07:00,0.524,0.908,2
2026-09-12 08:08:00,0.536,0.93,0
2026-09-12 08:09:00,0.563,0.974,2
2026-09-12 08:10:00,0.57,1.015,2
2026-09-12 08:11:00,0.608,1.105,0
2026-09-12 08:12:00,0.651,1.202,0
2026-09-12 08:13:00,0.697,1.297,0
2026-09-12 08:14:00,0.715,1.342,2
2026-09-12 08:15:00,0.724,1.381,0
2026-09-12 08:16:00,0.732,1.444,0
2026-09-12 08:17:00,0.723,1.47,2
2026-09-12 08:18:00,0.769,1.526,0
2026-09-12 08:19:00,0.789,1.553,0
2026-09-12 08:20:00,0.789,1.582,2
2026-09-12 08:21:00,0.759,1.549,0
2026-09-12 08:22:00,0.736,1.499,0
2026-09-12 08:23:00,0.77,1.682,0
2026-09-12 08:24:00,0.791,1.72,2
2026-09-12 08:25:00,0.816,1.739,2
2026-09-12 08:26:00,0.838,1.728,0
2026-09-12 08:27:00,0.786,1.672,2
2026-09-12 08:28:00,0.784,1.656,2
2026-09-12 08:29:00,0.812,1.64,0
2026-09-12 08:30:00,0.805,1.625,0
2026-09-12 08:31:00,0.79,1.645,2
2026-09-12 08:32:00,0.763,1.485,0
2026-09-12 08:33:00,0.762,1.497,0
2026-09-12 08:34:00,0.779,1.631,2
2026-09-12 08:35:00,0.757,1.702,2
2026-09-12 08:36:00,0.728,1.743,2
2026-09-12 08:37:00,0.713,1.763,2
2026-09-12 08:38:00,0.704,1.912,2
2026-09-12 08:39:00,0.722,2.078,0
2026-09-12 08:40:00,0.756,2.168,0
2026-09-12 08:41:00,0.746,2.256,2
2026-09-12 08:42:00,0.771,2.388,0
2026-09-12 08:43:00,0.776,2.404,0
2026-09-12 08:44:00,0.824,2.516,2
2026-09-12 08:45:00,0.874,2.637,2
2026-09-12 08:46:00,0.884,2.701,0
2026-09-12 08:47:00,0.891,2.733,2
2026-09-12 08:48:00,0.901,2.741,2
2026-09-12 08:49:00,1.021,3.005,0
2026-09-12 08:50:00,1.011,3.073,0
2026-09-12 08:51:00,1.003,3.006,2
2026-09-12 08:52:00,0.985,2.975,2
2026-09-12 08:53:00,0.962,2.925,0
2026-09-12 08:54:00,0.96,2.998,0
2026-09-12 08:55:00,1.041,3.077,2
2026-09-12 08:56:00,1.057,3.053,0
2026-09-12 08:57:00,1.044,3.009,0
2026-09-12 08:58:00,0.946,2.719,2
2026-09-12 08:59:00,0.907,2.598,0
